"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"108",2007,7,26,"MQ","DSM","DFW",2,-1,624,NA
"109",2007,7,1,"XE","ICT","LAX",17,36,1203,NA
"110",2007,7,24,"CO","PHX","IAH",0,-4,1009,NA
"111",2007,7,29,"AA","SMF","DFW",4,18,1431,NA
"112",2007,7,4,"AA","BUR","DFW",99,90,1231,NA
"113",2007,7,29,"WN","HOU","TUL",42,34,453,NA
"114",2007,7,6,"B6","JFK","MCO",8,9,944,NA
"115",2007,7,17,"F9","AUS","DEN",-4,-7,775,NA
"116",2007,7,12,"CO","ORD","IAH",5,22,925,NA
"117",2007,7,8,"OO","PDX","RDM",-6,-5,116,NA
"118",2007,7,12,"OO","BUR","SFO",-10,-6,326,NA
"119",2007,7,19,"CO","EWR","AUS",64,55,1504,NA
"120",2007,7,4,"CO","IAH","MCO",-2,-2,853,NA
"121",2007,7,5,"CO","DCA","IAH",20,41,1208,NA
"122",2007,7,27,"AS","ANC","SEA",25,33,1449,NA
"123",2007,7,20,"NW","SEA","MSP",59,60,1399,NA
"124",2007,7,2,"MQ","MLI","ORD",30,26,139,NA
"125",2007,7,16,"NW","MSP","BOS",12,9,1124,NA
"126",2007,7,22,"AA","DFW","RNO",48,45,1345,NA
"127",2007,7,21,"AA","ELP","DFW",-4,5,551,NA
"128",2007,7,31,"WN","ABQ","DAL",51,49,580,NA
"129",2007,7,16,"AA","DCA","MIA",27,122,920,NA
"130",2007,7,27,"OO","ORD","BIL",9,5,1060,NA
"131",2007,7,18,"OO","DEN","ASE",15,12,125,NA
"132",2007,7,31,"WN","BWI","BDL",14,16,283,NA
"133",2007,7,25,"UA","IAD","BOS",21,20,413,NA
"134",2007,7,6,"EV","CVG","MKE",0,3,318,NA
"135",2007,7,26,"CO","EWR","BOS",5,57,200,NA
"136",2007,7,2,"UA","IAD","DEN",-6,-14,1452,NA
"137",2007,7,2,"DL","ATL","CLE",7,-10,554,NA
"138",2007,7,5,"XE","IAH","GRK",11,9,166,NA
"139",2007,7,1,"DL","MCO","LGA",-4,-21,950,NA
"140",2007,7,22,"FL","MSP","ATL",6,-1,906,NA
"141",2007,7,19,"YV","CLT","CMH",23,19,346,NA
"142",2007,7,24,"US","ORF","CLT",-5,-2,290,NA
"143",2007,7,31,"AS","SNA","PDX",NA,NA,859,NA
"144",2007,7,8,"YV","ATL","CLT",31,24,227,NA
"145",2007,7,18,"AA","DFW","ORF",-7,-8,1213,NA
"146",2007,7,26,"OO","SFO","MRY",-6,-10,77,NA
"147",2007,7,14,"XE","MCI","MSY",-1,-13,690,NA
"148",2007,7,8,"DL","ATL","PVD",18,10,903,NA
"149",2007,7,4,"YV","DEN","DRO",-4,-20,251,NA
"150",2007,7,15,"MQ","SAN","LAX",18,13,109,NA
"151",2007,7,6,"WN","SDF","LAS",9,-8,1624,NA
"152",2007,7,31,"OO","DEN","FAT",-4,-9,844,NA
"153",2007,7,19,"DL","TPA","LAX",20,10,2158,NA
"154",2007,7,14,"WN","STL","MDW",-1,-9,251,NA
"155",2007,7,3,"WN","MCO","BHM",-2,-6,478,NA
"156",2007,7,22,"DL","ATL","RDU",14,5,356,NA
"157",2007,7,29,"OO","RAP","SLC",-6,-3,508,NA
"158",2007,7,22,"AA","DFW","ATL",31,51,732,NA
"159",2007,7,13,"OO","SLC","RDM",-1,7,526,NA
"160",2007,7,19,"F9","DEN","SLC",4,-3,390,NA
"161",2007,7,5,"EV","PFN","ATL",-2,-39,247,NA
"162",2007,7,11,"F9","DEN","RSW",6,-1,1607,NA
"163",2007,7,8,"DL","LAS","CVG",0,14,1678,NA
"164",2007,7,19,"WN","ABQ","BWI",40,32,1670,NA
"165",2007,7,11,"AA","CMH","DFW",-3,-15,927,NA
"166",2007,7,18,"EV","CVG","GRB",0,-2,416,NA
"167",2007,7,30,"WN","BWI","RDU",-1,-8,255,NA
"168",2007,7,10,"XE","IAH","BTR",-2,-18,253,NA
"169",2007,7,25,"OO","FCA","SLC",-10,2,532,NA
"170",2007,7,11,"UA","SFO","KOA",3,-1,2367,NA
"171",2007,7,28,"XE","EWR","RIC",19,25,278,NA
"172",2007,7,8,"9E","JAX","MEM",-5,4,576,NA
"173",2007,7,16,"UA","ORD","DSM",-5,-14,299,NA
"174",2007,7,9,"US","PBI","DCA",-7,17,857,NA
"175",2007,7,9,"WN","BWI","TPA",82,74,842,NA
"176",2007,7,3,"UA","ORD","DFW",-6,NA,802,NA
"177",2007,7,8,"WN","TPA","BDL",-2,-13,1111,NA
"178",2007,7,13,"OH","SDF","CVG",-3,-5,83,NA
"179",2007,7,3,"OO","ORD","BOI",-3,-5,1437,NA
"180",2007,7,9,"CO","SEA","IAH",-4,6,1874,NA
"181",2007,7,15,"FL","MCO","SAN",13,27,2148,NA
"182",2007,7,7,"B6","JFK","MCO",3,-24,944,NA
"183",2007,7,23,"OH","MCO","TLH",40,39,227,NA
"184",2007,7,21,"UA","SFO","ORD",-2,2,1846,NA
"185",2007,7,17,"CO","IAH","SAN",22,10,1303,NA
"186",2007,7,25,"YV","ITO","HNL",7,19,216,NA
"187",2007,7,15,"B6","MCO","JFK",16,-7,944,NA
"188",2007,7,30,"MQ","SDF","MIA",33,24,911,NA
"189",2007,7,2,"WN","STL","MDW",22,17,251,NA
"190",2007,7,5,"MQ","IND","MIA",44,27,1021,NA
"191",2007,7,10,"WN","CLE","STL",3,-1,487,NA
"192",2007,7,13,"US","LAS","PHX",11,19,256,NA
"193",2007,7,21,"MQ","VPS","DFW",0,-14,641,NA
"194",2007,7,13,"DL","ATL","MSY",-2,-7,425,NA
"195",2007,7,22,"XE","IAH","LCH",40,33,127,NA
"196",2007,7,10,"DL","BOS","JFK",31,7,187,NA
"197",2007,7,20,"OO","SFO","ACV",-2,-4,250,NA
"198",2007,7,20,"AA","MIA","LGA",-4,-18,1097,NA
"199",2007,7,4,"US","PHX","DFW",82,76,868,NA
"200",2007,7,7,"NW","DTW","TVC",-7,NA,207,NA
"201",2007,7,8,"US","PHX","SJC",17,10,622,NA
"202",2007,7,30,"WN","BNA","DTW",0,-6,457,NA
"203",2007,7,19,"YV","ORD","MLI",NA,NA,139,NA
"204",2007,7,31,"WN","SJC","RNO",-7,-8,189,NA
"205",2007,7,31,"US","CLT","LAS",79,85,1916,NA
"206",2007,7,11,"AA","LAX","DFW",17,19,1235,NA
"207",2007,7,5,"EV","ATL","SHV",9,0,551,NA
"208",2007,7,21,"NW","AUS","MSP",11,16,1042,NA
"209",2007,7,17,"OO","SLC","MSP",-3,5,991,NA
"210",2007,7,24,"AA","AUS","DFW",-6,-11,190,NA
"211",2007,7,13,"B6","IAD","JFK",-8,-25,228,NA
"212",2007,7,12,"XE","EWR","IAD",-5,8,213,NA
"213",2007,7,1,"EV","ICT","ATL",430,439,781,NA
"214",2007,7,24,"XE","MKE","EWR",-9,23,725,NA
"215",2007,7,31,"US","PHL","LAX",44,10,2401,NA
"216",2007,7,16,"WN","MCO","DEN",63,54,1546,NA
"217",2007,7,25,"US","PHX","BWI",6,4,1999,NA
"218",2007,7,20,"UA","LAS","DEN",139,138,629,NA
"219",2007,7,24,"US","CLT","RDU",NA,NA,130,NA
"220",2007,7,30,"NW","DTW","ATL",10,38,594,NA
"221",2007,7,24,"B6","BUF","BOS",-4,-10,396,NA
"222",2007,7,24,"UA","ORD","PIT",2,4,412,NA
"223",2007,7,24,"WN","SJC","MDW",9,20,1838,NA
"224",2007,7,18,"AA","LAS","LAX",-7,-22,236,NA
"225",2007,7,16,"UA","ORD","PHL",-5,-2,678,NA
"226",2007,7,16,"OO","SEA","SLC",2,21,689,NA
"227",2007,7,2,"XE","EWR","DTW",-2,8,487,NA
"228",2007,7,24,"DL","ABQ","ATL",-1,18,1269,NA
"229",2007,7,5,"AS","SEA","SFO",8,25,679,NA
"230",2007,7,12,"NW","DTW","SEA",-1,5,1927,NA
"231",2007,7,31,"B6","SAN","JFK",-8,3,2446,NA
"232",2007,7,11,"XE","IAH","AMA",-1,-6,519,NA
"233",2007,7,30,"WN","PHX","ELP",66,67,347,NA
"234",2007,7,16,"US","FLL","DCA",-3,-5,899,NA
"235",2007,7,12,"XE","GRR","EWR",-4,4,605,NA
"236",2007,7,21,"XE","CLE","BNA",-9,-4,448,NA
"237",2007,7,31,"DL","ATL","DEN",8,0,1199,NA
"238",2007,7,2,"XE","STL","EWR",2,1,872,NA
"239",2007,7,29,"DL","EWR","ATL",NA,NA,745,NA
"240",2007,7,21,"NW","MSP","MCI",-3,11,393,NA
"241",2007,7,23,"WN","BWI","BDL",9,2,283,NA
"242",2007,7,11,"FL","PNS","ATL",66,94,272,NA
"243",2007,7,19,"CO","IAH","ORD",72,68,925,NA
"244",2007,7,6,"US","SFO","PHL",-6,-5,2521,NA
"245",2007,7,14,"WN","BWI","PVD",8,1,328,NA
"246",2007,7,16,"MQ","CLE","ORD",10,-7,316,NA
"247",2007,7,23,"EV","BQK","ATL",0,-13,238,NA
"248",2007,7,16,"EV","JAN","DCA",-15,-8,860,NA
"249",2007,7,1,"YV","LAS","FAT",0,-3,258,NA
"250",2007,7,10,"XE","MCI","CLE",-7,-7,694,NA
"251",2007,7,12,"US","SAN","PHX",0,1,304,NA
"252",2007,7,10,"UA","RNO","DEN",-6,-8,804,NA
"253",2007,7,26,"MQ","DFW","GRR",7,21,931,NA
"254",2007,7,27,"OO","PMD","SFO",0,-13,316,NA
"255",2007,7,12,"MQ","BOS","JFK",13,23,187,NA
"256",2007,7,12,"AA","MIA","LGA",-4,-15,1097,NA
"257",2007,7,11,"MQ","LGA","RDU",NA,NA,431,NA
"258",2007,7,15,"EV","HHH","ATL",5,21,239,NA
"259",2007,7,15,"WN","DAL","SAT",-1,13,248,NA
"260",2007,7,13,"NW","DTW","BNA",-3,4,457,NA
"261",2007,7,16,"MQ","GRK","DFW",24,24,134,NA
"262",2007,7,11,"FL","MCO","PHL",109,108,861,NA
"263",2007,7,29,"AA","ORD","PHX",-3,-14,1440,NA
"264",2007,7,5,"DL","ONT","ATL",-2,-16,1900,NA
"265",2007,7,9,"WN","SMF","SNA",1,3,404,NA
"266",2007,7,31,"XE","ABQ","SAT",-5,-25,609,NA
"267",2007,7,23,"AA","STL","BOS",-2,5,1046,NA
"268",2007,7,14,"AS","SEA","OAK",74,88,671,NA
"269",2007,7,10,"9E","DTW","DSM",-3,-13,534,NA
"270",2007,7,25,"9E","OMA","DTW",-9,0,651,NA
"271",2007,7,16,"OO","SAT","SLC",2,0,1086,NA
"272",2007,7,1,"YV","CLT","IAH",145,162,913,NA
"273",2007,7,21,"MQ","ORD","BDL",8,5,783,NA
"274",2007,7,5,"EV","TLH","ATL",0,-15,223,NA
"275",2007,7,21,"B6","IAD","FLL",-2,-1,901,NA
"276",2007,7,15,"US","CLT","SJU",10,-1,1474,NA
"277",2007,7,10,"WN","MHT","MCO",32,33,1142,NA
"278",2007,7,19,"XE","EWR","ROC",NA,NA,246,NA
"279",2007,7,18,"AA","IAH","DFW",1,-6,224,NA
"280",2007,7,28,"WN","LAX","SMF",26,20,373,NA
"281",2007,7,13,"UA","STL","DEN",-2,11,770,NA
"282",2007,7,12,"AA","DFW","SFO",20,5,1464,NA
"283",2007,7,1,"OO","LAX","BFL",4,-3,109,NA
"284",2007,7,19,"F9","DEN","AUS",9,15,775,NA
"285",2007,7,15,"MQ","ORD","RST",18,25,268,NA
"286",2007,7,11,"YV","MYR","CLT",0,8,156,NA
"287",2007,7,19,"AQ","HNL","KOA",-9,-3,163,NA
"288",2007,7,18,"WN","MDW","BNA",29,17,395,NA
"289",2007,7,23,"WN","OAK","LAX",5,3,337,NA
"290",2007,7,13,"WN","RNO","SEA",46,35,564,NA
"291",2007,7,17,"US","LAS","SEA",3,-8,866,NA
"292",2007,7,1,"OO","SLC","LWS",-3,-12,461,NA
"293",2007,7,10,"DL","RDU","ATL",1,-1,356,NA
"294",2007,7,14,"EV","TLH","ATL",288,280,223,NA
"295",2007,7,24,"WN","ABQ","SAN",-1,-16,628,NA
"296",2007,7,15,"NW","MEM","FLL",-2,12,851,NA
"297",2007,7,5,"EV","STL","ATL",-6,5,483,NA
"298",2007,7,9,"EV","ATL","LFT",-1,-4,503,NA
"299",2007,7,31,"WN","MCI","TUL",34,30,223,NA
"300",2007,7,29,"NW","SAT","MEM",NA,NA,625,NA
"301",2007,7,1,"WN","PHX","IND",26,16,1489,NA
"302",2007,7,27,"OO","BOI","SLC",-4,-12,291,NA
"303",2007,7,15,"XE","SAT","RDU",7,-10,1225,NA
"304",2007,7,9,"UA","SEA","LAX",2,7,954,NA
"305",2007,7,8,"US","PVD","DCA",-7,-26,357,NA
"306",2007,7,16,"AA","LAS","ORD",-1,13,1515,NA
"307",2007,7,28,"EV","ATL","OAJ",5,-2,399,NA
"308",2007,7,31,"UA","DEN","SFO",1,-2,967,NA
"309",2007,7,26,"OO","MSN","ORD",-6,27,109,NA
"310",2007,7,7,"UA","ORD","GRR",138,135,137,NA
"311",2007,7,18,"MQ","SHV","DFW",-4,-6,190,NA
"312",2007,7,4,"XE","MIA","CLE",98,107,1080,NA
"313",2007,7,30,"WN","SAN","OAK",-4,-1,446,NA
"314",2007,7,29,"DL","MCO","LAX",-2,14,2217,NA
"315",2007,7,8,"FL","MCO","BOS",-3,6,1121,NA
"316",2007,7,9,"MQ","SJC","SNA",-4,1,342,NA
"317",2007,7,8,"EV","ATL","MEM",16,3,332,NA
"318",2007,7,18,"DL","ATL","PIT",-1,13,526,NA
"319",2007,7,10,"UA","BWI","DEN",-7,-20,1491,NA
"320",2007,7,11,"DL","IAD","ATL",-2,-4,533,NA
"321",2007,7,8,"FL","CHS","ATL",-5,-15,259,NA
"322",2007,7,9,"B6","JFK","LAS",0,2,2248,NA
"323",2007,7,4,"WN","RDU","PHX",-3,-32,1891,NA
"324",2007,7,6,"OH","RDU","LGA",-10,-21,431,NA
"325",2007,7,25,"UA","SEA","DEN",23,35,1024,NA
"326",2007,7,1,"FL","ICT","ATL",-9,5,781,NA
"327",2007,7,25,"WN","HOU","ELP",0,-7,677,NA
"328",2007,7,14,"EV","CLE","ATL",25,32,554,NA
"329",2007,7,8,"OO","ASE","SFO",64,51,848,NA
"330",2007,7,28,"MQ","TVC","LGA",-6,-8,655,NA
"331",2007,7,15,"FL","PWM","BWI",5,-5,452,NA
"332",2007,7,8,"MQ","EVV","DFW",40,74,642,NA
"333",2007,7,21,"US","SJC","PHX",-9,4,622,NA
"334",2007,7,15,"OH","CVG","AVL",29,24,275,NA
"335",2007,7,20,"OH","CVG","ORF",0,3,485,NA
"336",2007,7,17,"FL","ATL","LAX",162,176,1946,NA
"337",2007,7,19,"WN","SDF","BWI",249,236,495,NA
"338",2007,7,16,"US","MCO","CLT",-2,-7,468,NA
"339",2007,7,24,"CO","MIA","IAH",-4,-11,964,NA
"340",2007,7,1,"MQ","LAW","DFW",47,74,140,NA
"341",2007,7,24,"WN","SDF","MDW",-7,-7,271,NA
"342",2007,7,25,"UA","DEN","SEA",69,60,1024,NA
"343",2007,7,25,"FL","ATL","IAD",-3,-9,533,NA
"344",2007,7,12,"MQ","STL","JFK",-4,-26,892,NA
"345",2007,7,13,"AS","ADQ","ANC",3,0,253,NA
"346",2007,7,31,"XE","PVD","EWR",3,33,160,NA
"347",2007,7,15,"CO","EWR","MCO",0,-6,938,NA
"348",2007,7,1,"WN","LAS","ONT",6,7,197,NA
"349",2007,7,22,"EV","ATL","LWB",14,4,369,NA
"350",2007,7,21,"WN","OAK","SAN",0,5,446,NA
"351",2007,7,17,"9E","DTW","TUL",1,-4,790,NA
"352",2007,7,10,"UA","PIT","ORD",177,161,412,NA
"353",2007,7,10,"NW","SEA","OGG",-2,6,2640,NA
"354",2007,7,14,"DL","DAB","ATL",40,47,366,NA
"355",2007,7,26,"CO","IAH","SAT",48,55,191,NA
"356",2007,7,7,"9E","GRR","MEM",21,29,591,NA
"357",2007,7,5,"AA","DFW","MCO",41,33,984,NA
"358",2007,7,17,"9E","DTW","PWM",-3,-1,668,NA
"359",2007,7,30,"WN","OAK","SAN",11,15,446,NA
"360",2007,7,27,"DL","AUS","ATL",-2,14,813,NA
"361",2007,7,16,"NW","MEM","ORD",-2,-2,491,NA
"362",2007,7,28,"B6","LGB","IAD",8,-3,2277,NA
"363",2007,7,13,"CO","IAH","ABQ",-2,2,744,NA
"364",2007,7,26,"US","PHX","LAS",17,5,256,NA
"365",2007,7,20,"DL","ATL","SLC",61,70,1589,NA
"366",2007,7,16,"OO","ORD","PIT",-7,-1,412,NA
"367",2007,7,20,"WN","LAX","OAK",30,23,337,NA
"368",2007,7,24,"MQ","EVV","ORD",-2,9,273,NA
"369",2007,7,14,"FL","BWI","MKE",-1,-6,641,NA
"370",2007,7,13,"MQ","PNS","DFW",0,16,604,NA
"371",2007,7,8,"OO","ORD","CLE",-3,-14,316,NA
"372",2007,7,14,"UA","ORD","DEN",-2,-16,888,NA
"373",2007,7,25,"NW","MHT","DTW",3,3,609,NA
"374",2007,7,31,"9E","DTW","CAE",51,54,583,NA
"375",2007,7,27,"WN","DAL","HOU",4,2,239,NA
"376",2007,7,23,"UA","IAD","SAN",18,-7,2253,NA
"377",2007,7,25,"OH","LEX","ATL",-5,-7,303,NA
"378",2007,7,1,"WN","PHL","PVD",11,-10,238,NA
"379",2007,7,2,"UA","DCA","ORD",-6,-19,612,NA
"380",2007,7,25,"9E","SBN","MSP",4,2,411,NA
"381",2007,7,17,"OO","MSY","SLC",0,-7,1428,NA
"382",2007,7,20,"XE","EWR","ROC",75,98,246,NA
"383",2007,7,4,"CO","IAH","PIT",-2,-22,1117,NA
"384",2007,7,16,"F9","BNA","DEN",-4,-14,1013,NA
"385",2007,7,17,"AA","EWR","DFW",-3,1,1372,NA
"386",2007,7,14,"UA","SEA","SFO",-4,1,679,NA
"387",2007,7,31,"WN","PHX","ONT",30,23,325,NA
"388",2007,7,16,"US","CLT","DCA",0,31,331,NA
"389",2007,7,24,"WN","PDX","GEG",1,-5,279,NA
"390",2007,7,7,"B6","JFK","DEN",-1,-40,1626,NA
"391",2007,7,21,"CO","MCI","IAH",-8,-11,643,NA
"392",2007,7,18,"MQ","FNT","ORD",-6,27,223,NA
"393",2007,7,8,"WN","BWI","RSW",2,-13,919,NA
"394",2007,7,30,"UA","DEN","LAS",0,-1,629,NA
"395",2007,7,31,"EV","APF","ATL",55,77,540,NA
"396",2007,7,13,"XE","XNA","IAH",-8,-14,438,NA
"397",2007,7,27,"WN","PVD","BWI",136,146,328,NA
"398",2007,7,8,"OO","GRB","ORD",-8,-15,174,NA
"399",2007,7,11,"FL","ATL","LGA",53,79,761,NA
"400",2007,7,22,"AA","SJU","MIA",28,18,1045,NA
"401",2007,7,29,"US","SEA","LAS",-6,12,866,NA
"402",2007,7,30,"WN","TPA","JAX",0,-5,180,NA
"403",2007,7,31,"OO","SFO","RDM",-1,-14,462,NA
"404",2007,7,4,"B6","LGB","SLC",-9,-10,589,NA
"405",2007,7,24,"WN","OAK","ABQ",4,6,889,NA
"406",2007,7,22,"WN","SMF","BUR",-3,-7,358,NA
"407",2007,7,30,"UA","MCO","DEN",-8,-2,1546,NA
"408",2007,7,18,"DL","MIA","ATL",8,-3,595,NA
"409",2007,7,16,"UA","DEN","IAD",-6,-17,1452,NA
"410",2007,7,12,"NW","MSP","BIL",-1,-8,748,NA
"411",2007,7,15,"MQ","MAF","DFW",3,16,309,NA
"412",2007,7,7,"AA","HNL","LAX",-7,-2,2556,NA
"413",2007,7,18,"UA","SNA","DEN",-9,18,846,NA
"414",2007,7,20,"MQ","CID","ORD",-9,-9,196,NA
"415",2007,7,4,"WN","SAN","OAK",0,24,446,NA
"416",2007,7,9,"WN","FLL","TPA",13,-3,197,NA
"417",2007,7,17,"OO","SFO","SBP",36,47,191,NA
"418",2007,7,8,"MQ","LBB","DFW",-2,-12,282,NA
"419",2007,7,30,"US","PHX","IND",11,30,1489,NA
"420",2007,7,29,"EV","EWN","ATL",37,43,433,NA
"421",2007,7,16,"DL","SLC","RNO",-4,-14,422,NA
"422",2007,7,10,"WN","STL","BWI",67,63,737,NA
"423",2007,7,27,"XE","SYR","CLE",326,316,317,NA
"424",2007,7,27,"OH","CHS","CVG",-5,-2,497,NA
"425",2007,7,9,"UA","DCA","DEN",-4,-5,1476,NA
"426",2007,7,1,"CO","LGA","IAH",21,6,1416,NA
"427",2007,7,2,"XE","CLE","ABE",-4,-6,339,NA
"428",2007,7,19,"DL","AUS","ATL",18,12,813,NA
"429",2007,7,30,"UA","DAY","ORD",-10,-9,240,NA
"430",2007,7,15,"DL","DFW","ATL",7,12,732,NA
"431",2007,7,8,"WN","BHM","HOU",46,41,570,NA
