"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"40",2007,12,16,"9E","ELM","DTW",NA,NA,331,NA
"41",2007,12,27,"B6","BUF","BOS",19,27,396,NA
"42",2007,12,2,"OO","SLC","BOI",-6,6,291,NA
"43",2007,12,9,"OO","SLC","FSD",-3,-8,804,NA
"44",2007,12,21,"CO","EWR","SFO",17,0,2565,NA
"45",2007,12,20,"XE","EWR","IAD",-6,-16,213,NA
"46",2007,12,20,"AA","ATL","DFW",28,29,732,NA
"47",2007,12,24,"MQ","MIA","SDF",-5,-8,911,NA
"48",2007,12,4,"OO","SFO","RDD",19,19,199,NA
"49",2007,12,31,"AQ","HNL","LIH",-6,-6,102,NA
"50",2007,12,7,"DL","ATL","SAV",0,5,215,NA
"51",2007,12,20,"US","PHX","LAS",44,36,256,NA
"52",2007,12,29,"NW","MEM","IND",-5,-1,381,NA
"53",2007,12,30,"CO","EWR","RSW",10,3,1068,NA
"54",2007,12,28,"B6","LGA","PBI",-9,16,1035,NA
"55",2007,12,26,"B6","LGB","OAK",-6,3,353,NA
"56",2007,12,26,"CO","CLE","PBI",7,-7,1020,NA
"57",2007,12,20,"US","CLT","SFO",2,1,2296,NA
"58",2007,12,23,"XE","EWR","CLT",8,-7,529,NA
"59",2007,12,1,"OO","COS","LAX",-13,15,833,NA
"60",2007,12,5,"OH","CVG","CMH",NA,NA,116,NA
"61",2007,12,14,"NW","MSP","LGA",-3,5,1020,NA
"62",2007,12,4,"F9","DEN","DFW",-5,-15,641,NA
"63",2007,12,21,"US","PIT","CLT",61,45,366,NA
"64",2007,12,3,"OO","SAN","LAX",-6,-10,109,NA
"65",2007,12,27,"EV","MLB","ATL",5,19,443,NA
"66",2007,12,24,"EV","ATL","EWR",-2,-22,745,NA
"67",2007,12,23,"WN","SAN","OAK",6,4,446,NA
"68",2007,12,28,"NW","SDF","MSP",8,12,603,NA
"69",2007,12,11,"F9","DEN","MDW",14,34,895,NA
"70",2007,12,26,"WN","LAX","SLC",32,32,590,NA
"71",2007,12,19,"WN","BOI","OAK",45,30,511,NA
"72",2007,12,2,"9E","MOB","MEM",-5,-2,317,NA
"73",2007,12,14,"WN","SEA","GEG",3,8,224,NA
"74",2007,12,29,"UA","ORD","LGA",NA,NA,733,NA
"75",2007,12,7,"FL","MLI","ATL",-4,-18,633,NA
"76",2007,12,15,"AA","TPA","MIA",23,20,204,NA
"77",2007,12,6,"AQ","LIH","HNL",15,31,102,NA
"78",2007,12,2,"DL","BOS","PBI",3,-6,1197,NA
"79",2007,12,23,"UA","BDL","ORD",170,143,783,NA
"80",2007,12,25,"WN","MCO","ISP",-1,-13,972,NA
"81",2007,12,26,"WN","PHL","HOU",57,63,1335,NA
"82",2007,12,13,"UA","RNO","SFO",-5,-8,192,NA
"83",2007,12,23,"UA","PHL","ORD",42,62,678,NA
"84",2007,12,12,"US","FLL","CLT",-7,-15,631,NA
"85",2007,12,5,"WN","DAL","MAF",21,23,319,NA
"86",2007,12,27,"DL","MCO","SJU",19,14,1189,NA
"87",2007,12,24,"UA","IAD","BOS",49,34,413,NA
"88",2007,12,9,"9E","DAY","DTW",49,77,166,NA
"89",2007,12,4,"MQ","MKE","ORD",-7,3,67,NA
"90",2007,12,8,"YV","ITO","HNL",0,3,216,NA
"91",2007,12,21,"9E","DTW","GSO",18,29,460,NA
"92",2007,12,13,"WN","HOU","MCO",-1,-2,848,NA
"93",2007,12,23,"AS","SFO","SEA",14,1,679,NA
"94",2007,12,3,"YV","PHX","SFO",115,106,651,NA
"95",2007,12,13,"MQ","LAX","SAN",-3,-13,109,NA
"96",2007,12,8,"XE","IAH","DAL",0,-10,217,NA
"97",2007,12,12,"EV","ATL","GRR",-4,11,640,NA
"98",2007,12,24,"AA","DFW","JAX",-1,-6,919,NA
"99",2007,12,2,"YV","ORD","LAN",0,0,179,NA
"100",2007,12,2,"WN","TPA","BHM",-4,-11,460,NA
"101",2007,12,24,"YV","ATL","CLT",0,-4,227,NA
"102",2007,12,22,"F9","DTW","DEN",5,-3,1123,NA
"103",2007,12,8,"OO","MKE","ORD",-3,7,67,NA
"104",2007,12,23,"XE","MSP","CLE",47,60,622,NA
"105",2007,12,1,"MQ","LAX","FAT",-5,-11,209,NA
"106",2007,12,22,"OO","LAX","SJC",18,14,308,NA
"107",2007,12,21,"XE","MCI","IAH",79,93,643,NA
"108",2007,12,26,"WN","MDW","PIT",9,1,402,NA
"109",2007,12,28,"YV","SAV","IAD",10,-4,515,NA
"110",2007,12,5,"9E","GSO","DTW",-10,-15,460,NA
"111",2007,12,20,"OO","MOD","SFO",-9,-5,78,NA
"112",2007,12,26,"AA","BOS","SFO",0,-27,2704,NA
"113",2007,12,4,"OO","ORD","SDF",-8,-15,286,NA
"114",2007,12,14,"NW","DTW","RDU",-3,-15,501,NA
"115",2007,12,16,"OO","DEN","PSP",-7,-2,776,NA
"116",2007,12,20,"YV","TEX","PHX",0,-2,387,NA
"117",2007,12,24,"DL","ATL","HSV",-5,-19,151,NA
"118",2007,12,2,"WN","RDU","PHL",98,109,336,NA
"119",2007,12,17,"XE","GPT","IAH",-2,4,376,NA
"120",2007,12,12,"XE","IAH","GSP",28,31,838,NA
"121",2007,12,29,"AA","SEA","JFK",-2,-18,2421,NA
"122",2007,12,4,"WN","PVD","BWI",1,-3,328,NA
"123",2007,12,8,"CO","CLE","LAS",-15,-1,1825,NA
"124",2007,12,17,"WN","JAX","PHL",-2,-14,742,NA
"125",2007,12,11,"FL","MCO","IAD",-3,-2,758,NA
"126",2007,12,10,"EV","MHT","ATL",9,5,952,NA
"127",2007,12,26,"CO","EWR","MSP",109,101,1008,NA
"128",2007,12,16,"XE","PIT","IAH",-6,-20,1117,NA
"129",2007,12,30,"AA","MSY","DFW",0,15,448,NA
"130",2007,12,29,"EV","CAE","CVG",6,2,404,NA
"131",2007,12,18,"YV","ORD","MHT",-1,0,843,NA
"132",2007,12,21,"AA","DFW","OKC",56,53,175,NA
"133",2007,12,15,"CO","DEN","IAH",-9,32,862,NA
"134",2007,12,8,"B6","ORD","JFK",-10,-29,740,NA
"135",2007,12,26,"EV","ATL","FWA",22,15,508,NA
"136",2007,12,12,"US","LAS","PHX",-5,-4,256,NA
"137",2007,12,30,"WN","SEA","SJC",1,-16,696,NA
"138",2007,12,13,"XE","IAH","IND",18,20,845,NA
"139",2007,12,30,"WN","DAL","SAT",-2,-3,248,NA
"140",2007,12,8,"AQ","OGG","HNL",-5,-4,100,NA
"141",2007,12,15,"UA","LAX","LAS",-6,-6,236,NA
"142",2007,12,25,"MQ","LBB","DFW",-1,-5,282,NA
"143",2007,12,27,"WN","LAS","PHX",53,38,256,NA
"144",2007,12,4,"FL","TPA","ATL",-4,5,406,NA
"145",2007,12,24,"WN","BNA","CMH",4,-6,338,NA
"146",2007,12,25,"NW","DTW","FLL",4,31,1127,NA
"147",2007,12,16,"AA","ORD","STL",10,4,258,NA
"148",2007,12,9,"XE","ALB","EWR",29,34,143,NA
"149",2007,12,14,"EV","OMA","ATL",-4,-5,821,NA
"150",2007,12,2,"UA","LGA","ORD",234,236,733,NA
"151",2007,12,28,"WN","MCI","MDW",24,177,405,NA
"152",2007,12,31,"WN","DAL","HOU",5,0,239,NA
"153",2007,12,18,"US","DCA","PHX",-7,15,1979,NA
"154",2007,12,4,"WN","LAX","OAK",4,-8,337,NA
"155",2007,12,26,"WN","ELP","LAS",1,-4,584,NA
"156",2007,12,28,"DL","BOS","LAX",-3,8,2611,NA
"157",2007,12,21,"DL","DFW","ATL",0,10,732,NA
"158",2007,12,4,"EV","ATL","MLI",-3,-12,633,NA
"159",2007,12,19,"YV","DEN","PHX",0,-3,602,NA
"160",2007,12,28,"OO","CWA","ORD",-7,3,213,NA
"161",2007,12,22,"WN","CMH","MCO",-1,-12,802,NA
"162",2007,12,7,"MQ","ORD","FWA",NA,NA,157,NA
"163",2007,12,18,"DL","ATL","SAV",-4,-8,215,NA
"164",2007,12,26,"MQ","SGF","DFW",NA,NA,364,NA
"165",2007,12,12,"OO","MKE","DEN",54,54,896,NA
"166",2007,12,5,"OH","CVG","CMH",NA,NA,116,NA
"167",2007,12,15,"UA","DTW","ORD",46,84,235,NA
"168",2007,12,3,"B6","BOS","IAD",NA,NA,413,NA
"169",2007,12,8,"UA","ORD","DEN",195,255,888,NA
"170",2007,12,31,"AA","DFW","PHX",56,56,868,NA
"171",2007,12,20,"UA","BUR","SFO",-6,-3,326,NA
"172",2007,12,9,"WN","OAK","SLC",2,-4,589,NA
"173",2007,12,13,"WN","LAX","SFO",0,-13,337,NA
"174",2007,12,27,"F9","DEN","SJC",35,63,949,NA
"175",2007,12,20,"OO","DEN","GTF",27,21,624,NA
"176",2007,12,4,"WN","LAX","OAK",19,9,337,NA
"177",2007,12,11,"WN","PHL","RDU",203,185,336,NA
"178",2007,12,9,"AA","LGA","ATL",-1,-20,761,NA
"179",2007,12,7,"WN","AUS","DAL",-1,-6,189,NA
"180",2007,12,11,"WN","STL","HOU",6,4,687,NA
"181",2007,12,30,"WN","SJC","PDX",26,25,569,NA
"182",2007,12,2,"F9","SEA","DEN",-8,-22,1024,NA
"183",2007,12,6,"DL","BWI","ATL",-6,-6,576,NA
"184",2007,12,31,"AA","DFW","LGA",60,24,1389,NA
"185",2007,12,13,"US","PHX","ORD",-1,-15,1440,NA
"186",2007,12,16,"MQ","ORD","BMI",NA,NA,116,NA
"187",2007,12,23,"9E","DSM","DTW",84,84,534,NA
"188",2007,12,16,"XE","MLU","IAH",-4,0,262,NA
"189",2007,12,18,"OO","SMF","ACV",107,107,207,NA
"190",2007,12,9,"9E","IAH","ATL",76,64,689,NA
"191",2007,12,26,"MQ","HSV","DFW",0,12,603,NA
"192",2007,12,13,"DL","ATL","PHF",-4,-7,508,NA
"193",2007,12,2,"OO","SFO","RDD",12,52,199,NA
"194",2007,12,16,"XE","SHV","IAH",0,13,192,NA
"195",2007,12,17,"AA","MSY","DFW",-1,0,448,NA
"196",2007,12,11,"OO","GTF","SLC",-7,-11,463,NA
"197",2007,12,23,"MQ","CHA","DFW",25,26,695,NA
"198",2007,12,22,"OO","SLC","BHM",NA,NA,1472,NA
"199",2007,12,10,"9E","DTW","ABE",NA,NA,424,NA
"200",2007,12,10,"UA","ONT","DEN",-5,-14,819,NA
"201",2007,12,1,"MQ","SJC","LAX",0,-11,308,NA
"202",2007,12,21,"CO","RSW","CLE",-2,4,1025,NA
"203",2007,12,7,"9E","MOB","MEM",-4,-12,317,NA
"204",2007,12,29,"FL","SRQ","IND",37,33,876,NA
"205",2007,12,27,"NW","ABQ","MSP",26,16,981,NA
"206",2007,12,7,"WN","PHX","BNA",0,-5,1448,NA
"207",2007,12,10,"MQ","TVC","ORD",136,134,224,NA
"208",2007,12,24,"NW","MCO","DTW",-6,-19,957,NA
"209",2007,12,1,"US","PHX","LAS",46,34,256,NA
"210",2007,12,10,"OO","ATL","BHM",NA,NA,134,NA
"211",2007,12,30,"YV","IAD","CHS",-5,13,441,NA
"212",2007,12,5,"OO","DAY","ORD",32,54,240,NA
"213",2007,12,7,"MQ","SDF","ORD",28,48,286,NA
"214",2007,12,25,"AA","MCO","SJU",-6,-7,1189,NA
"215",2007,12,5,"EV","ATL","SHV",2,-3,551,NA
"216",2007,12,15,"MQ","DFW","CID",17,4,685,NA
"217",2007,12,25,"XE","IAH","COS",-5,-17,809,NA
"218",2007,12,27,"US","LAX","LAS",0,-5,236,NA
"219",2007,12,26,"YV","PHX","CLD",30,19,306,NA
"220",2007,12,20,"WN","DAL","LIT",3,2,296,NA
"221",2007,12,22,"US","CLT","FLL",0,9,631,NA
"222",2007,12,5,"XE","LEX","EWR",127,150,588,NA
"223",2007,12,30,"9E","DTW","BNA",84,74,457,NA
"224",2007,12,17,"YV","PHX","TUS",0,22,110,NA
"225",2007,12,31,"WN","BUR","PHX",3,6,369,NA
"226",2007,12,12,"WN","PHX","ABQ",-4,-10,328,NA
"227",2007,12,17,"WN","CLE","BWI",60,70,314,NA
"228",2007,12,8,"OO","PHX","LAX",31,37,370,NA
"229",2007,12,22,"AA","SAN","DFW",-9,-21,1171,NA
"230",2007,12,23,"DL","TPA","ATL",-7,-10,406,NA
"231",2007,12,7,"MQ","EVV","ORD",51,46,273,NA
"232",2007,12,6,"NW","HNL","LAX",-2,7,2556,NA
"233",2007,12,3,"US","CHS","CLT",-5,0,168,NA
"234",2007,12,26,"YV","CLT","ATL",-2,-11,227,NA
"235",2007,12,8,"EV","PHF","ATL",0,-16,508,NA
"236",2007,12,25,"AA","LGA","DFW",-5,-43,1389,NA
"237",2007,12,13,"AA","STT","MIA",32,20,1107,NA
"238",2007,12,9,"MQ","DFW","LIT",87,80,304,NA
"239",2007,12,28,"CO","IAH","AUS",0,13,140,NA
"240",2007,12,16,"XE","AMA","IAH",-4,15,519,NA
"241",2007,12,22,"9E","ATL","RIC",20,21,481,NA
"242",2007,12,10,"US","PHX","SEA",13,11,1107,NA
"243",2007,12,16,"FL","ATL","MCI",-5,-4,692,NA
"244",2007,12,16,"WN","FLL","MCO",259,243,178,NA
"245",2007,12,14,"UA","PHL","ORD",20,61,678,NA
"246",2007,12,22,"F9","MCO","DEN",43,48,1546,NA
"247",2007,12,22,"NW","MOT","MSP",-5,5,449,NA
"248",2007,12,26,"AA","RDU","MIA",122,112,700,NA
"249",2007,12,4,"UA","SFO","JFK",56,18,2586,NA
"250",2007,12,24,"OH","CVG","TUL",0,3,646,NA
"251",2007,12,7,"WN","LAX","OAK",19,14,337,NA
"252",2007,12,16,"UA","SAT","DEN",-3,-13,794,NA
"253",2007,12,31,"AS","LGB","SEA",-9,-20,965,NA
"254",2007,12,5,"AA","DEN","MIA",-1,-19,1709,NA
"255",2007,12,19,"B6","SYR","JFK",38,57,209,NA
"256",2007,12,28,"DL","PHX","CVG",-5,-34,1569,NA
"257",2007,12,30,"FL","PHF","ATL",-5,0,508,NA
"258",2007,12,26,"OO","SFO","ONT",-5,-3,363,NA
"259",2007,12,15,"AA","DCA","MIA",53,77,920,NA
"260",2007,12,26,"WN","SMF","LAS",13,4,397,NA
"261",2007,12,4,"YV","ORF","IAD",-5,-4,157,NA
"262",2007,12,13,"9E","EVV","MEM",0,-12,247,NA
"263",2007,12,13,"EV","MGM","ATL",-3,-14,147,NA
"264",2007,12,27,"B6","IAD","LGB",41,61,2277,NA
"265",2007,12,15,"US","FLL","PHL",13,9,992,NA
"266",2007,12,10,"FL","BUF","ATL",388,385,712,NA
"267",2007,12,8,"F9","SLC","DEN",33,38,390,NA
"268",2007,12,21,"DL","FLL","ATL",-4,13,581,NA
"269",2007,12,9,"MQ","MSN","MQT",158,148,241,NA
"270",2007,12,21,"9E","BGR","DTW",3,10,750,NA
"271",2007,12,26,"OO","LAX","OXR",-1,1,49,NA
"272",2007,12,20,"OO","ABQ","LAX",12,16,677,NA
"273",2007,12,19,"US","LGA","DCA",-6,-17,214,NA
"274",2007,12,2,"FL","ATL","TPA",-3,1,406,NA
"275",2007,12,7,"CO","MSP","IAH",1,7,1034,NA
"276",2007,12,13,"MQ","DFW","AMA",228,223,313,NA
"277",2007,12,23,"WN","SEA","SMF",50,42,605,NA
"278",2007,12,11,"WN","ELP","DAL",-2,5,562,NA
"279",2007,12,25,"DL","TPA","BDL",2,8,1111,NA
"280",2007,12,8,"UA","ROC","ORD",-7,0,528,NA
"281",2007,12,12,"AA","DFW","RSW",6,20,1017,NA
"282",2007,12,6,"FL","ATL","DFW",-4,3,732,NA
"283",2007,12,20,"FL","ATL","RDU",53,41,356,NA
"284",2007,12,18,"AA","JFK","MIA",52,23,1090,NA
"285",2007,12,22,"US","PHX","STL",-1,3,1262,NA
"286",2007,12,20,"WN","STL","MCI",26,25,237,NA
"287",2007,12,9,"OO","MLI","DEN",131,141,752,NA
"288",2007,12,5,"XE","LAX","SFO",52,125,337,NA
"289",2007,12,12,"AA","DFW","PHL",14,7,1302,NA
"290",2007,12,6,"F9","RSW","DEN",-6,-1,1607,NA
"291",2007,12,14,"OH","CVG","COS",20,45,1078,NA
"292",2007,12,22,"OO","SLC","GJT",14,14,217,NA
"293",2007,12,20,"OO","SLC","STL",12,19,1156,NA
"294",2007,12,1,"EV","ATL","FSM",22,9,579,NA
"295",2007,12,27,"CO","ANC","IAH",6,4,3266,NA
"296",2007,12,13,"CO","EWR","ATL",NA,NA,745,NA
"297",2007,12,13,"UA","EWR","DEN",66,93,1605,NA
"298",2007,12,22,"UA","SAN","SFO",-5,-18,447,NA
"299",2007,12,25,"WN","SEA","LAS",8,-7,866,NA
"300",2007,12,31,"WN","BWI","MDW",81,68,611,NA
"301",2007,12,13,"OO","SBA","LAX",-7,-14,89,NA
"302",2007,12,14,"EV","ATL","GTR",30,20,241,NA
"303",2007,12,18,"DL","ATL","DCA",-2,-8,547,NA
"304",2007,12,12,"AA","STL","DFW",-4,10,551,NA
"305",2007,12,28,"FL","MSY","ATL",210,198,425,NA
"306",2007,12,7,"WN","MAF","AUS",14,14,294,NA
"307",2007,12,30,"WN","LAS","LAX",32,33,236,NA
"308",2007,12,3,"NW","BWI","MSP",-8,0,936,NA
"309",2007,12,18,"WN","TUL","STL",-3,-3,351,NA
"310",2007,12,1,"9E","CHS","DTW",-3,-9,668,NA
"311",2007,12,11,"MQ","DFW","SGF",87,110,364,NA
"312",2007,12,2,"UA","ATL","ORD",78,90,606,NA
"313",2007,12,9,"AQ","HNL","OGG",2,-1,100,NA
"314",2007,12,21,"WN","PHX","SAN",12,4,304,NA
"315",2007,12,12,"MQ","CHS","DFW",22,7,987,NA
"316",2007,12,21,"UA","OMA","ORD",6,-5,416,NA
"317",2007,12,30,"US","CLT","TPA",57,61,508,NA
"318",2007,12,4,"9E","HPN","DTW",-9,-15,505,NA
"319",2007,12,21,"WN","MDW","CMH",31,21,284,NA
"320",2007,12,30,"WN","MCO","BWI",-4,-18,787,NA
"321",2007,12,10,"AA","ORD","DFW",70,69,802,NA
"322",2007,12,26,"NW","DTW","ORF",-2,30,529,NA
"323",2007,12,23,"OO","SLC","MSO",20,30,436,NA
"324",2007,12,4,"OO","ORD","CVG",5,5,264,NA
"325",2007,12,7,"EV","CHA","ATL",-2,-6,106,NA
"326",2007,12,6,"XE","CLE","ALB",1,-3,424,NA
"327",2007,12,16,"WN","TPA","FLL",158,158,197,NA
"328",2007,12,20,"CO","IAH","SJC",38,19,1609,NA
"329",2007,12,21,"XE","IAH","SLC",26,15,1195,NA
"330",2007,12,13,"AA","IAH","DFW",21,22,224,NA
"331",2007,12,9,"AA","DFW","DEN",9,17,641,NA
"332",2007,12,29,"EV","AGS","ATL",NA,NA,143,NA
"333",2007,12,31,"XE","DCA","IAH",3,7,1208,NA
"334",2007,12,31,"MQ","DFW","SGF",-1,-12,364,NA
"335",2007,12,9,"XE","IAH","CVG",0,-3,871,NA
"336",2007,12,13,"OO","ASE","SLC",-10,3,291,NA
"337",2007,12,16,"EV","FNT","ATL",30,18,644,NA
"338",2007,12,7,"CO","EWR","SJU",-1,-4,1608,NA
"339",2007,12,15,"AS","PDX","PHX",5,13,1009,NA
"340",2007,12,28,"OO","ACV","CEC",12,22,56,NA
"341",2007,12,21,"YV","ORD","DSM",0,9,299,NA
"342",2007,12,11,"WN","STL","TUL",-4,7,351,NA
"343",2007,12,20,"OH","LEX","ATL",0,-11,303,NA
"344",2007,12,30,"WN","LAS","SAN",1,-8,258,NA
"345",2007,12,13,"EV","BMI","ATL",-3,-8,533,NA
"346",2007,12,30,"AA","SEA","DFW",28,2,1660,NA
"347",2007,12,16,"WN","MDW","SFO",97,117,1855,NA
"348",2007,12,17,"WN","HOU","CRP",2,-1,187,NA
"349",2007,12,9,"XE","TUS","OMA",-1,-25,1046,NA
"350",2007,12,9,"WN","HRL","HOU",82,83,276,NA
"351",2007,12,21,"AA","MIA","DCA",-2,5,920,NA
"352",2007,12,30,"FL","ATL","MIA",14,30,595,NA
"353",2007,12,4,"AS","SFO","PSP",29,22,421,NA
"354",2007,12,22,"YV","ELP","LAS",-2,0,584,NA
"355",2007,12,25,"UA","IAD","SJU",-5,-12,1571,NA
"356",2007,12,15,"OH","CLE","CVG",-5,-3,221,NA
"357",2007,12,13,"OO","BZN","SLC",-4,15,347,NA
"358",2007,12,27,"DL","ATL","LAX",53,66,1946,NA
"359",2007,12,17,"AA","ORD","DFW",9,-2,802,NA
"360",2007,12,20,"HA","HNL","ITO",-3,-8,216,NA
"361",2007,12,4,"XE","CLE","ROC",-10,9,245,NA
"362",2007,12,15,"US","HNL","PHX",20,19,2918,NA
"363",2007,12,26,"DL","SLC","ANC",40,64,2125,NA
"364",2007,12,29,"MQ","BWI","ORD",75,68,622,NA
"365",2007,12,23,"WN","SAN","SJC",1,-5,418,NA
"366",2007,12,5,"OO","IDA","DEN",-8,-1,458,NA
"367",2007,12,31,"9E","IND","RDU",-2,-14,489,NA
"368",2007,12,21,"B6","SFO","SLC",72,69,599,NA
"369",2007,12,21,"XE","LAX","PDX",61,70,834,NA
"370",2007,12,19,"AA","STL","DCA",-1,-6,719,NA
"371",2007,12,28,"WN","IND","PHX",23,17,1489,NA
"372",2007,12,7,"UA","OAK","DEN",NA,NA,957,NA
"373",2007,12,24,"OO","MOD","LAX",-1,-10,292,NA
"374",2007,12,13,"XE","MEM","IAH",24,32,469,NA
"375",2007,12,1,"YV","DEN","CPR",133,120,230,NA
"376",2007,12,7,"CO","AUS","EWR",68,78,1504,NA
"377",2007,12,25,"DL","SFO","ATL",-4,13,2139,NA
"378",2007,12,3,"OO","BIL","DEN",-10,-3,455,NA
"379",2007,12,20,"YV","LGB","PHX",0,0,355,NA
"380",2007,12,31,"NW","MSP","SEA",9,5,1399,NA
"381",2007,12,17,"XE","ORF","IAH",-4,-13,1201,NA
"382",2007,12,31,"US","LAS","SEA",11,11,866,NA
"383",2007,12,26,"WN","LAS","RNO",42,41,345,NA
"384",2007,12,15,"OO","DRO","DEN",-1,17,251,NA
"385",2007,12,3,"XE","BWI","EWR",55,56,169,NA
"386",2007,12,31,"AA","ORD","DCA",138,138,612,NA
"387",2007,12,27,"FL","ATL","PHL",49,30,665,NA
"388",2007,12,9,"OO","SLC","PHX",-4,15,507,NA
"389",2007,12,11,"AA","DFW","MEM",8,22,432,NA
"390",2007,12,23,"NW","DTW","PIT",29,55,201,NA
"391",2007,12,29,"WN","LAX","ABQ",50,49,677,NA
"392",2007,12,15,"MQ","DSM","DFW",86,127,624,NA
"393",2007,12,25,"AA","MIA","ORD",32,3,1197,NA
"394",2007,12,17,"OH","ATL","SYR",0,25,793,NA
"395",2007,12,21,"OO","DEN","MSN",NA,NA,826,NA
"396",2007,12,27,"OO","SGU","SLC",-6,-1,269,NA
"397",2007,12,2,"MQ","DCA","BOS",1,-6,399,NA
"398",2007,12,10,"NW","DTW","PHX",1,40,1671,NA
"399",2007,12,20,"DL","FLL","BDL",-5,-1,1173,NA
"400",2007,12,4,"B6","BUR","JFK",16,-9,2465,NA
"401",2007,12,31,"UA","IAD","BDL",-4,-10,326,NA
"402",2007,12,14,"MQ","ORD","CMI",-3,-15,135,NA
"403",2007,12,19,"AS","SJC","PDX",-4,-2,569,NA
"404",2007,12,1,"UA","DEN","LGA",-5,-33,1619,NA
"405",2007,12,1,"DL","ATL","SFO",-5,1,2139,NA
"406",2007,12,30,"CO","ATL","EWR",51,45,745,NA
"407",2007,12,5,"DL","ATL","LIT",-8,-8,453,NA
"408",2007,12,26,"DL","FLL","LAX",2,37,2342,NA
"409",2007,12,2,"WN","PHX","LAS",1,-5,256,NA
"410",2007,12,3,"NW","DTW","RSW",29,62,1085,NA
"411",2007,12,14,"9E","MLI","DTW",-5,-17,373,NA
"412",2007,12,31,"NW","DTW","PBI",21,37,1087,NA
"413",2007,12,21,"WN","SLC","DEN",28,25,390,NA
"414",2007,12,4,"NW","MSP","IAD",37,95,908,NA
"415",2007,12,29,"CO","MCO","IAH",-3,-10,853,NA
"416",2007,12,31,"EV","MGM","ATL",15,4,147,NA
"417",2007,12,29,"OO","PIH","SLC",-5,-6,150,NA
"418",2007,12,10,"UA","LAX","HNL",248,212,2556,NA
"419",2007,12,1,"MQ","ORD","CID",-5,-9,196,NA
"420",2007,12,12,"WN","MCO","DTW",24,5,957,NA
"421",2007,12,12,"OO","OKC","ABQ",117,NA,510,NA
"422",2007,12,28,"DL","LGA","PBI",46,30,1035,NA
"423",2007,12,28,"US","PHL","CLT",-5,-1,448,NA
"424",2007,12,6,"US","LAX","CLT",-6,-32,2125,NA
"425",2007,12,20,"XE","BWI","EWR",8,19,169,NA
"426",2007,12,25,"WN","PHX","SAN",2,-8,304,NA
"427",2007,12,16,"MQ","GRR","ORD",71,58,137,NA
"428",2007,12,11,"WN","CLE","MDW",53,50,307,NA
"429",2007,12,8,"AA","LAS","ORD",54,31,1515,NA
"430",2007,12,3,"EV","ATL","OAJ",-1,-22,399,NA
"431",2007,12,20,"XE","OKC","IAH",20,10,395,NA
"432",2007,12,1,"EV","CAK","ATL",-8,-19,528,NA
"433",2007,12,25,"UA","STL","DEN",-4,17,770,NA
