"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"308",2007,9,2,"WN","SAN","SJC",-4,-11,418,NA
"309",2007,9,27,"OO","EWR","MKE",242,230,725,NA
"310",2007,9,21,"WN","LIT","LAS",20,9,1295,NA
"311",2007,9,1,"XE","LAX","SFO",32,23,337,NA
"312",2007,9,24,"OH","CVG","ORF",22,15,485,NA
"313",2007,9,26,"YV","CLT","DTW",54,48,500,NA
"314",2007,9,9,"WN","MDW","RDU",28,20,632,NA
"315",2007,9,6,"FL","ATL","BWI",-7,-9,576,NA
"316",2007,9,12,"WN","ORF","MDW",-6,-6,704,NA
"317",2007,9,16,"WN","STL","CLE",11,9,487,NA
"318",2007,9,29,"OO","SAN","LAX",1,-4,109,NA
"319",2007,9,4,"DL","ATL","BNA",-2,-15,214,NA
"320",2007,9,23,"DL","JFK","PHX",-8,-30,2153,NA
"321",2007,9,14,"MQ","CLE","DFW",62,46,1021,NA
"322",2007,9,15,"9E","DTW","TUL",-1,0,790,NA
"323",2007,9,23,"AA","PHL","MIA",5,-7,1013,NA
"324",2007,9,7,"NW","MEM","DTW",-3,6,610,NA
"325",2007,9,8,"US","ABQ","PHX",-9,-15,328,NA
"326",2007,9,13,"WN","ISP","BWI",4,-2,220,NA
"327",2007,9,15,"MQ","BOS","LGA",-1,-5,185,NA
"328",2007,9,9,"9E","LNK","DTW",20,17,701,NA
"329",2007,9,28,"WN","SEA","PHX",3,11,1107,NA
"330",2007,9,17,"NW","MSP","SLC",14,19,991,NA
"331",2007,9,21,"WN","BWI","PVD",1,-3,328,NA
"332",2007,9,20,"XE","IAH","DAL",-2,-8,217,NA
"333",2007,9,8,"OO","MRY","SFO",70,68,77,NA
"334",2007,9,30,"YV","SAV","IAD",-10,-10,515,NA
"335",2007,9,16,"B6","SAN","JFK",-5,-12,2446,NA
"336",2007,9,3,"XE","EWR","PWM",92,96,284,NA
"337",2007,9,19,"UA","BUR","DEN",-5,-16,850,NA
"338",2007,9,23,"AA","DFW","RNO",31,20,1345,NA
"339",2007,9,14,"WN","MSY","TPA",24,21,487,NA
"340",2007,9,25,"XE","ONT","AUS",-10,-8,1196,NA
"341",2007,9,17,"OH","CVG","STL",-1,0,307,NA
"342",2007,9,10,"AA","DFW","IND",-6,73,762,NA
"343",2007,9,2,"B6","JFK","CLT",-9,-18,541,NA
"344",2007,9,9,"AS","EWR","SEA",8,3,2401,NA
"345",2007,9,27,"OO","SBA","SFO",-4,-12,262,NA
"346",2007,9,19,"DL","SLC","PDX",1,12,630,NA
"347",2007,9,29,"US","LAS","PHX",54,45,256,NA
"348",2007,9,10,"UA","BDL","IAD",-1,-18,326,NA
"349",2007,9,13,"NW","IND","DTW",20,17,231,NA
"350",2007,9,20,"EV","ATL","DHN",68,78,171,NA
"351",2007,9,23,"MQ","TUL","DFW",0,5,237,NA
"352",2007,9,4,"XE","IAH","GSP",-6,-13,838,NA
"353",2007,9,10,"XE","BDL","EWR",61,91,115,NA
"354",2007,9,18,"9E","MEM","PFN",30,23,417,NA
"355",2007,9,1,"WN","PHL","MHT",-1,-9,290,NA
"356",2007,9,26,"AA","SFO","JFK",0,19,2586,NA
"357",2007,9,14,"NW","BOS","DTW",3,11,632,NA
"358",2007,9,5,"AA","DEN","LAX",0,14,862,NA
"359",2007,9,29,"MQ","MKE","DFW",-5,-9,853,NA
"360",2007,9,5,"CO","IAH","PHX",-3,-19,1009,NA
"361",2007,9,1,"AS","WRG","PSG",-15,-15,31,NA
"362",2007,9,20,"AS","SEA","JNU",-4,12,909,NA
"363",2007,9,13,"UA","LAX","DEN",-2,5,862,NA
"364",2007,9,29,"MQ","TXK","DFW",-3,-17,181,NA
"365",2007,9,6,"XE","ATL","CLE",-12,-17,554,NA
"366",2007,9,5,"UA","SAN","ORD",-4,3,1723,NA
"367",2007,9,18,"AS","SJC","PDX",-11,-14,569,NA
"368",2007,9,19,"YV","CLT","DTW",-2,-4,500,NA
"369",2007,9,27,"AA","ORD","ATL",-2,-11,606,NA
"370",2007,9,23,"B6","JFK","CMH",-10,-27,483,NA
"371",2007,9,18,"XE","ORF","IAH",-7,-32,1201,NA
"372",2007,9,8,"DL","DCA","ATL",-5,-17,547,NA
"373",2007,9,11,"WN","OAK","SAN",0,-2,446,NA
"374",2007,9,10,"EV","ILM","ATL",33,36,377,NA
"375",2007,9,6,"WN","FLL","JAX",-2,-2,318,NA
"376",2007,9,27,"AA","MSY","MIA",-5,1,674,NA
"377",2007,9,30,"DL","SAN","SLC",3,18,626,NA
"378",2007,9,26,"US","SAV","CLT",-8,-7,213,NA
"379",2007,9,24,"WN","LAS","STL",35,17,1372,NA
"380",2007,9,19,"9E","GTF","MSP",67,45,887,NA
"381",2007,9,10,"WN","SJC","SNA",0,-1,342,NA
"382",2007,9,15,"FL","LGA","PHF",-9,-20,288,NA
"383",2007,9,2,"FL","MCO","MSP",1,-15,1310,NA
"384",2007,9,10,"OO","SLC","FSD",7,5,804,NA
"385",2007,9,6,"F9","SFO","DEN",2,-5,967,NA
"386",2007,9,16,"MQ","ORD","GRB",-5,-11,174,NA
"387",2007,9,9,"AA","DFW","ATL",42,53,732,NA
"388",2007,9,4,"AA","DFW","DCA",0,-11,1192,NA
"389",2007,9,21,"MQ","SAN","LAX",-1,-1,109,NA
"390",2007,9,20,"OO","SFO","ONT",0,11,363,NA
"391",2007,9,19,"WN","SAN","PHX",-2,-3,304,NA
"392",2007,9,6,"CO","LGA","CLE",23,35,418,NA
"393",2007,9,9,"NW","MEM","DFW",-5,-9,432,NA
"394",2007,9,18,"MQ","DFW","BTR",-13,-4,383,NA
"395",2007,9,16,"HA","SJC","HNL",-6,-12,2416,NA
"396",2007,9,2,"NW","TPA","MEM",-12,-7,656,NA
"397",2007,9,20,"OO","SFO","SBA",23,37,262,NA
"398",2007,9,4,"MQ","PNS","DFW",2,3,604,NA
"399",2007,9,3,"F9","DCA","DEN",-3,-8,1476,NA
"400",2007,9,28,"OO","SFO","CIC",-3,-3,153,NA
"401",2007,9,16,"WN","LAS","PHX",59,62,256,NA
"402",2007,9,10,"UA","LAS","IAD",-2,8,2066,NA
"403",2007,9,12,"WN","STL","OMA",-1,1,342,NA
"404",2007,9,25,"MQ","GRR","ORD",92,91,137,NA
"405",2007,9,25,"AA","MIA","DFW",0,-6,1121,NA
"406",2007,9,12,"WN","PHX","MSY",13,4,1301,NA
"407",2007,9,2,"AA","TUS","DFW",-7,-9,813,NA
"408",2007,9,25,"OO","SLC","SBP",7,15,608,NA
"409",2007,9,16,"FL","ATL","MSY",32,20,425,NA
"410",2007,9,22,"B6","OAK","IAD",-7,-11,2409,NA
"411",2007,9,16,"UA","ORD","BOI",-1,28,1437,NA
"412",2007,9,20,"WN","BWI","BDL",-4,-6,283,NA
"413",2007,9,21,"YV","PHX","MCI",-5,-7,1044,NA
"414",2007,9,20,"AS","SEA","LAS",-5,-9,866,NA
"415",2007,9,29,"WN","STL","HOU",5,-9,687,NA
"416",2007,9,12,"NW","IAH","DTW",-2,-9,1076,NA
"417",2007,9,22,"WN","ISP","BWI",-1,8,220,NA
"418",2007,9,22,"WN","RNO","SJC",-3,-4,189,NA
"419",2007,9,27,"OH","CVG","TYS",7,21,226,NA
"420",2007,9,8,"OH","MEM","CVG",-5,-11,403,NA
"421",2007,9,27,"OO","MFR","SLC",-8,-7,575,NA
"422",2007,9,16,"AQ","HNL","OGG",-2,-4,100,NA
"423",2007,9,18,"WN","PHX","DTW",17,-3,1671,NA
"424",2007,9,14,"EV","SYR","ATL",43,70,793,NA
"425",2007,9,10,"FL","ATL","RDU",1,0,356,NA
"426",2007,9,17,"DL","JAX","ATL",50,39,270,NA
"427",2007,9,19,"US","CLT","MSP",-2,-23,930,NA
"428",2007,9,9,"YV","SAT","LAS",-15,-12,1069,NA
