"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"1",2008,11,23,"WN","ABQ","ELP",-3,-10,223,NA
"2",2008,11,7,"MQ","DFW","BTR",0,-4,383,NA
"3",2008,11,11,"AA","DFW","ATL",29,27,732,NA
"4",2008,11,10,"OO","SLC","ONT",-10,-9,558,NA
"5",2008,11,22,"AA","IND","ORD",-8,-18,177,NA
"6",2008,11,14,"WN","PHL","LAS",0,-19,2176,NA
"7",2008,11,25,"YV","PHX","SAT",-6,-1,843,NA
"8",2008,11,13,"9E","GRR","LGA",27,27,618,NA
"9",2008,11,6,"B6","BOS","TPA",4,-20,1185,NA
"10",2008,11,26,"9E","OMA","DTW",-9,-17,651,NA
"11",2008,11,19,"XE","EWR","MHT",13,11,209,NA
"12",2008,11,8,"AA","DFW","LAS",-3,3,1055,NA
"13",2008,11,13,"US","CLT","LAS",-6,15,1916,NA
"14",2008,11,19,"OH","CVG","GSO",11,0,330,NA
"15",2008,11,27,"MQ","RIC","ORD",-5,4,642,NA
"16",2008,11,23,"AA","CLT","DFW",-7,-24,936,NA
"17",2008,11,1,"AA","ORD","SNA",4,1,1726,NA
"18",2008,11,30,"WN","MCO","MCI",39,25,1072,NA
"19",2008,11,12,"WN","FLL","MDW",-3,-17,1166,NA
"20",2008,11,21,"US","LAS","SEA",-12,-20,866,NA
"21",2008,11,8,"B6","JFK","SJU",18,0,1597,NA
"22",2008,11,24,"US","SAV","CLT",-7,16,213,NA
"23",2008,11,25,"DL","DCA","LGA",0,-9,214,NA
"24",2008,11,1,"UA","ORD","BDL",0,-11,783,NA
"25",2008,11,6,"OO","SAN","LAX",-12,-20,109,NA
"26",2008,11,22,"UA","DEN","MIA",-7,-25,1709,NA
"27",2008,11,12,"AA","ICT","DFW",-2,-9,328,NA
"28",2008,11,2,"EV","CHO","ATL",-1,-4,457,NA
"29",2008,11,22,"UA","MSP","ORD",-8,-9,334,NA
"30",2008,11,30,"US","MYR","CLT",-9,-21,156,NA
"31",2008,11,10,"US","EWR","CLT",18,5,529,NA
"32",2008,11,26,"WN","LAS","SMF",0,-7,397,NA
"33",2008,11,15,"AS","PDX","LAX",-4,-4,834,NA
"34",2008,11,23,"OH","CVG","GRR",0,-8,268,NA
"35",2008,11,15,"OO","PHX","LAX",-6,-5,370,NA
"36",2008,11,6,"B6","MCO","JFK",-7,-5,944,NA
"37",2008,11,18,"EV","TRI","ATL",-6,-17,227,NA
"38",2008,11,20,"EV","ATL","AGS",-5,-14,143,NA
"39",2008,11,12,"XE","CLE","ALB",-1,-7,424,NA
"40",2008,11,25,"B6","JFK","PBI",24,13,1028,NA
"41",2008,11,6,"US","PHL","BOS",18,39,280,NA
"42",2008,11,26,"DL","PIT","ATL",-8,9,526,NA
"43",2008,11,18,"DL","SNA","ATL",-10,3,1919,NA
"44",2008,11,15,"WN","HOU","DAL",-3,-2,239,NA
"45",2008,11,29,"UA","IAH","ORD",7,-16,925,NA
"46",2008,11,29,"AA","ORD","PHL",2,-20,678,NA
"47",2008,11,6,"XE","IAH","RIC",-3,-7,1157,NA
"48",2008,11,27,"DL","LGA","PBI",110,66,1035,NA
