"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"1",2008,8,22,"NW","ANC","MSP",0,21,2518,NA
"2",2008,8,19,"DL","TPA","ATL",-2,4,406,NA
"3",2008,8,7,"UA","SJC","ORD",24,10,1830,NA
"4",2008,8,12,"B6","LGB","OAK",86,86,353,NA
"5",2008,8,5,"WN","ONT","OAK",0,-5,362,NA
"6",2008,8,17,"XE","IAH","PIT",5,5,1117,NA
"7",2008,8,2,"NW","MSP","GEG",-8,-1,1175,NA
"8",2008,8,3,"EV","GTR","ATL",-13,-10,241,NA
"9",2008,8,6,"MQ","ORD","OMA",3,2,416,NA
"10",2008,8,5,"CO","IAH","PHL",24,-1,1324,NA
"11",2008,8,4,"EV","CHS","CVG",75,71,497,NA
"12",2008,8,14,"AA","OKC","DFW",-9,-1,175,NA
"13",2008,8,23,"WN","OAK","HOU",-1,10,1642,NA
"14",2008,8,27,"DL","ATL","IAD",6,-8,533,NA
"15",2008,8,4,"WN","HOU","LAS",-2,-19,1235,NA
"16",2008,8,29,"DL","SAN","SLC",-7,-14,626,NA
"17",2008,8,7,"NW","SMF","MSP",4,2,1518,NA
"18",2008,8,6,"YV","DRO","DEN",-7,-20,251,NA
"19",2008,8,12,"DL","HSV","ATL",-10,-25,151,NA
"20",2008,8,31,"WN","OKC","HOU",-5,-8,419,NA
"21",2008,8,12,"UA","ORD","DEN",182,184,888,NA
"22",2008,8,26,"WN","JAX","FLL",-1,-6,318,NA
"23",2008,8,8,"UA","DEN","PHL",7,47,1557,NA
"24",2008,8,28,"OO","ATW","MKE",-10,-15,96,NA
"25",2008,8,27,"NW","DTW","EWR",8,2,487,NA
"26",2008,8,7,"OO","SFO","RNO",9,12,192,NA
"27",2008,8,22,"AA","JFK","LAX",-11,-26,2475,NA
"28",2008,8,14,"MQ","JAN","DFW",3,3,408,NA
"29",2008,8,16,"WN","HOU","DAL",47,40,239,NA
"30",2008,8,1,"WN","PHL","MHT",-2,-2,290,NA
"31",2008,8,25,"AA","STL","ORD",1,-6,258,NA
"32",2008,8,29,"OO","DEN","MLI",-4,-6,752,NA
"33",2008,8,1,"CO","FLL","EWR",-2,-9,1065,NA
"34",2008,8,29,"EV","HSV","CVG",-1,-4,325,NA
"35",2008,8,24,"FL","MDW","ATL",-6,8,590,NA
"36",2008,8,22,"UA","DCA","ORD",11,1,612,NA
"37",2008,8,28,"AA","DEN","ORD",12,-10,888,NA
"38",2008,8,4,"XE","SAT","ABQ",50,40,609,NA
"39",2008,8,13,"WN","PVD","MDW",0,-15,842,NA
"40",2008,8,6,"CO","CLE","DEN",-5,NA,1201,NA
"41",2008,8,4,"WN","SEA","LAS",57,65,866,NA
"42",2008,8,18,"YV","PHX","MRY",-1,-4,598,NA
"43",2008,8,10,"OH","ATL","CMH",0,10,446,NA
"44",2008,8,4,"WN","SJC","LAX",0,-2,308,NA
"45",2008,8,17,"US","DCA","LGA",-5,-36,214,NA
"46",2008,8,12,"AA","MIA","LAX",10,6,2342,NA
"47",2008,8,1,"DL","SNA","ATL",-2,0,1919,NA
"48",2008,8,13,"US","PHL","FLL",7,-9,992,NA
"49",2008,8,18,"US","CLT","RDU",4,8,130,NA
"50",2008,8,26,"UA","ATL","ORD",83,60,606,NA
"51",2008,8,26,"F9","LGA","DEN",-5,-13,1619,NA
"52",2008,8,2,"WN","CLE","BNA",-5,-3,448,NA
"53",2008,8,31,"NW","LAX","MEM",-7,-17,1619,NA
"54",2008,8,3,"DL","BOS","ATL",4,30,946,NA
"55",2008,8,11,"XE","JAX","IAH",-4,0,817,NA
"56",2008,8,8,"UA","ORD","SAN",9,-8,1723,NA
"57",2008,8,27,"9E","IND","LGA",51,38,659,NA
"58",2008,8,2,"NW","DTW","DCA",-2,-4,405,NA
"59",2008,8,7,"US","LGA","DCA",-7,-22,214,NA
"60",2008,8,19,"US","LAS","BOS",-2,-20,2381,NA
"61",2008,8,25,"OO","DEN","ELP",-1,-10,563,NA
"62",2008,8,26,"XE","AMA","IAH",-10,-17,519,NA
"63",2008,8,31,"WN","MHT","LAS",-6,-32,2356,NA
"64",2008,8,13,"XE","TYS","IAH",54,39,772,NA
"65",2008,8,16,"AS","SJC","PDX",20,11,569,NA
"66",2008,8,17,"F9","SAN","DEN",-2,-6,853,NA
"67",2008,8,4,"WN","SNA","PHX",15,12,338,NA
"68",2008,8,24,"MQ","LGA","DCA",-11,-20,214,NA
"69",2008,8,18,"YV","LAS","SBA",0,11,288,NA
"70",2008,8,4,"DL","ATL","DCA",-4,-4,547,NA
"71",2008,8,2,"DL","PBI","ATL",-1,-9,545,NA
"72",2008,8,29,"US","ORD","LAS",12,7,1515,NA
"73",2008,8,15,"OO","SFO","SNA",-8,-13,372,NA
"74",2008,8,9,"UA","ORD","SEA",5,15,1721,NA
"75",2008,8,7,"CO","IND","EWR",133,180,644,NA
"76",2008,8,31,"XE","CLE","MKE",-8,-12,328,NA
"77",2008,8,16,"NW","DTW","LGA",8,-8,501,NA
"78",2008,8,28,"US","PHL","FLL",5,50,992,NA
"79",2008,8,3,"US","DEN","PHX",44,46,602,NA
"80",2008,8,15,"FL","CLT","BWI",60,51,361,NA
"81",2008,8,13,"F9","SFO","DEN",-2,2,967,NA
"82",2008,8,13,"9E","SGF","MEM",-4,5,243,NA
"83",2008,8,30,"YV","ORF","IAD",-3,-13,157,NA
"84",2008,8,1,"OH","LGA","MYR",45,66,563,NA
"85",2008,8,14,"WN","SAT","DAL",17,13,248,NA
"86",2008,8,8,"FL","ATL","MKE",0,-3,669,NA
"87",2008,8,13,"XE","DAL","IAH",-10,-20,217,NA
"88",2008,8,27,"AA","MIA","STL",14,11,1068,NA
"89",2008,8,11,"AA","MIA","TPA",9,4,204,NA
"90",2008,8,27,"OO","ORD","GRB",-9,-19,174,NA
"91",2008,8,14,"OO","DSM","MKE",-10,-5,311,NA
"92",2008,8,29,"DL","SLC","ATL",0,-16,1589,NA
"93",2008,8,22,"WN","STL","BWI",-1,-13,737,NA
"94",2008,8,10,"DL","ATL","DCA",-4,-18,547,NA
"95",2008,8,25,"OO","PSC","DEN",-6,-3,852,NA
"96",2008,8,25,"MQ","SNA","SJC",5,-5,342,NA
"97",2008,8,16,"XE","LGA","CLE",NA,NA,418,NA
"98",2008,8,7,"YV","CLT","SAT",41,98,1095,NA
"99",2008,8,24,"UA","ORD","BOS",1,4,867,NA
"100",2008,8,29,"WN","ORF","BWI",1,4,159,NA
