"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"1",2008,12,15,"NW","DTW","LGA",12,40,501,NA
"2",2008,12,2,"DL","JFK","ATL",0,9,760,NA
"3",2008,12,14,"WN","CLE","MDW",-7,-17,307,NA
"4",2008,12,8,"WN","SJC","LAS",-3,-14,387,NA
"5",2008,12,8,"AA","MSP","MIA",-1,5,1501,NA
"6",2008,12,30,"OO","MKE","OMA",27,28,426,NA
"7",2008,12,12,"EV","ATL","GNV",-2,-5,300,NA
"8",2008,12,9,"UA","IAD","MSY",-4,-8,954,NA
"9",2008,12,1,"OH","CVG","GRR",20,20,268,NA
"10",2008,12,12,"WN","LAS","LAX",19,8,236,NA
"11",2008,12,22,"FL","BWI","BTV",63,61,408,NA
"12",2008,12,9,"B6","CLT","BOS",-15,-13,728,NA
"13",2008,12,31,"EV","ATL","BTR",-7,-15,449,NA
"14",2008,12,13,"UA","IAD","TPA",-5,-27,810,NA
"15",2008,12,7,"OO","SLC","BZN",0,-10,347,NA
"16",2008,12,22,"CO","LAS","IAH",53,42,1222,NA
"17",2008,12,18,"WN","MDW","MHT",18,3,838,NA
"18",2008,12,18,"NW","DTW","DCA",77,66,405,NA
"19",2008,12,28,"9E","DTW","PIT",-4,-9,201,NA
"20",2008,12,31,"NW","MSP","MKE",-1,-1,297,NA
"21",2008,12,20,"B6","PBI","BOS",189,220,1197,NA
"22",2008,12,12,"US","LAX","PHL",-9,-8,2401,NA
"23",2008,12,13,"WN","ISP","BWI",-3,-10,220,NA
"24",2008,12,6,"UA","SFO","LAS",-3,-5,414,NA
"25",2008,12,16,"YV","PWM","IAD",-9,-20,494,NA
"26",2008,12,12,"OH","CHA","ATL",-4,4,106,NA
"27",2008,12,17,"XE","BHM","IAH",0,1,562,NA
"28",2008,12,27,"WN","AMA","DAL",59,54,324,NA
"29",2008,12,30,"YV","SNA","PHX",0,-5,338,NA
"30",2008,12,8,"DL","MCO","ATL",-5,-1,403,NA
"31",2008,12,1,"XE","EWR","PVD",18,4,160,NA
"32",2008,12,2,"CO","IAH","SNA",2,-1,1347,NA
"33",2008,12,7,"EV","ATL","AVL",-5,-13,164,NA
"34",2008,12,22,"WN","PVD","PHL",11,18,238,NA
"35",2008,12,24,"WN","RDU","TPA",5,0,587,NA
"36",2008,12,21,"WN","MCO","ISP",14,-1,972,NA
"37",2008,12,9,"OH","ALB","JFK",0,-10,145,NA
"38",2008,12,1,"US","IND","CLT",-4,3,428,NA
"39",2008,12,6,"AA","SJC","AUS",-3,-8,1477,NA
"40",2008,12,31,"UA","LAX","OGG",12,-16,2486,NA
"41",2008,12,3,"UA","SNA","SFO",-8,-4,372,NA
"42",2008,12,20,"AA","DFW","MIA",0,-9,1121,NA
"43",2008,12,1,"XE","IAH","MFE",-1,-2,316,NA
"44",2008,12,30,"B6","RIC","FLL",12,-1,805,NA
"45",2008,12,11,"AA","DFW","OMA",-2,2,583,NA
"46",2008,12,5,"EV","ATL","BQK",-10,1,238,NA
"47",2008,12,10,"9E","SCE","DTW",-2,-4,300,NA
"48",2008,12,3,"CO","IAH","BOS",-1,-5,1597,NA
"49",2008,12,25,"AA","DFW","MIA",-1,-4,1121,NA
"50",2008,12,23,"US","PHL","MSY",0,-3,1088,NA
"51",2008,12,22,"DL","HNL","ATL",-6,5,4502,NA
"52",2008,12,20,"EV","CSG","ATL",23,19,83,NA
"53",2008,12,2,"WN","HRL","HOU",-5,-9,276,NA
"54",2008,12,17,"WN","MDW","RDU",46,32,632,NA
"55",2008,12,28,"US","MYR","CLT",11,4,156,NA
"56",2008,12,15,"NW","DCA","DTW",-9,-17,405,NA
"57",2008,12,12,"UA","DEN","LGA",-4,1,1619,NA
"58",2008,12,4,"B6","BOS","IAD",-8,1,413,NA
"59",2008,12,13,"WN","OKC","LAS",-3,0,987,NA
"60",2008,12,18,"FL","MCO","ATL",-5,-4,403,NA
"61",2008,12,10,"NW","JAX","MSP",-1,-10,1174,NA
"62",2008,12,19,"EV","CRW","ATL",17,26,363,NA
"63",2008,12,16,"WN","LAS","MDW",3,NA,1521,NA
"64",2008,12,7,"XE","SYR","EWR",42,17,194,NA
"65",2008,12,6,"UA","SMF","ORD",-11,-13,1781,NA
"66",2008,12,5,"DL","JFK","LAX",-2,-42,2475,NA
"67",2008,12,9,"MQ","DFW","CMI",0,5,693,NA
"68",2008,12,22,"XE","SYR","EWR",24,19,194,NA
"69",2008,12,9,"OH","BOS","CMH",-5,11,640,NA
"70",2008,12,3,"FL","PHX","ATL",-3,-9,1587,NA
"71",2008,12,9,"XE","IAD","EWR",-10,-23,213,NA
"72",2008,12,3,"AA","RDU","DFW",0,-13,1062,NA
"73",2008,12,10,"WN","SAN","SMF",-5,-10,480,NA
"74",2008,12,23,"US","MCO","LAS",-8,-5,2039,NA
"75",2008,12,28,"FL","ATL","LAS",-1,-10,1747,NA
"76",2008,12,22,"US","MSY","DCA",-4,-3,969,NA
"77",2008,12,22,"WN","MCI","TPA",38,19,1048,NA
"78",2008,12,28,"OH","ALB","CVG",23,42,623,NA
"79",2008,12,3,"WN","DAL","ABQ",-3,-13,580,NA
"80",2008,12,19,"EV","ATL","LIT",5,14,453,NA
"81",2008,12,20,"AA","LAX","ORD",-2,-22,1745,NA
"82",2008,12,5,"B6","RIC","JFK",-6,4,288,NA
"83",2008,12,26,"OO","MTJ","ORD",120,NA,1081,NA
"84",2008,12,9,"DL","ATL","CHS",1,-15,259,NA
"85",2008,12,26,"UA","DEN","OMA",1,-12,472,NA
"86",2008,12,5,"YV","LAS","SAN",-10,-19,258,NA
"87",2008,12,4,"UA","ORD","DCA",-6,-10,612,NA
"88",2008,12,24,"OO","CLE","SLC",-3,-10,1565,NA
"89",2008,12,25,"YV","CLT","SAV",-4,-5,213,NA
"90",2008,12,5,"DL","SFO","JFK",-2,17,2586,NA
"91",2008,12,20,"UA","ORD","ATL",53,45,606,NA
"92",2008,12,17,"AA","BOS","ORD",-5,32,867,NA
"93",2008,12,23,"WN","LAS","SAN",8,7,258,NA
"94",2008,12,9,"MQ","DFW","LBB",18,25,282,NA
"95",2008,12,3,"AA","SNA","DFW",-4,-21,1205,NA
"96",2008,12,31,"WN","LAS","BDL",26,17,2298,NA
"97",2008,12,18,"EV","ATL","ROC",-3,2,749,NA
"98",2008,12,31,"DL","ATL","TUS",5,-13,1541,NA
"99",2008,12,15,"AS","PHX","PDX",-10,-19,1009,NA
"100",2008,12,22,"F9","BNA","DEN",9,12,1013,NA
"101",2008,12,18,"AA","DFW","SAN",21,43,1171,NA
"102",2008,12,10,"MQ","ORD","XNA",3,4,522,NA
"103",2008,12,11,"NW","HNL","SEA",-10,27,2677,NA
"104",2008,12,14,"AA","MIA","LGA",-6,7,1097,NA
"105",2008,12,27,"DL","MCO","BOS",62,64,1121,NA
"106",2008,12,26,"HA","OGG","HNL",8,5,100,NA
"107",2008,12,4,"US","CLT","BUF",1,11,546,NA
"108",2008,12,13,"9E","MEM","MOB",-5,-10,317,NA
"109",2008,12,17,"EV","ATL","ROA",18,21,357,NA
"110",2008,12,1,"AA","ORD","DCA",62,62,612,NA
"111",2008,12,7,"AA","DCA","MIA",12,7,920,NA
"112",2008,12,27,"MQ","DFW","TXK",NA,NA,181,NA
"113",2008,12,7,"EV","ATL","ICT",-7,15,781,NA
"114",2008,12,1,"9E","MSP","SGF",1,0,528,NA
"115",2008,12,25,"OO","LMT","PDX",32,82,240,NA
"116",2008,12,29,"OO","GJT","DEN",-7,-7,212,NA
"117",2008,12,20,"YV","ORD","CHS",-3,-15,760,NA
"118",2008,12,24,"US","BWI","CLT",-2,-5,361,NA
"119",2008,12,16,"US","PHX","DTW",9,-15,1671,NA
"120",2008,12,12,"FL","MCO","DTW",1,7,957,NA
"121",2008,12,14,"EV","ATL","FNT",-5,-21,644,NA
"122",2008,12,6,"US","ONT","PHX",-3,-8,325,NA
"123",2008,12,20,"MQ","DFW","GRK",0,-3,134,NA
"124",2008,12,2,"9E","IND","RDU",-5,-1,489,NA
"125",2008,12,3,"OO","OMA","MKE",0,8,426,NA
"126",2008,12,22,"AS","PDX","SFO",NA,NA,550,NA
"127",2008,12,28,"US","FLL","DCA",-1,-3,899,NA
"128",2008,12,11,"OO","MOD","SFO",-10,-11,78,NA
"129",2008,12,20,"AA","ATL","MIA",12,8,595,NA
"130",2008,12,11,"EV","OKC","ATL",-7,-15,761,NA
"131",2008,12,23,"FL","ATL","DCA",74,72,547,NA
"132",2008,12,20,"DL","MCO","CVG",7,-4,756,NA
"133",2008,12,20,"AA","DFW","OKC",-1,-3,175,NA
"134",2008,12,4,"WN","MCI","LAS",42,29,1140,NA
"135",2008,12,5,"DL","ATL","BOS",-1,-18,946,NA
"136",2008,12,29,"NW","MSP","JFK",11,-5,1028,NA
"137",2008,12,28,"OO","MEM","ORD",0,0,491,NA
"138",2008,12,31,"MQ","OKC","ORD",-4,-17,693,NA
"139",2008,12,28,"UA","LAX","SFO",-2,-12,337,NA
"140",2008,12,13,"NW","MEM","MCO",-2,-2,683,NA
"141",2008,12,30,"DL","SLC","PDX",-5,-6,630,NA
"142",2008,12,17,"XE","TUS","IAH",-10,-7,936,NA
"143",2008,12,7,"OO","DEN","PIA",-3,-2,793,NA
"144",2008,12,26,"NW","MCO","DTW",32,22,957,NA
"145",2008,12,26,"MQ","ORD","ICT",45,95,588,NA
"146",2008,12,9,"EV","GSP","ATL",-6,-2,153,NA
"147",2008,12,2,"FL","MCO","FNT",7,13,1011,NA
"148",2008,12,2,"US","PHX","KOA",-5,22,2860,NA
"149",2008,12,4,"OO","SJC","SBA",-14,-22,234,NA
"150",2008,12,2,"US","BOS","CLT",-2,15,728,NA
"151",2008,12,4,"9E","CVG","DFW",0,0,812,NA
"152",2008,12,19,"B6","JFK","ROC",NA,NA,264,NA
"153",2008,12,18,"FL","MDW","MCO",-3,-10,989,NA
"154",2008,12,11,"WN","MCI","TPA",-1,20,1048,NA
"155",2008,12,18,"OO","ORD","SDF",-5,-9,286,NA
"156",2008,12,5,"OH","ORD","JFK",-8,-11,740,NA
"157",2008,12,25,"AA","STL","ORD",-4,-25,258,NA
"158",2008,12,3,"WN","LAS","AUS",-5,-8,1090,NA
"159",2008,12,15,"9E","OKC","MEM",0,0,432,NA
"160",2008,12,18,"XE","EWR","DTW",-1,17,487,NA
"161",2008,12,27,"AA","DFW","PBI",98,119,1103,NA
