"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"98",2008,2,29,"XE","CLE","MKE",-5,30,328,NA
"99",2008,2,19,"EV","MGM","ATL",0,-5,147,NA
"100",2008,2,19,"UA","ORD","TPA",43,31,1012,NA
"101",2008,2,12,"FL","ATL","LAX",3,-11,1946,NA
"102",2008,2,9,"OO","ORD","SDF",55,54,286,NA
"103",2008,2,14,"AA","MIA","ORD",8,-13,1197,NA
"104",2008,2,6,"MQ","LAX","MRY",3,4,267,NA
"105",2008,2,15,"XE","IAH","MFE",-4,0,316,NA
"106",2008,2,26,"MQ","DFW","FNT",-6,-3,1003,NA
"107",2008,2,15,"OO","RDU","MKE",-10,-1,689,NA
"108",2008,2,4,"FL","MKE","BWI",-2,-9,641,NA
"109",2008,2,8,"AA","DFW","XNA",-4,-4,281,NA
"110",2008,2,18,"DL","MEM","ATL",-8,-3,332,NA
"111",2008,2,15,"XE","LAX","RNO",2,16,390,NA
"112",2008,2,1,"WN","SAT","HRL",-5,-7,233,NA
"113",2008,2,6,"OH","RDU","BOS",-10,3,612,NA
"114",2008,2,21,"MQ","ORD","JAX",-1,34,865,NA
"115",2008,2,21,"OO","COS","DEN",-7,-9,73,NA
"116",2008,2,23,"EV","ATL","ACY",-3,-17,678,NA
"117",2008,2,6,"DL","ATL","PIT",0,-9,526,NA
"118",2008,2,3,"WN","SJC","ONT",40,36,334,NA
"119",2008,2,7,"WN","SJC","LAX",2,-6,308,NA
"120",2008,2,17,"DL","OGG","LAX",-1,10,2486,NA
"121",2008,2,8,"OO","MKE","ATL",32,48,669,NA
"122",2008,2,3,"DL","ATL","SEA",-1,-20,2182,NA
"123",2008,2,22,"US","ABE","CLT",-7,49,481,NA
"124",2008,2,14,"B6","TPA","EWR",38,81,998,NA
"125",2008,2,17,"XE","CLE","MSY",5,13,917,NA
"126",2008,2,1,"OH","CHS","LGA",NA,NA,641,NA
"127",2008,2,10,"WN","SAT","PHX",0,-23,843,NA
"128",2008,2,22,"NW","DTW","PHL",98,88,453,NA
"129",2008,2,29,"DL","CVG","BOS",-4,-5,752,NA
"130",2008,2,13,"DL","ATL","CLT",5,61,227,NA
"131",2008,2,19,"NW","MKE","MSP",11,9,297,NA
"132",2008,2,13,"DL","PDX","SLC",4,50,630,NA
"133",2008,2,15,"YV","IAD","CLE",28,47,288,NA
"134",2008,2,10,"YV","PHX","MRY",-3,-8,598,NA
"135",2008,2,19,"DL","ATL","PHL",-3,-23,665,NA
"136",2008,2,18,"WN","ABQ","SAN",5,1,628,NA
"137",2008,2,4,"AA","PHX","ORD",127,110,1440,NA
"138",2008,2,18,"US","BOS","DCA",-5,-8,399,NA
"139",2008,2,27,"DL","ATL","BDL",5,-10,859,NA
"140",2008,2,1,"UA","OKC","DEN",-6,-9,495,NA
"141",2008,2,24,"MQ","ORD","CVG",14,9,264,NA
"142",2008,2,29,"NW","MSP","IND",17,28,503,NA
"143",2008,2,6,"OO","SLC","EKO",-5,6,200,NA
"144",2008,2,10,"CO","DEN","IAH",3,-8,862,NA
"145",2008,2,25,"UA","ORD","SNA",28,36,1726,NA
"146",2008,2,12,"OO","SFO","RNO",-7,-7,192,NA
"147",2008,2,16,"AA","DFW","BDL",6,16,1471,NA
"148",2008,2,14,"DL","FLL","BOS",-6,-3,1237,NA
"149",2008,2,14,"9E","IND","MEM",-4,-13,381,NA
"150",2008,2,21,"UA","PHX","ORD",-3,-15,1440,NA
"151",2008,2,22,"NW","ATL","DTW",-3,5,594,NA
"152",2008,2,19,"9E","OKC","MEM",56,55,432,NA
"153",2008,2,11,"MQ","LAX","SBA",50,54,89,NA
"154",2008,2,23,"XE","IAH","CRW",-1,-10,975,NA
"155",2008,2,15,"WN","LAS","PHX",2,10,256,NA
"156",2008,2,5,"YV","MCI","IAD",79,73,926,NA
"157",2008,2,1,"WN","MCO","MHT",118,101,1142,NA
"158",2008,2,16,"CO","IAH","JAX",33,28,817,NA
"159",2008,2,22,"AS","GEG","SEA",-8,-7,224,NA
"160",2008,2,29,"MQ","ORD","IND",103,99,177,NA
"161",2008,2,29,"AA","LGA","DFW",5,9,1389,NA
"162",2008,2,28,"US","ORD","LAS",-1,-8,1515,NA
"163",2008,2,7,"OH","CVG","DTW",0,0,229,NA
"164",2008,2,18,"FL","ATL","PHL",62,58,665,NA
"165",2008,2,2,"FL","MEM","ATL",22,21,332,NA
"166",2008,2,18,"OO","SEA","GEG",6,8,224,NA
"167",2008,2,6,"DL","FLL","ATL",-8,-1,581,NA
"168",2008,2,27,"WN","JAX","FLL",-1,-2,318,NA
"169",2008,2,19,"XE","EWR","MCI",109,114,1092,NA
"170",2008,2,28,"OO","SLC","LAX",1,9,590,NA
"171",2008,2,6,"UA","SLC","ORD",75,139,1249,NA
"172",2008,2,25,"XE","SEA","LAX",-1,-13,954,NA
"173",2008,2,13,"YV","PNS","CLT",20,32,488,NA
"174",2008,2,25,"AA","ORD","EWR",39,63,719,NA
"175",2008,2,18,"UA","MCO","IAD",5,42,758,NA
"176",2008,2,13,"WN","OKC","DAL",124,121,181,NA
"177",2008,2,14,"WN","PHX","SEA",35,0,1107,NA
"178",2008,2,15,"WN","LAS","STL",22,23,1372,NA
"179",2008,2,23,"WN","MDW","BUF",-4,-9,468,NA
"180",2008,2,5,"XE","OKC","ABQ",-7,-13,510,NA
"181",2008,2,4,"MQ","ORD","CVG",45,44,264,NA
"182",2008,2,11,"NW","LAS","MSP",-10,5,1300,NA
"183",2008,2,7,"US","PHX","AUS",-2,8,872,NA
"184",2008,2,16,"9E","GRR","MSP",-5,-9,408,NA
"185",2008,2,20,"WN","BUR","PHX",-2,-8,369,NA
"186",2008,2,6,"WN","DAL","LIT",0,1,296,NA
"187",2008,2,12,"OO","COS","MCI",-5,-6,538,NA
"188",2008,2,9,"DL","SAN","SLC",-4,-9,626,NA
"189",2008,2,7,"9E","GSP","ATL",-4,-11,153,NA
"190",2008,2,21,"US","DFW","CLT",-8,-27,936,NA
"191",2008,2,10,"XE","SMF","ABQ",-7,-13,866,NA
"192",2008,2,11,"UA","DEN","OAK",28,7,957,NA
"193",2008,2,11,"FL","MCO","PWM",-2,-25,1214,NA
"194",2008,2,9,"FL","PBI","HPN",5,-5,1057,NA
"195",2008,2,14,"US","ELP","PHX",-4,14,347,NA
"196",2008,2,25,"AA","DFW","AUS",1,11,190,NA
"197",2008,2,12,"MQ","CVG","LGA",NA,NA,585,NA
"198",2008,2,26,"NW","BOI","MSP",-7,-1,1142,NA
"199",2008,2,10,"NW","MKE","MSP",9,-3,297,NA
"200",2008,2,7,"NW","MSP","IND",-1,13,503,NA
"201",2008,2,19,"EV","ILM","ATL",14,13,377,NA
"202",2008,2,11,"B6","ORD","JFK",2,-4,740,NA
"203",2008,2,4,"B6","LGB","LAS",-10,-10,231,NA
"204",2008,2,19,"XE","MSP","IAH",-5,-13,1034,NA
"205",2008,2,15,"9E","MEM","DSM",65,91,490,NA
"206",2008,2,16,"DL","LGA","DCA",0,-14,214,NA
"207",2008,2,8,"OO","TUS","DEN",-9,-12,639,NA
"208",2008,2,7,"OO","FAT","SFO",-6,7,158,NA
"209",2008,2,7,"WN","LAS","HOU",-3,-6,1235,NA
"210",2008,2,10,"F9","DEN","STL",14,9,770,NA
"211",2008,2,22,"WN","BNA","BWI",1,-6,588,NA
"212",2008,2,13,"EV","ATL","TYS",8,-8,152,NA
"213",2008,2,17,"9E","DCA","GRR",-5,-13,524,NA
"214",2008,2,14,"AS","FAI","ANC",-6,-9,261,NA
"215",2008,2,4,"YV","PHX","LGB",47,46,355,NA
"216",2008,2,8,"AA","ONT","DFW",-2,-6,1188,NA
"217",2008,2,19,"OO","ORD","SGF",1,-2,438,NA
"218",2008,2,2,"YV","OKC","PHX",0,17,833,NA
"219",2008,2,18,"XE","MOB","IAH",-8,-20,427,NA
"220",2008,2,10,"HA","HNL","SAN",-3,-15,2614,NA
"221",2008,2,22,"WN","BNA","BWI",28,34,588,NA
"222",2008,2,25,"AA","DFW","ELP",NA,NA,551,NA
"223",2008,2,27,"YV","IAD","BOS",90,88,413,NA
"224",2008,2,29,"9E","FWA","DTW",-5,0,128,NA
"225",2008,2,8,"WN","LAS","RNO",2,0,345,NA
"226",2008,2,26,"OO","PSP","LAS",0,-4,173,NA
