"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"60",2008,7,4,"NW","MSP","FSD",-6,1,197,NA
"61",2008,7,16,"OO","LAX","BFL",-3,-8,109,NA
"62",2008,7,26,"WN","STL","MCO",-4,-16,880,NA
"63",2008,7,25,"UA","SFO","KOA",-3,7,2367,NA
"64",2008,7,21,"CO","EWR","ABQ",-8,-16,1805,NA
"65",2008,7,20,"NW","MSP","DEN",-6,1,680,NA
"66",2008,7,6,"YV","GUC","DEN",-3,-11,152,NA
"67",2008,7,8,"EV","ATL","MEI",-1,-16,267,NA
"68",2008,7,24,"OO","SLC","PDX",6,4,630,NA
"69",2008,7,19,"B6","LGB","AUS",233,240,1226,NA
"70",2008,7,11,"AA","SJU","BWI",-6,-18,1565,NA
"71",2008,7,16,"EV","MLB","ATL",-2,8,443,NA
"72",2008,7,26,"UA","MCO","ORD",0,4,1005,NA
"73",2008,7,5,"AA","MIA","LAS",19,10,2175,NA
"74",2008,7,30,"CO","MSP","IAH",-7,-8,1034,NA
"75",2008,7,30,"FL","DEN","ATL",8,7,1199,NA
"76",2008,7,5,"EV","ATL","MYR",83,78,317,NA
"77",2008,7,2,"AA","ORD","BOS",218,256,867,NA
"78",2008,7,2,"EV","LFT","ATL",-3,-8,503,NA
"79",2008,7,1,"XE","SAT","MSY",-10,-10,495,NA
"80",2008,7,13,"MQ","TUL","DFW",18,14,237,NA
"81",2008,7,29,"OH","CVG","RDU",0,10,390,NA
"82",2008,7,18,"F9","SMF","DEN",-3,-7,909,NA
"83",2008,7,21,"OH","CVG","ALB",10,-6,623,NA
"84",2008,7,20,"DL","ABQ","ATL",6,1,1269,NA
"85",2008,7,31,"XE","EWR","SYR",-2,-4,194,NA
"86",2008,7,1,"YV","KOA","HNL",-5,0,163,NA
"87",2008,7,18,"B6","MCO","JFK",-3,11,944,NA
"88",2008,7,17,"NW","DTW","ORD",0,-11,235,NA
"89",2008,7,20,"NW","MSN","MSP",-4,4,228,NA
"90",2008,7,6,"NW","MSP","MCI",-2,-8,393,NA
"91",2008,7,3,"DL","ATL","RIC",3,15,481,NA
"92",2008,7,9,"YV","PHX","RNO",-2,0,601,NA
"93",2008,7,12,"WN","HOU","LAX",1,-16,1390,NA
"94",2008,7,23,"EV","DTW","ATL",0,-17,594,NA
"95",2008,7,19,"OO","SLC","BZN",6,-2,347,NA
"96",2008,7,27,"NW","MCO","MEM",-3,-11,683,NA
"97",2008,7,25,"WN","LAX","MCI",1,2,1363,NA
"98",2008,7,4,"OO","MKE","ATW",-3,-7,96,NA
"99",2008,7,3,"MQ","SAN","LAX",-5,-3,109,NA
"100",2008,7,2,"US","PIT","LAS",-3,-3,1910,NA
"101",2008,7,16,"AA","MIA","IAH",1,1,964,NA
"102",2008,7,24,"NW","MEM","MSP",-11,-12,700,NA
"103",2008,7,17,"WN","TPA","FLL",11,7,197,NA
"104",2008,7,30,"YV","IAD","CHS",84,75,441,NA
"105",2008,7,28,"MQ","DFW","FSM",-5,-11,228,NA
"106",2008,7,20,"EV","ATL","EYW",-2,-2,646,NA
"107",2008,7,15,"DL","ATL","SJU",-2,-5,1547,NA
"108",2008,7,10,"UA","LAX","OGG",218,202,2486,NA
"109",2008,7,25,"MQ","BOS","DCA",-8,-8,399,NA
"110",2008,7,7,"WN","LAX","TUS",-1,-1,451,NA
"111",2008,7,24,"CO","SAT","IAH",12,17,191,NA
"112",2008,7,23,"AA","IAH","DFW",-3,9,224,NA
"113",2008,7,19,"NW","DTW","DCA",-4,-5,405,NA
"114",2008,7,26,"WN","BWI","IND",9,4,515,NA
"115",2008,7,13,"XE","EWR","BHM",46,93,850,NA
"116",2008,7,16,"UA","DSM","DEN",-7,-9,590,NA
"117",2008,7,30,"UA","DEN","MCI",-5,-1,533,NA
"118",2008,7,9,"UA","ORD","SEA",9,8,1721,NA
"119",2008,7,30,"AA","TUL","ORD",-3,-6,585,NA
"120",2008,7,31,"FL","ATL","MSY",-5,-9,425,NA
"121",2008,7,3,"MQ","DFW","GRR",11,8,931,NA
"122",2008,7,7,"AA","DFW","TUS",0,9,813,NA
"123",2008,7,22,"WN","PHX","LAX",1,-3,370,NA
"124",2008,7,31,"US","PHX","SFO",-5,-7,651,NA
"125",2008,7,19,"CO","DTW","IAH",-6,-12,1076,NA
"126",2008,7,2,"US","LAS","DTW",13,5,1750,NA
"127",2008,7,2,"AS","LAX","SEA",-5,-17,954,NA
"128",2008,7,23,"MQ","LGA","BOS",-7,22,185,NA
"129",2008,7,4,"NW","VPS","MEM",-10,-17,373,NA
"130",2008,7,5,"FL","ATL","BOS",6,16,946,NA
"131",2008,7,20,"DL","ATL","SEA",0,-8,2182,NA
"132",2008,7,25,"US","CLT","MSY",5,-9,651,NA
"133",2008,7,1,"NW","SAT","DTW",3,-2,1215,NA
"134",2008,7,5,"EV","ATL","SBN",-7,-26,566,NA
"135",2008,7,7,"NW","MSP","BUF",-3,2,734,NA
"136",2008,7,7,"OO","CMH","ORD",67,56,296,NA
"137",2008,7,30,"B6","JFK","SLC",-2,-7,1989,NA
"138",2008,7,1,"NW","DTW","LAX",4,-14,1979,NA
"139",2008,7,16,"AA","LGA","MIA",-4,5,1097,NA
"140",2008,7,18,"YV","IAD","AUS",33,19,1297,NA
"141",2008,7,29,"UA","IAD","DEN",-4,-3,1452,NA
"142",2008,7,31,"XE","IAH","SHV",-5,-13,192,NA
"143",2008,7,8,"EV","ATL","BNA",-4,-4,214,NA
"144",2008,7,11,"DL","ATL","LAS",8,5,1747,NA
"145",2008,7,13,"OH","ORF","JFK",0,-14,289,NA
"146",2008,7,30,"YV","LIH","HNL",-1,-1,102,NA
"147",2008,7,3,"B6","JFK","IAD",-6,-8,228,NA
"148",2008,7,10,"CO","IAH","EWR",-1,-7,1400,NA
"149",2008,7,27,"FL","ATL","BOS",-2,-7,946,NA
"150",2008,7,7,"XE","EUG","SLC",-6,-16,619,NA
"151",2008,7,21,"DL","ORD","ATL",3,-4,606,NA
"152",2008,7,12,"MQ","DFW","XNA",1,-5,281,NA
"153",2008,7,29,"OO","ORD","AUS",-8,-13,978,NA
"154",2008,7,17,"9E","DTW","TYS",-2,-4,443,NA
"155",2008,7,12,"WN","BWI","RDU",0,-5,255,NA
"156",2008,7,16,"US","MCO","PHL",86,71,861,NA
"157",2008,7,12,"XE","EWR","DCA",-3,-16,199,NA
"158",2008,7,30,"MQ","DFW","GPT",96,101,500,NA
"159",2008,7,18,"B6","FLL","JFK",57,50,1069,NA
"160",2008,7,4,"UA","DEN","JAC",-5,-8,406,NA
"161",2008,7,18,"DL","LGA","DCA",-1,-1,214,NA
"162",2008,7,19,"EV","STL","ATL",-4,-1,483,NA
"163",2008,7,15,"WN","SAN","SJC",18,8,418,NA
"164",2008,7,28,"NW","MCI","MSP",-9,-7,393,NA
"165",2008,7,16,"WN","PBI","TPA",-3,-7,174,NA
"166",2008,7,22,"UA","MHT","ORD",-4,10,843,NA
"167",2008,7,14,"MQ","BOS","LGA",3,0,185,NA
"168",2008,7,26,"DL","MCO","ATL",-6,-8,403,NA
"169",2008,7,14,"MQ","TVC","ORD",-6,-15,224,NA
"170",2008,7,31,"US","RDU","PHL",-6,-26,336,NA
"171",2008,7,22,"YV","ORD","IAH",6,11,925,NA
"172",2008,7,25,"OO","DEN","TUS",13,8,639,NA
"173",2008,7,7,"NW","DTW","BOS",-1,8,632,NA
"174",2008,7,31,"CO","AUS","IAH",-2,-9,140,NA
"175",2008,7,6,"WN","PHL","PIT",2,4,267,NA
"176",2008,7,28,"OO","LAX","PSP",41,39,110,NA
"177",2008,7,21,"F9","LAS","DEN",-5,-10,629,NA
"178",2008,7,14,"9E","DCA","IND",-5,-7,499,NA
"179",2008,7,15,"HA","PDX","OGG",6,36,2562,NA
"180",2008,7,29,"FL","SRQ","MDW",-10,-14,1035,NA
"181",2008,7,14,"WN","LAX","SAT",-3,-11,1211,NA
"182",2008,7,25,"AA","LAX","AUS",-4,0,1242,NA
"183",2008,7,18,"DL","ATL","RDU",-7,-15,356,NA
"184",2008,7,11,"WN","AUS","DAL",-1,-3,189,NA
"185",2008,7,6,"OO","MKE","MSP",1,-1,297,NA
"186",2008,7,25,"OO","SFO","TUS",-2,-2,751,NA
"187",2008,7,5,"XE","MAF","IAH",9,11,429,NA
"188",2008,7,22,"OO","SAN","SLC",-6,-13,626,NA
"189",2008,7,27,"9E","DTW","CVG",-4,-18,229,NA
"190",2008,7,31,"WN","PDX","OAK",35,32,543,NA
"191",2008,7,5,"DL","ATL","RDU",-4,-7,356,NA
"192",2008,7,17,"WN","MCI","OAK",0,-14,1489,NA
"193",2008,7,27,"NW","MSP","DLH",39,35,144,NA
"194",2008,7,1,"WN","SAN","SMF",0,17,480,NA
"195",2008,7,4,"AA","RDU","MIA",-3,17,700,NA
"196",2008,7,3,"WN","PHX","SMF",0,-6,647,NA
"197",2008,7,23,"FL","MCI","ATL",10,-6,692,NA
"198",2008,7,16,"WN","SNA","OAK",17,7,371,NA
"199",2008,7,17,"MQ","JAX","RDU",-13,-19,408,NA
"200",2008,7,20,"F9","MDW","DEN",0,-11,895,NA
"201",2008,7,3,"NW","IAH","DTW",-1,20,1076,NA
"202",2008,7,18,"OO","SEA","PDX",-1,-15,129,NA
"203",2008,7,20,"AA","TPA","MIA",18,30,204,NA
"204",2008,7,5,"F9","DEN","ABQ",-7,-3,349,NA
"205",2008,7,12,"OH","GSO","LGA",0,-5,461,NA
"206",2008,7,3,"WN","MCI","TPA",107,91,1048,NA
"207",2008,7,10,"MQ","DFW","CAE",5,-7,922,NA
"208",2008,7,31,"OO","MRY","DEN",-1,-9,960,NA
"209",2008,7,31,"WN","BUR","SMF",-2,-10,358,NA
"210",2008,7,1,"MQ","ABI","DFW",4,-5,158,NA
"211",2008,7,31,"OH","PVD","JFK",NA,NA,144,NA
"212",2008,7,9,"B6","JFK","CLT",7,NA,541,NA
"213",2008,7,29,"UA","DEN","PHX",13,15,602,NA
"214",2008,7,5,"WN","PHX","ABQ",-1,-8,328,NA
"215",2008,7,28,"US","PHX","PHL",9,-5,2075,NA
"216",2008,7,6,"AA","CLT","DFW",-4,-8,936,NA
"217",2008,7,16,"US","MSY","PHL",-11,-19,1088,NA
"218",2008,7,1,"WN","CMH","PHL",-8,-12,405,NA
"219",2008,7,1,"OO","LAX","SBA",-7,-9,89,NA
"220",2008,7,23,"XE","BDL","EWR",-9,-18,115,NA
"221",2008,7,11,"WN","RNO","LAS",4,-3,345,NA
"222",2008,7,14,"UA","IAD","DEN",-2,-12,1452,NA
"223",2008,7,14,"WN","MCO","BHM",-1,-10,478,NA
"224",2008,7,17,"MQ","HPN","ORD",-4,24,738,NA
"225",2008,7,13,"WN","OAK","DEN",0,-10,957,NA
"226",2008,7,18,"9E","STL","MEM",-3,-19,256,NA
"227",2008,7,18,"UA","DEN","RNO",12,2,804,NA
"228",2008,7,26,"WN","ELP","LBB",39,31,295,NA
"229",2008,7,16,"B6","BOS","LGB",-5,18,2602,NA
"230",2008,7,26,"YV","DTW","CLT",0,-9,500,NA
"231",2008,7,3,"US","PIT","PHL",-1,-15,267,NA
"232",2008,7,12,"XE","GPT","IAH",-10,-29,376,NA
"233",2008,7,9,"AA","PHX","DFW",-1,-15,868,NA
"234",2008,7,23,"AA","DFW","OAK",8,-6,1456,NA
"235",2008,7,2,"US","SFO","PHX",-8,-6,651,NA
"236",2008,7,11,"UA","ORD","MCI",5,8,403,NA
"237",2008,7,31,"UA","LAS","SFO",-4,9,414,NA
"238",2008,7,18,"WN","SMF","PDX",1,-1,479,NA
"239",2008,7,6,"FL","MCO","IND",-1,-3,828,NA
"240",2008,7,7,"MQ","MRY","LAX",1,-5,267,NA
"241",2008,7,2,"OH","JFK","ALB",55,75,145,NA
"242",2008,7,19,"AA","MIA","RDU",54,53,700,NA
"243",2008,7,18,"WN","IND","PHX",-4,-17,1489,NA
"244",2008,7,5,"AA","ORD","DTW",-1,-15,235,NA
"245",2008,7,20,"MQ","ORD","PIA",-1,-7,130,NA
"246",2008,7,4,"AA","CLT","DFW",-3,-1,936,NA
"247",2008,7,15,"AA","SJU","MIA",389,397,1045,NA
"248",2008,7,17,"EV","MDT","ATL",-8,-16,619,NA
"249",2008,7,2,"FL","ATL","IND",-3,-9,432,NA
"250",2008,7,17,"DL","ATL","LAX",8,9,1946,NA
"251",2008,7,11,"WN","HOU","HRL",-2,-7,276,NA
"252",2008,7,19,"AA","DFW","LAX",-4,-2,1235,NA
"253",2008,7,15,"DL","PDX","ATL",7,-11,2172,NA
"254",2008,7,25,"NW","SFO","MSP",-1,-18,1589,NA
"255",2008,7,2,"DL","DCA","ATL",-2,-13,547,NA
"256",2008,7,21,"AA","DFW","ELP",-5,-6,551,NA
"257",2008,7,17,"WN","DEN","PHX",-1,3,602,NA
"258",2008,7,2,"FL","LGA","ATL",-4,-28,761,NA
"259",2008,7,9,"B6","BTV","MCO",4,3,1195,NA
"260",2008,7,26,"FL","ATL","LAS",18,10,1747,NA
"261",2008,7,28,"FL","ATL","PNS",-3,-8,272,NA
"262",2008,7,21,"B6","SJU","MCO",-8,-13,1189,NA
"263",2008,7,30,"EV","CID","ATL",-5,10,694,NA
"264",2008,7,5,"MQ","DFW","CHA",-1,-6,695,NA
"265",2008,7,11,"FL","ATL","DFW",19,3,732,NA
"266",2008,7,16,"AA","DCA","STL",NA,NA,719,NA
"267",2008,7,17,"WN","DEN","ABQ",-2,-18,349,NA
"268",2008,7,2,"AA","FLL","ORD",-4,-11,1182,NA
"269",2008,7,19,"MQ","DSM","DFW",-10,-18,624,NA
"270",2008,7,26,"F9","DEN","OKC",-2,-5,495,NA
"271",2008,7,26,"YV","ORD","MSN",4,1,109,NA
"272",2008,7,27,"UA","DEN","LAX",1,-1,862,NA
"273",2008,7,16,"WN","SEA","MDW",1,1,1733,NA
"274",2008,7,2,"US","CLT","MIA",1,7,650,NA
"275",2008,7,31,"AA","ATL","DFW",-6,-8,732,NA
"276",2008,7,2,"YV","ORD","COS",20,7,911,NA
"277",2008,7,11,"CO","IAH","HNL",14,3,3904,NA
"278",2008,7,19,"CO","MCO","IAH",-5,-9,853,NA
"279",2008,7,20,"WN","SAN","PHX",3,0,304,NA
"280",2008,7,6,"UA","DEN","ORD",83,72,888,NA
"281",2008,7,17,"OO","SLC","SUN",-4,-12,223,NA
"282",2008,7,30,"MQ","DFW","HSV",52,61,603,NA
"283",2008,7,25,"9E","GSO","MEM",-5,-6,570,NA
"284",2008,7,10,"OO","DEN","BHM",28,28,1083,NA
"285",2008,7,3,"XE","MSN","CLE",-9,2,402,NA
"286",2008,7,3,"DL","ANC","SLC",-8,-3,2125,NA
"287",2008,7,9,"US","DEN","CLT",31,31,1338,NA
"288",2008,7,26,"US","PHL","CLT",-7,-20,448,NA
"289",2008,7,24,"XE","ABQ","SMF",2,-8,866,NA
"290",2008,7,19,"XE","PVD","EWR",94,85,160,NA
"291",2008,7,3,"US","ILM","CLT",2,6,185,NA
"292",2008,7,10,"XE","OMA","TUS",-3,-24,1046,NA
"293",2008,7,16,"MQ","SAV","DFW",1,-11,925,NA
"294",2008,7,31,"AA","SNA","SJC",-8,-15,342,NA
"295",2008,7,21,"US","MIA","PHL",0,-50,1013,NA
"296",2008,7,3,"US","PHX","MKE",-1,-5,1460,NA
"297",2008,7,15,"XE","GEG","SMF",-8,-16,649,NA
"298",2008,7,8,"FL","DAY","ATL",3,-3,432,NA
"299",2008,7,28,"US","LGA","BOS",25,17,185,NA
"300",2008,7,18,"US","BOS","LGA",5,18,185,NA
"301",2008,7,2,"XE","OKC","IAH",-7,-11,395,NA
"302",2008,7,13,"WN","SDF","STL",94,99,254,NA
"303",2008,7,29,"WN","ELP","LAX",-5,-21,714,NA
"304",2008,7,21,"WN","DAL","HOU",4,-1,239,NA
"305",2008,7,13,"WN","LAS","TPA",1,-16,1984,NA
"306",2008,7,22,"FL","BWI","TPA",10,12,842,NA
"307",2008,7,31,"WN","ELP","LAX",4,-6,714,NA
"308",2008,7,24,"MQ","HSV","ORD",-2,-4,510,NA
"309",2008,7,14,"OO","LAX","SAN",1,-9,109,NA
"310",2008,7,6,"OO","SLC","PHX",0,-2,507,NA
"311",2008,7,4,"WN","STL","PHX",-5,-21,1262,NA
"312",2008,7,6,"F9","PDX","DEN",10,36,991,NA
"313",2008,7,24,"UA","IAD","LAX",-2,24,2288,NA
"314",2008,7,2,"UA","SEA","LAX",0,-5,954,NA
"315",2008,7,9,"HA","OGG","HNL",14,12,100,NA
"316",2008,7,28,"AA","DFW","MSP",67,62,852,NA
"317",2008,7,19,"OH","BTV","JFK",15,2,267,NA
"318",2008,7,26,"OO","SFO","FAT",5,-2,158,NA
"319",2008,7,1,"OO","SFO","ONT",-7,-8,363,NA
"320",2008,7,2,"9E","GSO","DTW",12,0,460,NA
"321",2008,7,3,"OO","MKE","ORD",20,8,67,NA
"322",2008,7,8,"WN","MDW","MCI",1,12,405,NA
"323",2008,7,11,"WN","MCI","DAL",-4,-6,461,NA
"324",2008,7,30,"UA","SFO","ORD",-2,-5,1846,NA
"325",2008,7,18,"B6","LGA","FLL",-9,-12,1076,NA
"326",2008,7,15,"XE","IAH","TYS",-2,-21,772,NA
"327",2008,7,20,"AA","ORD","PHX",-1,1,1440,NA
"328",2008,7,12,"NW","MEM","SFO",-3,9,1807,NA
"329",2008,7,8,"EV","ATL","SYR",46,50,793,NA
"330",2008,7,5,"WN","RDU","BNA",-3,-9,443,NA
"331",2008,7,30,"F9","SNA","DEN",4,3,846,NA
"332",2008,7,5,"OO","ORD","ICT",-1,-21,588,NA
"333",2008,7,10,"US","CLT","SAV",-8,14,213,NA
"334",2008,7,27,"NW","MSO","MSP",-2,-13,1013,NA
"335",2008,7,7,"XE","SAT","ONT",-3,2,1166,NA
"336",2008,7,1,"F9","SEA","DEN",-10,10,1024,NA
"337",2008,7,11,"OH","FSD","CVG",-6,2,701,NA
"338",2008,7,19,"WN","AUS","MCO",7,1,993,NA
"339",2008,7,21,"YV","CLT","BNA",-4,-4,329,NA
"340",2008,7,19,"DL","HNL","ATL",-6,-5,4502,NA
"341",2008,7,15,"OH","PIT","CVG",-2,10,256,NA
"342",2008,7,13,"US","PHX","DFW",-7,-21,868,NA
"343",2008,7,15,"OO","LAX","PSP",-6,-10,110,NA
"344",2008,7,25,"EV","DAB","ATL",-3,19,366,NA
"345",2008,7,17,"OO","SMF","LAX",-4,0,373,NA
"346",2008,7,4,"YV","CLE","IAD",-17,-30,288,NA
"347",2008,7,2,"UA","DEN","SLC",-1,11,390,NA
"348",2008,7,21,"AA","LAX","BOS",-5,3,2611,NA
"349",2008,7,11,"US","RNO","PHX",73,73,601,NA
"350",2008,7,30,"EV","CVG","CID",-1,0,419,NA
"351",2008,7,21,"AA","SMF","DFW",-3,8,1431,NA
"352",2008,7,27,"OO","CID","DEN",-7,-7,693,NA
"353",2008,7,19,"F9","DEN","SMF",0,8,909,NA
"354",2008,7,11,"EV","TRI","ATL",-5,-15,227,NA
"355",2008,7,18,"DL","PHL","ATL",-2,-11,665,NA
"356",2008,7,1,"WN","ALB","TPA",6,8,1130,NA
"357",2008,7,12,"WN","SAT","SAN",0,1,1129,NA
"358",2008,7,7,"WN","MDW","OAK",1,19,1844,NA
"359",2008,7,16,"HA","HNL","KOA",0,-5,163,NA
"360",2008,7,24,"WN","MCO","STL",0,-5,880,NA
"361",2008,7,28,"EV","BNA","ATL",-3,-2,214,NA
"362",2008,7,12,"CO","SEA","EWR",23,12,2401,NA
"363",2008,7,31,"UA","DEN","SMF",44,38,909,NA
"364",2008,7,7,"OO","MCI","AUS",0,-18,650,NA
"365",2008,7,24,"F9","DEN","DAY",10,1,1085,NA
"366",2008,7,25,"UA","DEN","LGA",41,49,1619,NA
"367",2008,7,15,"XE","EWR","MKE",-3,-20,725,NA
"368",2008,7,26,"WN","ORF","BWI",83,84,159,NA
"369",2008,7,2,"XE","TUS","MCI",-5,0,1036,NA
"370",2008,7,28,"EV","BTR","ATL",-7,-6,449,NA
"371",2008,7,17,"F9","DEN","AUS",0,-6,775,NA
"372",2008,7,7,"AA","MFE","DFW",-4,4,468,NA
"373",2008,7,8,"UA","ORD","EGE",NA,NA,1007,NA
"374",2008,7,14,"OO","CIC","SFO",73,68,153,NA
"375",2008,7,29,"CO","EWR","CLE",56,42,404,NA
"376",2008,7,6,"AA","ORD","BOS",-5,-9,867,NA
"377",2008,7,3,"OO","LAX","PSP",32,32,110,NA
"378",2008,7,21,"US","PHL","PIT",65,52,267,NA
"379",2008,7,18,"OO","FCA","DEN",0,-4,752,NA
"380",2008,7,18,"AA","SJU","DFW",-8,-17,2165,NA
"381",2008,7,22,"OO","LAX","SAN",-4,-1,109,NA
"382",2008,7,7,"OO","SGF","ORD",114,112,438,NA
"383",2008,7,11,"CO","CMH","IAH",-3,-3,986,NA
"384",2008,7,5,"MQ","DFW","HSV",-5,-3,603,NA
"385",2008,7,24,"AS","ANC","FAI",14,21,261,NA
"386",2008,7,18,"CO","CLE","IAH",4,-13,1091,NA
"387",2008,7,27,"FL","ATL","BWI",1,-7,576,NA
"388",2008,7,14,"UA","PDX","ORD",-6,-27,1739,NA
"389",2008,7,12,"MQ","BOS","DCA",-7,-9,399,NA
"390",2008,7,11,"DL","ATL","HSV",-1,-9,151,NA
"391",2008,7,14,"US","SJU","CLT",21,69,1474,NA
"392",2008,7,3,"9E","DTW","CID",15,9,431,NA
"393",2008,7,10,"WN","ALB","MCO",-5,-13,1073,NA
"394",2008,7,14,"B6","JFK","SJU",1,19,1597,NA
"395",2008,7,20,"CO","IAH","ONT",6,6,1334,NA
"396",2008,7,18,"FL","ATL","PHX",-3,-20,1587,NA
"397",2008,7,14,"MQ","TUL","DFW",975,960,237,NA
"398",2008,7,19,"FL","MCO","BWI",7,0,787,NA
"399",2008,7,10,"XE","IAH","LFT",31,26,201,NA
"400",2008,7,7,"OO","SLC","SJC",-2,-7,585,NA
"401",2008,7,11,"MQ","ORD","FNT",1,8,223,NA
"402",2008,7,21,"UA","IAD","DEN",8,7,1452,NA
"403",2008,7,16,"WN","FLL","MDW",0,-5,1166,NA
"404",2008,7,27,"OO","SJC","LAX",-9,0,308,NA
"405",2008,7,31,"US","DCA","CLT",5,NA,331,NA
"406",2008,7,15,"CO","CLE","MCO",-5,-5,895,NA
"407",2008,7,9,"US","LGA","DCA",NA,NA,214,NA
"408",2008,7,27,"DL","LAS","CVG",-2,-5,1678,NA
"409",2008,7,30,"WN","LIT","MDW",-3,-14,544,NA
"410",2008,7,6,"US","BUF","CLT",0,-7,546,NA
"411",2008,7,18,"CO","EWR","MCO",-1,-16,938,NA
"412",2008,7,28,"MQ","MIA","SDF",8,15,911,NA
"413",2008,7,16,"US","PHX","JFK",-2,-4,2153,NA
"414",2008,7,23,"9E","CVG","DTW",-5,-13,229,NA
"415",2008,7,11,"AA","LGA","BNA",-5,-2,764,NA
"416",2008,7,14,"UA","MSP","ORD",-2,-5,334,NA
"417",2008,7,17,"NW","MSP","RAP",-5,2,490,NA
"418",2008,7,2,"WN","STL","DEN",-1,-17,770,NA
"419",2008,7,11,"WN","BOI","SEA",-5,-1,399,NA
"420",2008,7,24,"OO","RDD","SFO",-7,-14,199,NA
"421",2008,7,16,"F9","DEN","FLL",-2,28,1703,NA
"422",2008,7,24,"AA","DFW","LGA",52,33,1389,NA
"423",2008,7,18,"EV","DTW","ATL",-7,-10,594,NA
"424",2008,7,7,"OO","ORD","HPN",-2,1,738,NA
"425",2008,7,7,"DL","ATL","MIA",-3,3,595,NA
"426",2008,7,1,"NW","MCO","MSP",-9,-11,1310,NA
"427",2008,7,25,"AA","MIA","PHL",125,124,1013,NA
"428",2008,7,31,"MQ","LAX","SAN",2,1,109,NA
