"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"1",2008,4,18,"OH","CVG","GSO",0,-4,330,NA
"2",2008,4,2,"WN","TUL","DAL",-6,-9,237,NA
"3",2008,4,10,"CO","IAH","ATL",68,51,689,NA
"4",2008,4,14,"WN","LAS","HOU",-2,-23,1235,NA
"5",2008,4,30,"NW","GEG","MSP",-10,-10,1175,NA
"6",2008,4,15,"OO","ICT","ORD",-11,-4,588,NA
"7",2008,4,19,"DL","ABQ","ATL",27,13,1269,NA
"8",2008,4,16,"MQ","ORD","FWA",-3,-10,157,NA
"9",2008,4,13,"CO","TPA","CLE",-1,-19,927,NA
"10",2008,4,14,"DL","FLL","ATL",5,-12,581,NA
"11",2008,4,16,"NW","MSP","IAD",13,13,908,NA
"12",2008,4,8,"WN","MCO","MHT",2,-7,1142,NA
"13",2008,4,14,"CO","HNL","IAH",-6,-4,3904,NA
"14",2008,4,30,"MQ","DSM","ORD",67,54,299,NA
"15",2008,4,20,"NW","DTW","LAS",0,-1,1750,NA
"16",2008,4,24,"NW","MSP","FSD",-3,11,197,NA
"17",2008,4,19,"EV","ISP","ATL",3,-5,795,NA
"18",2008,4,18,"MQ","ACT","DFW",NA,NA,89,NA
"19",2008,4,28,"XE","GSO","IAH",-1,25,986,NA
"20",2008,4,13,"9E","SGF","MEM",-5,3,243,NA
"21",2008,4,30,"OO","DEN","RAP",-7,-20,300,NA
"22",2008,4,8,"MQ","XNA","DFW",-5,-9,281,NA
"23",2008,4,10,"HA","OGG","HNL",-2,0,100,NA
"24",2008,4,18,"OH","LEX","DCA",0,-7,414,NA
"25",2008,4,17,"WN","AUS","MAF",7,2,294,NA
"26",2008,4,4,"DL","ATL","SLC",26,14,1589,NA
"27",2008,4,27,"AA","ORD","MCO",0,-8,1005,NA
"28",2008,4,17,"US","BOS","PHL",-6,-22,280,NA
"29",2008,4,24,"MQ","SJC","SNA",-5,-18,342,NA
"30",2008,4,15,"WN","OAK","LAS",34,28,407,NA
