"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"116",2009,10,21,"SMF","PHX",3,-1,647,NA
"117",2009,10,9,"IAD","JFK",-3,-12,228,NA
"118",2009,10,22,"DEN","BIS",-3,-12,517,NA
"119",2009,10,2,"MIA","TLH",7,2,403,NA
"120",2009,10,27,"SLC","GTF",23,31,463,NA
"121",2009,10,8,"MSP","DTW",12,19,528,NA
"122",2009,10,5,"LGB","PHX",35,26,355,NA
"123",2009,10,26,"LAX","SMF",6,6,373,NA
"124",2009,10,8,"SLC","BOI",14,10,291,NA
"125",2009,10,21,"SEA","SFO",15,11,679,NA
"126",2009,10,25,"HNL","KOA",-5,-6,163,NA
"127",2009,10,13,"MSP","BDL",108,101,1050,NA
"128",2009,10,3,"ATL","BDL",-6,-8,859,NA
"129",2009,10,21,"IAD","SLC",-5,-1,1827,NA
"130",2009,10,11,"ATL","DFW",-3,8,732,NA
"131",2009,10,16,"DCA","IND",-10,-24,499,NA
"132",2009,10,29,"CAE","ATL",-2,-6,191,NA
"133",2009,10,25,"ORD","ICT",26,23,588,NA
"134",2009,10,4,"CHS","ORD",-1,-4,760,NA
"135",2009,10,6,"ORD","BOS",37,17,867,NA
"136",2009,10,16,"MSN","ORD",-12,-17,109,NA
"137",2009,10,21,"IND","ATL",-4,-10,432,NA
"138",2009,10,5,"BOS","TPA",-3,-14,1185,NA
"139",2009,10,30,"MBS","ORD",10,-1,222,NA
"140",2009,10,12,"OAK","LAX",20,18,337,NA
"141",2009,10,1,"CHS","DTW",-6,-6,668,NA
"142",2009,10,4,"SAN","SMF",36,32,480,NA
"143",2009,10,25,"DEN","SNA",0,-4,846,NA
"144",2009,10,5,"MCI","TPA",1,-19,1048,NA
"145",2009,10,23,"XNA","ORD",105,102,522,NA
"146",2009,10,19,"MEM","MCO",3,-1,683,NA
"147",2009,10,8,"DEN","SAN",58,37,853,NA
"148",2009,10,15,"SFO","SAN",-4,-12,447,NA
"149",2009,10,20,"SDF","EWR",-10,-22,642,NA
"150",2009,10,2,"MDW","IND",0,-8,162,NA
"151",2009,10,26,"PDX","SLC",1,-19,630,NA
"152",2009,10,6,"JFK","LAX",-2,28,2475,NA
"153",2009,10,14,"SEA","DFW",12,-16,1660,NA
"154",2009,10,22,"LGA","CMH",15,9,478,NA
"155",2009,10,16,"ATL","GSO",-3,-14,306,NA
"156",2009,10,21,"SFO","PDX",-6,1,550,NA
"157",2009,10,31,"OMA","DEN",-7,-13,472,NA
"158",2009,10,29,"MCO","ATL",-5,1,403,NA
"159",2009,10,9,"FNT","DTW",-2,1,56,NA
"160",2009,10,18,"BTR","IAH",-6,13,253,NA
"161",2009,10,5,"IAH","TPA",3,-3,787,NA
"162",2009,10,12,"OAK","DEN",-2,-12,957,NA
"163",2009,10,4,"DFW","CLT",-6,-29,936,NA
"164",2009,10,15,"LAX","JFK",13,-3,2475,NA
"165",2009,10,18,"EWR","AVL",4,-12,583,NA
"166",2009,10,15,"PHX","SEA",-6,-4,1107,NA
"167",2009,10,7,"ORD","MHT",0,-28,843,NA
"168",2009,10,4,"BWI","MIA",-2,-24,946,NA
"169",2009,10,6,"JFK","BUR",-5,25,2465,NA
"170",2009,10,14,"MSP","CLE",10,7,622,NA
"171",2009,10,1,"TPA","PHL",-3,-6,920,NA
"172",2009,10,30,"ATL","ROC",184,161,749,NA
"173",2009,10,30,"MDW","LGA",2,-11,725,NA
"174",2009,10,10,"DEN","GJT",-4,52,212,NA
"175",2009,10,31,"LGA","MSP",-4,-33,1020,NA
"176",2009,10,12,"BDL","IAD",-3,-16,326,NA
"177",2009,10,17,"ATL","CMH",-3,-17,446,NA
"178",2009,10,11,"MSP","ATL",30,18,906,NA
"179",2009,10,14,"ORD","SDF",3,13,286,NA
"180",2009,10,13,"TUS","SAN",50,47,367,NA
"181",2009,10,2,"TRI","ATL",9,9,227,NA
"182",2009,10,6,"MGM","MEM",-4,-8,280,NA
"183",2009,10,7,"SGF","ATL",-8,0,563,NA
"184",2009,10,30,"LAX","JFK",-2,-4,2475,NA
"185",2009,10,24,"MKE","DTW",-7,-5,238,NA
"186",2009,10,22,"GEG","PDX",19,15,279,NA
"187",2009,10,8,"LAS","DFW",101,96,1055,NA
"188",2009,10,3,"LAX","PHX",12,-4,370,NA
"189",2009,10,15,"COS","DEN",8,0,73,NA
"190",2009,10,5,"JAX","JFK",-8,-10,829,NA
"191",2009,10,5,"PHL","ATL",-7,5,665,NA
"192",2009,10,22,"ORD","TOL",NA,NA,214,NA
"193",2009,10,21,"ORD","SPI",-5,-13,174,NA
"194",2009,10,9,"SJU","EWR",0,-28,1608,NA
"195",2009,10,27,"BMI","DTW",-2,2,314,NA
"196",2009,10,21,"MCO","LAX",-12,-12,2217,NA
"197",2009,10,13,"LAS","TUS",9,-1,365,NA
"198",2009,10,18,"MKE","DTW",-2,-11,238,NA
"199",2009,10,8,"JAN","IAH",-1,3,351,NA
"200",2009,10,3,"CLT","PIT",-7,-26,366,NA
"201",2009,10,11,"ATL","SAV",-2,-7,215,NA
"202",2009,10,15,"FLL","BWI",-8,-10,925,NA
"203",2009,10,12,"BWI","ALB",16,17,288,NA
"204",2009,10,19,"ORD","SMF",28,17,1781,NA
"205",2009,10,20,"RIC","EWR",-10,-6,278,NA
"206",2009,10,8,"PDX","JFK",-3,-29,2454,NA
"207",2009,10,29,"KOA","HNL",-2,2,163,NA
"208",2009,10,31,"ORD","SGF",1,-5,438,NA
"209",2009,10,25,"GSP","ATL",3,5,153,NA
"210",2009,10,17,"RDU","LGA",22,21,431,NA
"211",2009,10,8,"BWI","PVD",6,1,328,NA
"212",2009,10,23,"ATL","DTW",25,14,594,NA
"213",2009,10,29,"MCI","MDW",91,85,405,NA
"214",2009,10,26,"SEA","SMF",0,-7,605,NA
"215",2009,10,15,"ATL","SAV",8,8,215,NA
"216",2009,10,9,"JAN","ATL",-1,-2,341,NA
"217",2009,10,27,"MKE","BWI",-7,-4,641,NA
"218",2009,10,16,"MSP","LSE",-2,-6,120,NA
"219",2009,10,23,"SFO","SBA",-9,-2,262,NA
"220",2009,10,25,"ORD","SAN",-8,-29,1723,NA
"221",2009,10,10,"MDW","DTW",0,-9,229,NA
"222",2009,10,16,"JFK","LAX",-2,-19,2475,NA
"223",2009,10,15,"CVG","ORD",-1,10,264,NA
"224",2009,10,30,"SLC","RNO",-6,-7,422,NA
"225",2009,10,1,"TPA","ATL",-3,-9,406,NA
"226",2009,10,29,"DFW","DEN",141,127,641,NA
"227",2009,10,11,"DFW","BHM",5,-6,597,NA
"228",2009,10,30,"DCA","ATL",-5,-8,547,NA
"229",2009,10,24,"BOS","RDU",-6,-3,612,NA
"230",2009,10,16,"STL","PHX",60,42,1262,NA
"231",2009,10,26,"FAT","LAX",-10,-13,209,NA
"232",2009,10,4,"DFW","DEN",1,12,641,NA
"233",2009,10,11,"SJC","SNA",-1,-1,342,NA
"234",2009,10,19,"DEN","SEA",-4,-11,1024,NA
"235",2009,10,26,"LAX","LAS",23,20,236,NA
"236",2009,10,6,"CVG","ORD",124,155,264,NA
"237",2009,10,10,"IAH","EWR",54,42,1400,NA
"238",2009,10,20,"DCA","ORD",-1,-17,612,NA
"239",2009,10,21,"DEN","SGF",12,25,637,NA
"240",2009,10,8,"TUL","DEN",-8,1,541,NA
"241",2009,10,2,"DSM","ORD",69,81,299,NA
"242",2009,10,27,"EWR","SAV",-9,3,708,NA
"243",2009,10,26,"ORD","SBN",-4,-11,84,NA
"244",2009,10,12,"IAD","MCO",8,11,758,NA
"245",2009,10,14,"GSP","ORD",-1,-14,577,NA
"246",2009,10,21,"DEN","PDX",75,91,991,NA
"247",2009,10,24,"TUS","LAX",-3,-5,451,NA
"248",2009,10,2,"SRQ","ATL",-12,-10,445,NA
"249",2009,10,2,"EWR","DEN",-3,-21,1605,NA
"250",2009,10,21,"ITO","HNL",-8,-8,216,NA
"251",2009,10,31,"RIC","ATL",-4,-3,481,NA
"252",2009,10,1,"MCO","ORD",21,24,1005,NA
"253",2009,10,29,"IAH","MAF",253,364,429,NA
"254",2009,10,23,"BZN","DEN",-3,1,525,NA
"255",2009,10,17,"PBI","ATL",-3,-21,545,NA
"256",2009,10,10,"BOS","CLT",-2,4,728,NA
"257",2009,10,21,"OAK","SNA",-2,-10,371,NA
"258",2009,10,22,"JFK","RIC",0,-25,288,NA
"259",2009,10,28,"HOU","SAT",10,8,192,NA
"260",2009,10,7,"BOS","PBI",-7,7,1197,NA
"261",2009,10,12,"CLE","TPA",2,2,927,NA
"262",2009,10,8,"DTW","STL",-2,-2,440,NA
"263",2009,10,21,"DEN","OAK",-3,11,957,NA
"264",2009,10,29,"HOU","ELP",1,5,677,NA
"265",2009,10,9,"LAS","JFK",2,-40,2248,NA
"266",2009,10,9,"SLC","BOI",-3,0,291,NA
"267",2009,10,24,"BHM","MCO",-3,-4,478,NA
"268",2009,10,25,"SEA","OAK",-2,-11,671,NA
"269",2009,10,24,"SNA","PHX",-6,3,338,NA
"270",2009,10,10,"PHL","TPA",-2,-3,920,NA
"271",2009,10,6,"ORD","GRR",8,1,137,NA
"272",2009,10,27,"TUL","HOU",-4,-6,453,NA
"273",2009,10,21,"FLL","MDW",23,19,1166,NA
"274",2009,10,28,"ATL","PIT",-4,-11,526,NA
"275",2009,10,14,"BOS","ORD",-6,9,867,NA
"276",2009,10,14,"LAS","SAN",20,10,258,NA
"277",2009,10,14,"DFW","PHX",17,4,868,NA
"278",2009,10,18,"ORD","CID",-3,5,196,NA
"279",2009,10,14,"SMF","LAS",-2,-11,397,NA
"280",2009,10,22,"ORD","PIA",-10,-4,130,NA
"281",2009,10,14,"BOS","DCA",-5,-4,399,NA
"282",2009,10,20,"DFW","MCO",-5,-13,984,NA
"283",2009,10,19,"LGB","PHX",-7,-23,355,NA
"284",2009,10,4,"ORF","DFW",-2,16,1213,NA
"285",2009,10,1,"IAH","ORD",1,-4,925,NA
"286",2009,10,5,"AVL","EWR",-3,-7,583,NA
"287",2009,10,1,"OMA","LAS",-4,-24,1099,NA
"288",2009,10,14,"LAX","SJC",0,15,308,NA
"289",2009,10,24,"AUS","IAH",-6,2,140,NA
"290",2009,10,24,"STL","TPA",25,25,869,NA
"291",2009,10,6,"SAT","DEN",-7,-3,794,NA
"292",2009,10,20,"LGA","BOS",-6,-9,185,NA
"293",2009,10,30,"HPN","FLL",29,3,1098,NA
"294",2009,10,13,"BUF","ORD",-7,1,473,NA
"295",2009,10,2,"ATL","CHS",0,-6,259,NA
"296",2009,10,15,"SJU","JFK",-8,-10,1597,NA
"297",2009,10,30,"MDW","ATL",-6,-7,590,NA
"298",2009,10,11,"DTW","DAY",0,10,166,NA
"299",2009,10,30,"ATL","SAN",-1,-8,1891,NA
"300",2009,10,10,"OAK","LAX",0,-3,337,NA
"301",2009,10,6,"ATL","OKC",-4,18,761,NA
"302",2009,10,13,"JFK","IND",20,21,664,NA
"303",2009,10,17,"PHX","BOS",3,18,2300,NA
"304",2009,10,2,"AUS","LAS",2,8,1090,NA
"305",2009,10,14,"SAN","JFK",3,-27,2446,NA
"306",2009,10,3,"JFK","LAX",-4,-12,2475,NA
"307",2009,10,20,"DFW","OGG",-3,-4,3711,NA
"308",2009,10,18,"LIT","ORD",-2,3,552,NA
"309",2009,10,8,"MCO","CLE",-9,-14,895,NA
"310",2009,10,27,"DFW","PHX",14,17,868,NA
"311",2009,10,2,"SFO","ORD",-5,-30,1846,NA
"312",2009,10,12,"AZO","DTW",-5,-9,113,NA
"313",2009,10,10,"RDU","IAH",-10,3,1043,NA
"314",2009,10,29,"FLL","MDW",-4,-14,1166,NA
"315",2009,10,22,"ORD","MSP",30,10,334,NA
"316",2009,10,22,"LAS","MDW",-2,-10,1521,NA
"317",2009,10,22,"SAV","ATL",0,19,215,NA
"318",2009,10,7,"ORD","LAX",0,12,1745,NA
"319",2009,10,27,"ORD","DCA",8,12,612,NA
"320",2009,10,10,"STL","ATL",-11,-4,483,NA
"321",2009,10,15,"SEA","BOS",-2,-15,2496,NA
"322",2009,10,2,"CVG","BOS",-5,1,752,NA
"323",2009,10,3,"IAH","LAS",-3,11,1222,NA
"324",2009,10,6,"COS","DEN",-4,0,73,NA
"325",2009,10,4,"IAH","MFE",45,45,316,NA
"326",2009,10,2,"CLT","ORD",4,-2,599,NA
"327",2009,10,20,"DCA","CLT",-8,-14,331,NA
"328",2009,10,14,"ROC","ORD",3,3,528,NA
"329",2009,10,16,"LAS","MCO",-8,-23,2039,NA
"330",2009,10,11,"LAX","ATL",-4,-28,1946,NA
"331",2009,10,30,"FLL","ATL",66,74,581,NA
"332",2009,10,23,"DEN","MSY",0,2,1062,NA
"333",2009,10,27,"CMH","DFW",-7,-3,927,NA
"334",2009,10,5,"RNO","SFO",7,3,192,NA
"335",2009,10,21,"BOS","DCA",-5,-13,399,NA
"336",2009,10,12,"DEN","SJC",5,7,949,NA
"337",2009,10,12,"SFO","PHX",124,119,651,NA
"338",2009,10,30,"ORD","CWA",41,43,213,NA
"339",2009,10,8,"ORD","MCI",14,19,403,NA
"340",2009,10,16,"PDX","DEN",0,-23,991,NA
"341",2009,10,30,"ATL","ORD",153,175,606,NA
"342",2009,10,16,"STL","CMH",-3,-7,410,NA
"343",2009,10,7,"SFO","BOI",10,9,522,NA
"344",2009,10,6,"OGG","HNL",-6,-9,100,NA
"345",2009,10,22,"DAY","ATL",0,0,432,NA
"346",2009,10,14,"IND","MEM",-7,-2,381,NA
"347",2009,10,4,"IAH","STL",-1,-10,668,NA
"348",2009,10,29,"RDU","CLT",-6,17,130,NA
"349",2009,10,31,"DFW","HSV",-3,-16,603,NA
"350",2009,10,7,"LAX","DFW",-8,-27,1235,NA
"351",2009,10,16,"ATL","SGF",-4,-12,563,NA
"352",2009,10,8,"MEM","HSV",-4,-7,184,NA
"353",2009,10,15,"SFO","SBA",-2,-5,262,NA
"354",2009,10,16,"LAX","MSY",41,36,1671,NA
"355",2009,10,5,"MCO","IND",-5,0,828,NA
"356",2009,10,14,"SJC","DEN",0,-4,949,NA
"357",2009,10,18,"DFW","BOS",34,95,1562,NA
"358",2009,10,28,"LAX","HNL",0,1,2556,NA
"359",2009,10,5,"IAD","LGB",-3,34,2277,NA
"360",2009,10,29,"IAH","BRO",-3,26,308,NA
"361",2009,10,5,"ORD","CLT",-6,-19,599,NA
"362",2009,10,4,"SYR","CLT",-3,-13,603,NA
"363",2009,10,9,"MCI","IAH",-1,31,643,NA
"364",2009,10,27,"ATL","TRI",-4,-12,227,NA
"365",2009,10,19,"IAH","LFT",-2,-9,201,NA
"366",2009,10,30,"ELP","DAL",-2,-9,562,NA
"367",2009,10,9,"MSN","ORD",30,7,109,NA
"368",2009,10,18,"ORD","AUS",-1,-12,978,NA
"369",2009,10,26,"LEX","ATL",-4,-2,303,NA
"370",2009,10,21,"JFK","BTV",-7,-7,267,NA
"371",2009,10,11,"ORD","DTW",-1,-20,235,NA
"372",2009,10,17,"HNL","KOA",-10,-7,163,NA
"373",2009,10,30,"VPS","ATL",74,87,250,NA
"374",2009,10,5,"IAH","OMA",-3,8,781,NA
"375",2009,10,8,"DEN","COS",0,11,73,NA
"376",2009,10,4,"SAN","SFO",0,-9,447,NA
"377",2009,10,9,"HOU","JAN",30,25,359,NA
"378",2009,10,24,"LAS","TUS",9,-1,365,NA
"379",2009,10,13,"PHX","ATL",-3,-4,1587,NA
"380",2009,10,1,"LAS","ABQ",56,41,487,NA
"381",2009,10,4,"PBI","BDL",-8,-4,1133,NA
"382",2009,10,29,"PBI","ATL",-9,10,545,NA
"383",2009,10,27,"MRY","LAX",12,27,267,NA
"384",2009,10,27,"ATL","MLB",103,112,443,NA
"385",2009,10,21,"LAX","SFO",-4,-12,337,NA
"386",2009,10,24,"SLC","SMF",-3,0,532,NA
"387",2009,10,16,"ABQ","PHX",-11,11,328,NA
"388",2009,10,25,"LAX","OAK",24,17,337,NA
"389",2009,10,1,"SFO","ORD",22,61,1846,NA
"390",2009,10,2,"EWR","SAN",2,-18,2425,NA
"391",2009,10,13,"ORD","GSP",-5,-13,577,NA
"392",2009,10,13,"MIA","BDL",-5,-18,1194,NA
"393",2009,10,25,"FCA","SLC",-6,-25,532,NA
"394",2009,10,23,"SBA","SFO",-7,-3,262,NA
"395",2009,10,29,"SAN","SAT",0,-7,1129,NA
"396",2009,10,3,"SAN","BWI",-1,-33,2295,NA
"397",2009,10,7,"SEA","GEG",-5,-9,224,NA
"398",2009,10,7,"BOS","BWI",-3,-2,370,NA
"399",2009,10,17,"MHT","IAD",-4,11,418,NA
"400",2009,10,23,"LAS","DEN",-4,-5,629,NA
"401",2009,10,8,"STL","DAL",17,20,546,NA
"402",2009,10,6,"DTW","ORD",-3,7,235,NA
"403",2009,10,27,"SMF","IAH",-7,-29,1609,NA
"404",2009,10,18,"BUF","ATL",6,-30,712,NA
"405",2009,10,19,"MEM","GRR",-10,-13,591,NA
"406",2009,10,20,"MEM","DTW",1,-5,610,NA
"407",2009,10,18,"ABQ","DFW",-7,-19,569,NA
"408",2009,10,27,"SJC","IAH",13,-4,1609,NA
"409",2009,10,29,"ORD","DCA",-5,-10,612,NA
"410",2009,10,22,"IAH","DAL",31,25,217,NA
"411",2009,10,22,"ANC","BET",-1,11,399,NA
"412",2009,10,1,"FAR","MSP",140,150,223,NA
"413",2009,10,23,"LGA","MSP",61,58,1020,NA
"414",2009,10,1,"DTW","MKE",15,4,238,NA
"415",2009,10,16,"BUF","CLE",-5,-3,192,NA
"416",2009,10,16,"FLL","IAH",0,1,965,NA
"417",2009,10,29,"DAY","DEN",189,208,1085,NA
"418",2009,10,18,"ATL","EWN",-4,-12,433,NA
"419",2009,10,10,"ATL","CLT",-2,-11,227,NA
"420",2009,10,17,"RSW","DFW",-3,-6,1017,NA
"421",2009,10,17,"PHX","TUS",-5,-8,110,NA
"422",2009,10,17,"DEN","SMF",2,-2,909,NA
"423",2009,10,9,"DEN","SAN",62,61,853,NA
"424",2009,10,11,"LAS","LAX",61,56,236,NA
"425",2009,10,8,"ORD","MIA",3,1,1197,NA
"426",2009,10,12,"LAX","SFO",90,84,337,NA
"427",2009,10,8,"DTW","MCO",-2,-1,957,NA
"428",2009,10,3,"ATL","MOB",-9,-26,302,NA
"429",2009,10,13,"PHX","PDX",-9,7,1009,NA
"430",2009,10,15,"MDW","FLL",7,3,1166,NA
"431",2009,10,31,"EWR","CLT",-5,-13,529,NA
"432",2009,10,12,"MDW","BUF",13,-1,468,NA
"433",2009,10,11,"CLT","BWI",-2,-7,361,NA
"434",2009,10,2,"ANC","SEA",-6,-27,1449,NA
"435",2009,10,26,"PIA","ORD",-6,-6,130,NA
"436",2009,10,31,"PDX","ATL",-2,-11,2172,NA
"437",2009,10,5,"OAK","LAS",16,6,407,NA
"438",2009,10,21,"PHX","CLT",27,4,1774,NA
"439",2009,10,30,"IND","DCA",-5,1,499,NA
"440",2009,10,5,"LAS","DEN",41,12,629,NA
"441",2009,10,5,"BOS","BWI",-2,2,370,NA
"442",2009,10,2,"PFN","MEM",-8,-9,417,NA
"443",2009,10,25,"DTW","PHL",46,42,453,NA
"444",2009,10,8,"LFT","ATL",-5,-7,503,NA
"445",2009,10,18,"DCA","BNA",-6,-9,562,NA
"446",2009,10,16,"OAK","LAX",51,41,337,NA
"447",2009,10,21,"DAL","OKC",8,6,181,NA
"448",2009,10,28,"LAS","SAN",0,-21,258,NA
"449",2009,10,5,"BOI","LAS",9,6,520,NA
"450",2009,10,28,"PHL","DFW",64,51,1302,NA
"451",2009,10,6,"ALB","BWI",22,19,288,NA
"452",2009,10,20,"ATL","LEX",-5,-17,303,NA
"453",2009,10,24,"RSW","CLT",-1,-8,600,NA
"454",2009,10,12,"BUR","PHX",-5,-3,369,NA
"455",2009,10,5,"EWR","DTW",-2,-3,487,NA
"456",2009,10,14,"KOA","HNL",-4,4,163,NA
"457",2009,10,29,"HNL","LAX",-3,12,2556,NA
"458",2009,10,8,"ORF","BNA",1,-1,585,NA
"459",2009,10,18,"LAX","ORD",-4,1,1745,NA
"460",2009,10,15,"TPA","MDW",-4,-1,997,NA
"461",2009,10,3,"FLL","TPA",-5,-15,197,NA
"462",2009,10,28,"MKE","ATL",0,3,669,NA
"463",2009,10,18,"IAH","BTR",-1,-9,253,NA
"464",2009,10,10,"ATL","BOS",1,-18,946,NA
"465",2009,10,14,"LAX","BNA",7,-3,1797,NA
"466",2009,10,18,"MSP","SJC",-5,11,1576,NA
"467",2009,10,14,"SNA","OAK",-5,-9,371,NA
"468",2009,10,13,"COS","DEN",67,91,73,NA
"469",2009,10,11,"ORD","IAH",-1,19,925,NA
"470",2009,10,31,"MEM","BTR",-8,-23,319,NA
"471",2009,10,21,"DFW","STL",4,-6,551,NA
"472",2009,10,29,"FAT","LAX",-6,-6,209,NA
"473",2009,10,19,"SLC","LAS",-4,-4,368,NA
