"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"93",2009,2,10,"PHX","SNA",-4,-8,338,NA
"94",2009,2,21,"JAN","DTW",-5,11,777,NA
"95",2009,2,15,"FWA","DTW",-3,-6,128,NA
"96",2009,2,10,"MSP","MCO",14,16,1310,NA
"97",2009,2,11,"DFW","HOU",-3,-6,247,NA
"98",2009,2,3,"DEN","RNO",7,-4,804,NA
"99",2009,2,6,"HOU","DAL",1,-4,239,NA
"100",2009,2,6,"PIA","DTW",-9,-21,346,NA
"101",2009,2,3,"JAN","ATL",0,15,341,NA
"102",2009,2,26,"MIA","EWR",9,-6,1086,NA
"103",2009,2,27,"BOS","LGA",0,-3,185,NA
"104",2009,2,22,"ATL","MIA",-2,8,595,NA
"105",2009,2,27,"LAX","PHX",-3,-20,370,NA
"106",2009,2,25,"ATL","JFK",-3,-12,760,NA
"107",2009,2,9,"PHX","SLC",-2,8,507,NA
"108",2009,2,24,"GJT","DEN",-1,-6,212,NA
"109",2009,2,5,"ABQ","PDX",-6,-25,1111,NA
"110",2009,2,13,"DTW","DEN",5,16,1123,NA
"111",2009,2,18,"PHX","ATL",8,36,1587,NA
"112",2009,2,12,"CLE","MSP",-2,-10,622,NA
"113",2009,2,22,"SFO","PHL",2,6,2521,NA
"114",2009,2,22,"DEN","SNA",23,23,846,NA
"115",2009,2,9,"DFW","PSP",-2,-2,1126,NA
"116",2009,2,1,"DFW","BHM",-10,-13,597,NA
"117",2009,2,20,"ORD","SLC",12,17,1249,NA
"118",2009,2,9,"DCA","BOS",-5,-16,399,NA
"119",2009,2,28,"BOS","MSP",-6,-18,1124,NA
"120",2009,2,6,"DAL","AMA",3,-8,324,NA
"121",2009,2,13,"RNO","PHX",-11,-3,601,NA
"122",2009,2,23,"LGA","DFW",1,-7,1389,NA
"123",2009,2,11,"ORD","RSW",-2,4,1120,NA
"124",2009,2,5,"CVG","ORD",30,30,264,NA
"125",2009,2,4,"AUS","ORD",-13,-11,978,NA
"126",2009,2,27,"MKE","LGA",50,80,738,NA
"127",2009,2,2,"HLN","SLC",-9,-22,402,NA
"128",2009,2,4,"ATL","PHX",-6,-5,1587,NA
"129",2009,2,15,"MCO","MSP",-5,-9,1310,NA
"130",2009,2,25,"SNA","SFO",4,25,372,NA
"131",2009,2,1,"ATL","SAV",-1,-2,215,NA
"132",2009,2,20,"CLE","ORD",16,-3,316,NA
"133",2009,2,9,"DCA","ATL",-5,0,547,NA
"134",2009,2,19,"PIT","MCO",4,-7,834,NA
"135",2009,2,26,"SAN","DEN",12,-1,853,NA
"136",2009,2,21,"MSP","MCO",-16,-26,1310,NA
"137",2009,2,22,"LBB","DFW",-3,-12,282,NA
"138",2009,2,19,"SJC","LAX",-1,-12,308,NA
"139",2009,2,24,"DFW","SLC",-6,9,988,NA
"140",2009,2,19,"JAC","SLC",-10,0,205,NA
"141",2009,2,7,"ATL","DFW",-6,-6,732,NA
"142",2009,2,9,"IAH","ATL",2,7,689,NA
"143",2009,2,5,"BWI","ORD",6,-3,622,NA
"144",2009,2,15,"ILM","ATL",-4,2,377,NA
"145",2009,2,20,"TPA","FLL",3,-7,197,NA
"146",2009,2,20,"DEN","LGA",12,15,1619,NA
"147",2009,2,13,"CLE","LAS",-3,3,1825,NA
"148",2009,2,11,"CID","DTW",-9,-18,431,NA
"149",2009,2,20,"ORD","STL",1,-2,258,NA
"150",2009,2,11,"ATL","MDT",15,-7,619,NA
"151",2009,2,25,"PHX","DEN",-4,-8,602,NA
"152",2009,2,5,"OAK","PHX",-4,4,646,NA
"153",2009,2,11,"SEA","OAK",2,-13,671,NA
"154",2009,2,24,"FLL","TPA",0,-9,197,NA
"155",2009,2,1,"RSW","CLT",2,-4,600,NA
"156",2009,2,28,"TYS","MEM",1,3,342,NA
"157",2009,2,17,"OMA","DEN",9,13,472,NA
"158",2009,2,6,"EGE","ORD",-9,17,1007,NA
"159",2009,2,8,"BUR","SJC",12,7,297,NA
"160",2009,2,19,"LGB","SFO",35,18,354,NA
"161",2009,2,9,"MCO","BHM",5,-12,478,NA
"162",2009,2,26,"ANC","OTZ",77,92,549,NA
"163",2009,2,18,"MCO","DFW",-4,-1,984,NA
"164",2009,2,25,"EWR","HNL",0,4,4962,NA
"165",2009,2,4,"RNO","SLC",-9,-18,422,NA
"166",2009,2,13,"FSD","MSP",-1,-6,197,NA
"167",2009,2,7,"LAX","OXR",-3,-8,49,NA
"168",2009,2,28,"PIT","MDW",-5,-27,402,NA
"169",2009,2,17,"GNV","ATL",2,7,300,NA
"170",2009,2,22,"MEM","MSP",0,-3,700,NA
"171",2009,2,2,"DFW","PNS",12,17,604,NA
"172",2009,2,3,"ATL","MOB",5,0,302,NA
"173",2009,2,25,"EWR","CLE",-1,-17,404,NA
"174",2009,2,22,"JFK","BWI",15,52,184,NA
"175",2009,2,22,"ATL","HSV",-1,12,151,NA
"176",2009,2,8,"ATL","LYH",-3,-4,389,NA
"177",2009,2,14,"LAX","DEN",-6,-7,862,NA
"178",2009,2,20,"ISP","BWI",-1,-3,220,NA
"179",2009,2,7,"SNA","SFO",-5,-13,372,NA
"180",2009,2,13,"MIA","LGA",40,32,1097,NA
"181",2009,2,8,"ATL","LAS",-2,-20,1747,NA
"182",2009,2,13,"ORD","FSD",6,-4,462,NA
"183",2009,2,14,"STL","MCO",-7,-1,880,NA
"184",2009,2,14,"FAT","LAX",-2,10,209,NA
"185",2009,2,19,"JFK","CVG",0,-31,589,NA
"186",2009,2,16,"ATL","DCA",2,18,547,NA
"187",2009,2,17,"SEA","ORD",-7,-11,1721,NA
"188",2009,2,22,"IAH","DEN",3,5,862,NA
"189",2009,2,20,"SJC","BUR",8,0,297,NA
"190",2009,2,27,"ATL","JAN",55,67,341,NA
"191",2009,2,16,"CLT","FLL",14,3,631,NA
"192",2009,2,23,"PHX","ICT",45,46,870,NA
"193",2009,2,12,"PSC","SLC",-7,-10,521,NA
"194",2009,2,19,"ORD","GRR",-1,-9,137,NA
"195",2009,2,16,"SJU","ATL",-7,9,1547,NA
"196",2009,2,13,"IAD","MDW",-3,-5,577,NA
"197",2009,2,6,"ONT","LAS",1,12,197,NA
"198",2009,2,16,"SJC","SNA",28,17,342,NA
"199",2009,2,7,"ATL","CLT",168,180,227,NA
"200",2009,2,13,"TPA","CLT",NA,NA,508,NA
"201",2009,2,2,"SAN","SMF",0,-1,480,NA
"202",2009,2,22,"COS","PHX",-5,-11,551,NA
"203",2009,2,18,"DTW","ORD",51,115,235,NA
"204",2009,2,25,"PHL","BOS",-10,-18,280,NA
"205",2009,2,23,"DFW","ORD",102,97,802,NA
"206",2009,2,19,"EWR","SAV",9,28,708,NA
"207",2009,2,6,"MTJ","ORD",11,-5,1081,NA
"208",2009,2,13,"SRQ","JFK",-17,-10,1041,NA
"209",2009,2,27,"DEN","PHX",4,-6,602,NA
"210",2009,2,5,"DTW","PHL",-3,-5,453,NA
"211",2009,2,4,"MIA","JFK",-2,-29,1090,NA
"212",2009,2,26,"ONT","IAH",16,9,1334,NA
"213",2009,2,23,"LAX","JFK",82,63,2475,NA
"214",2009,2,27,"SLC","SGU",-1,-9,269,NA
"215",2009,2,8,"LAX","SLC",-3,-14,590,NA
"216",2009,2,27,"ACV","SMF",-18,-27,207,NA
"217",2009,2,16,"MFE","IAH",8,8,316,NA
"218",2009,2,18,"BHM","EWR",0,-7,850,NA
"219",2009,2,7,"MKE","LAS",-9,1,1524,NA
"220",2009,2,18,"SMF","PHX",-4,-12,647,NA
"221",2009,2,11,"XNA","DFW",-1,-15,281,NA
"222",2009,2,1,"SFO","SBA",-6,-11,262,NA
"223",2009,2,27,"LAX","OAK",25,18,337,NA
"224",2009,2,2,"MRY","PHX",-5,0,598,NA
"225",2009,2,4,"MEM","ICT",-4,-12,453,NA
"226",2009,2,27,"LGA","RDU",-10,-41,431,NA
"227",2009,2,11,"IAH","XNA",-3,4,438,NA
"228",2009,2,12,"PDX","DEN",-4,6,991,NA
"229",2009,2,7,"GTF","DEN",-1,7,624,NA
"230",2009,2,26,"PHX","COS",7,-6,551,NA
"231",2009,2,16,"ORD","DBQ",-5,-8,147,NA
"232",2009,2,14,"BOI","SLC",30,32,291,NA
"233",2009,2,9,"DCA","ATL",-8,-18,547,NA
"234",2009,2,10,"DFW","SEA",104,76,1660,NA
"235",2009,2,27,"CVG","ORD",0,15,264,NA
"236",2009,2,7,"FNT","MCO",-7,-27,1011,NA
"237",2009,2,22,"SFO","RDM",153,134,462,NA
"238",2009,2,18,"CRW","ATL",86,121,363,NA
"239",2009,2,1,"SBA","SLC",-7,15,615,NA
"240",2009,2,8,"MCO","HOU",2,-21,848,NA
"241",2009,2,14,"CLT","MYR",-5,-20,156,NA
"242",2009,2,20,"PDX","MCI",-1,0,1481,NA
"243",2009,2,27,"ATL","SLC",1,5,1589,NA
"244",2009,2,20,"SAN","PDX",1,-8,933,NA
"245",2009,2,18,"MCO","BOS",-8,-20,1121,NA
"246",2009,2,12,"MEM","ATL",-4,-9,332,NA
"247",2009,2,22,"EWR","LAX",2,-7,2454,NA
"248",2009,2,2,"HNL","OGG",0,0,100,NA
"249",2009,2,19,"ORD","BMI",0,0,116,NA
"250",2009,2,4,"LAX","SFO",3,-11,337,NA
"251",2009,2,8,"ATL","MSN",-1,-10,707,NA
"252",2009,2,22,"SFO","ONT",92,90,363,NA
"253",2009,2,13,"IND","IAH",-1,-13,845,NA
"254",2009,2,11,"EWR","DFW",0,3,1372,NA
"255",2009,2,23,"PHX","MDW",3,-24,1444,NA
"256",2009,2,9,"SGF","DFW",1,-2,364,NA
"257",2009,2,23,"TPA","MIA",-4,-9,204,NA
"258",2009,2,19,"ATL","GRR",1,2,640,NA
"259",2009,2,4,"ATL","AVL",1,-2,164,NA
"260",2009,2,17,"IAH","SAN",-1,6,1303,NA
"261",2009,2,25,"ELP","IAH",-5,2,667,NA
"262",2009,2,14,"DFW","RDU",-7,-18,1062,NA
"263",2009,2,24,"MSP","MIA",-6,-9,1501,NA
"264",2009,2,28,"DTW","RDU",-5,5,501,NA
"265",2009,2,27,"ORD","SDF",-5,-2,286,NA
"266",2009,2,3,"LGA","CLT",NA,NA,544,NA
"267",2009,2,25,"LAX","PHX",-4,-5,370,NA
"268",2009,2,12,"SBA","LAX",-7,-15,89,NA
"269",2009,2,14,"LAX","SAN",17,9,109,NA
"270",2009,2,26,"ORD","FWA",4,-4,157,NA
"271",2009,2,13,"ABQ","ATL",-5,-11,1269,NA
"272",2009,2,28,"PHX","HOU",-1,-15,1020,NA
"273",2009,2,20,"CLT","IAD",20,21,321,NA
"274",2009,2,6,"EWN","ATL",-1,1,433,NA
"275",2009,2,27,"PHL","BOS",-5,9,280,NA
"276",2009,2,3,"BDL","MCO",5,1,1050,NA
"277",2009,2,25,"LAX","DEN",-8,-13,862,NA
"278",2009,2,14,"LAX","BNA",-2,-19,1797,NA
"279",2009,2,17,"DEN","ICT",20,11,420,NA
"280",2009,2,14,"MFR","SLC",2,13,575,NA
"281",2009,2,12,"TRI","ATL",175,166,227,NA
"282",2009,2,2,"FAT","LAX",-4,-6,209,NA
"283",2009,2,8,"SLC","SGU",-4,-8,269,NA
"284",2009,2,3,"DFW","DEN",-5,-5,641,NA
"285",2009,2,23,"FLL","RDU",5,-12,680,NA
"286",2009,2,23,"BHM","BNA",1,2,177,NA
"287",2009,2,28,"LAX","ATL",22,20,1946,NA
"288",2009,2,19,"MRY","LAX",-9,-6,267,NA
"289",2009,2,18,"IND","ATL",-4,-7,432,NA
"290",2009,2,8,"DAL","ELP",-3,-15,562,NA
"291",2009,2,15,"ORF","BWI",-5,-10,159,NA
"292",2009,2,10,"PHL","PBI",-4,-8,951,NA
"293",2009,2,13,"ORD","BWI",5,-10,622,NA
"294",2009,2,9,"BWI","JFK",-8,-15,184,NA
"295",2009,2,2,"LAS","SJC",-4,-18,387,NA
"296",2009,2,14,"SNA","SLC",14,0,588,NA
"297",2009,2,3,"BOI","MSP",-1,-7,1142,NA
"298",2009,2,19,"DFW","TPA",6,-14,929,NA
"299",2009,2,3,"PIT","MDW",-5,-25,402,NA
"300",2009,2,5,"ATL","SAV",0,-10,215,NA
"301",2009,2,10,"ATL","DTW",6,16,594,NA
"302",2009,2,21,"DAL","ELP",-5,-21,562,NA
"303",2009,2,8,"ATL","CLT",-7,1,227,NA
"304",2009,2,6,"MSP","CVG",-5,-1,596,NA
"305",2009,2,23,"SAN","PHX",-4,-16,304,NA
"306",2009,2,18,"LGA","RIC",-10,-8,292,NA
"307",2009,2,13,"DFW","HOU",-1,10,247,NA
"308",2009,2,10,"MEM","SDF",-4,-11,320,NA
"309",2009,2,19,"EWR","MCO",0,1,938,NA
"310",2009,2,1,"MEM","ORD",-9,-31,491,NA
"311",2009,2,25,"ATL","AVL",3,-2,164,NA
"312",2009,2,23,"HOU","LAX",1,-19,1390,NA
"313",2009,2,10,"DTW","DCA",4,-2,405,NA
"314",2009,2,27,"EWR","BOS",123,116,200,NA
"315",2009,2,3,"PBI","ORD",-4,-4,1144,NA
"316",2009,2,28,"AMA","DAL",4,-2,324,NA
"317",2009,2,11,"LAX","SMF",5,-1,373,NA
"318",2009,2,25,"CMH","BWI",-2,-5,336,NA
"319",2009,2,28,"SGF","DFW",-9,-15,364,NA
"320",2009,2,17,"ATL","FLL",-5,-12,581,NA
"321",2009,2,17,"ATL","BOS",-6,-13,946,NA
"322",2009,2,19,"ORD","SNA",-1,-19,1726,NA
"323",2009,2,23,"PHX","PIT",-3,-10,1813,NA
"324",2009,2,11,"PHL","CVG",-10,-24,507,NA
"325",2009,2,8,"SEA","SMF",8,22,605,NA
"326",2009,2,10,"BDL","BWI",-1,-17,283,NA
"327",2009,2,9,"ATL","LYH",-7,-3,389,NA
"328",2009,2,24,"BWI","RDU",-4,-19,255,NA
"329",2009,2,3,"BNA","MCI",-5,-9,491,NA
"330",2009,2,20,"ATL","FLL",17,13,581,NA
"331",2009,2,7,"CMX","MSP",-1,-19,277,NA
"332",2009,2,18,"IAH","OKC",-2,-7,395,NA
"333",2009,2,8,"ABQ","DEN",-10,-9,349,NA
"334",2009,2,5,"MCO","HOU",-2,-13,848,NA
"335",2009,2,19,"ORD","MSP",-1,-10,334,NA
"336",2009,2,28,"SMF","ORD",6,-4,1781,NA
"337",2009,2,13,"IAH","SJU",5,4,2007,NA
"338",2009,2,23,"SLC","DFW",-5,-11,988,NA
"339",2009,2,11,"DEN","LAS",-3,-1,629,NA
"340",2009,2,5,"IAH","MOB",-4,-4,427,NA
"341",2009,2,16,"DAB","CLT",-5,6,416,NA
"342",2009,2,10,"DEN","TUS",-1,-2,639,NA
"343",2009,2,8,"PHX","SEA",3,-11,1107,NA
"344",2009,2,13,"LGA","ORD",26,15,733,NA
"345",2009,2,23,"BWI","BUF",-5,-8,281,NA
"346",2009,2,16,"SLC","OGG",-1,-7,2936,NA
"347",2009,2,28,"COS","ORD",-1,-4,911,NA
"348",2009,2,24,"ATL","FSM",-14,-24,579,NA
"349",2009,2,16,"ATL","ORD",3,19,606,NA
"350",2009,2,8,"DEN","COS",6,1,73,NA
"351",2009,2,2,"ATL","MCI",-5,-5,692,NA
"352",2009,2,18,"LAX","MCO",-5,-25,2217,NA
"353",2009,2,3,"DSM","DFW",-4,-28,624,NA
"354",2009,2,9,"FLL","ALB",6,2,1204,NA
"355",2009,2,23,"SJU","JFK",-6,-26,1597,NA
"356",2009,2,5,"XNA","ATL",-9,-13,589,NA
"357",2009,2,14,"SFO","JFK",0,-47,2586,NA
"358",2009,2,20,"MCI","MDW",0,-5,405,NA
"359",2009,2,18,"LAX","SAT",-5,-19,1211,NA
"360",2009,2,3,"BWI","BUF",-3,-14,281,NA
"361",2009,2,12,"DCA","BOS",-6,2,399,NA
"362",2009,2,22,"RNO","SLC",-4,-15,422,NA
"363",2009,2,28,"ATW","ORD",-4,-17,160,NA
"364",2009,2,26,"LAX","BOS",0,-6,2611,NA
"365",2009,2,23,"PHX","KOA",-4,38,2860,NA
"366",2009,2,15,"MEM","MSN",-4,-6,559,NA
"367",2009,2,4,"SEA","PHX",NA,NA,1107,NA
"368",2009,2,21,"JFK","TPA",-3,-2,1005,NA
"369",2009,2,6,"ITO","HNL",7,10,216,NA
"370",2009,2,9,"ACV","SLC",-9,NA,635,NA
"371",2009,2,27,"HPN","DTW",-5,-30,505,NA
"372",2009,2,7,"DEN","MSY",-3,-23,1062,NA
"373",2009,2,25,"ATL","RSW",-1,-12,515,NA
"374",2009,2,24,"PHX","LAX",-12,-12,370,NA
"375",2009,2,28,"EWR","ATL",39,64,745,NA
"376",2009,2,18,"MCO","STL",-5,-10,880,NA
"377",2009,2,11,"OAK","ONT",2,-3,362,NA
"378",2009,2,10,"DCA","ATL",-5,-16,547,NA
"379",2009,2,6,"LAS","PHL",-3,-6,2176,NA
"380",2009,2,19,"PIT","IAD",-4,-2,183,NA
"381",2009,2,11,"STL","ORD",80,105,258,NA
"382",2009,2,28,"ATL","FNT",27,15,644,NA
"383",2009,2,18,"FLL","ATL",49,46,581,NA
"384",2009,2,17,"MSP","PHX",-1,32,1276,NA
"385",2009,2,20,"IAH","ORD",-4,-8,925,NA
"386",2009,2,17,"SEA","SAN",2,-12,1050,NA
"387",2009,2,23,"ATL","PNS",32,22,272,NA
"388",2009,2,27,"BOS","PBI",35,17,1197,NA
"389",2009,2,10,"DFW","SMF",0,-6,1431,NA
"390",2009,2,18,"ATL","PBI",2,8,545,NA
"391",2009,2,6,"XNA","ORD",270,268,522,NA
"392",2009,2,9,"DFW","IAH",1,23,224,NA
"393",2009,2,23,"MLI","ATL",-2,-19,633,NA
"394",2009,2,11,"PBI","JFK",-3,16,1028,NA
"395",2009,2,22,"ATL","JAX",0,-9,270,NA
"396",2009,2,2,"LIH","HNL",-8,-7,102,NA
"397",2009,2,19,"LFT","DFW",-10,-4,351,NA
"398",2009,2,5,"LAS","SAT",8,9,1069,NA
"399",2009,2,6,"SJC","LAX",NA,NA,308,NA
"400",2009,2,16,"HOU","JAN",-2,-15,359,NA
"401",2009,2,7,"FLL","EWR",-7,-6,1065,NA
"402",2009,2,4,"PHL","ORD",-9,-32,678,NA
"403",2009,2,6,"LAS","SDF",-2,-26,1624,NA
"404",2009,2,1,"MFE","IAH",-10,-9,316,NA
"405",2009,2,5,"STL","SDF",-1,-7,254,NA
"406",2009,2,25,"DEN","PDX",7,-2,991,NA
"407",2009,2,28,"PHX","TUS",69,75,110,NA
"408",2009,2,18,"ATL","GSO",7,18,306,NA
"409",2009,2,10,"PHX","ONT",-9,-15,325,NA
"410",2009,2,2,"ATL","GSO",1,15,306,NA
"411",2009,2,25,"MDW","HOU",0,-19,937,NA
"412",2009,2,21,"ORD","LEX",-7,17,323,NA
"413",2009,2,27,"DTW","BOS",1,40,632,NA
"414",2009,2,18,"MIA","IAH",-7,-8,964,NA
"415",2009,2,8,"DEN","SEA",180,167,1024,NA
"416",2009,2,2,"MDW","LAX",6,-39,1751,NA
"417",2009,2,16,"STL","DEN",-2,-7,770,NA
"418",2009,2,5,"BTR","DFW",-6,-3,383,NA
"419",2009,2,11,"HNL","LIH",-5,-3,102,NA
"420",2009,2,18,"BWI","ATL",-2,15,576,NA
"421",2009,2,11,"DFW","SFO",-4,30,1464,NA
"422",2009,2,21,"PHX","MRY",-2,0,598,NA
"423",2009,2,27,"ISP","MCO",26,5,972,NA
"424",2009,2,2,"SDF","MDW",-5,-14,271,NA
"425",2009,2,24,"SNA","PHX",3,-20,338,NA
"426",2009,2,13,"ATL","ROA",28,19,357,NA
"427",2009,2,22,"PHX","HOU",-1,-3,1020,NA
"428",2009,2,16,"ORD","LNK",-5,3,466,NA
"429",2009,2,21,"SFO","JFK",19,22,2586,NA
"430",2009,2,25,"MCO","MIA",-5,-8,193,NA
"431",2009,2,14,"PHX","RNO",43,38,601,NA
"432",2009,2,17,"DFW","PIT",0,-13,1068,NA
"433",2009,2,8,"DFW","LBB",-3,3,282,NA
"434",2009,2,25,"DFW","ORF",0,-6,1213,NA
"435",2009,2,13,"EGE","DEN",-2,4,120,NA
"436",2009,2,28,"BOS","RSW",-10,-18,1249,NA
"437",2009,2,24,"ORD","RSW",-6,-24,1120,NA
"438",2009,2,20,"LAS","SJC",14,1,387,NA
"439",2009,2,24,"ATL","RSW",-1,-7,515,NA
"440",2009,2,3,"HOU","MDW",-4,7,937,NA
"441",2009,2,8,"ORD","ATL",17,5,606,NA
"442",2009,2,21,"ATL","BOS",0,10,946,NA
"443",2009,2,9,"RSW","DFW",-6,-25,1017,NA
"444",2009,2,28,"DTW","IAH",-9,0,1076,NA
"445",2009,2,24,"SEA","ATL",-7,-24,2182,NA
"446",2009,2,12,"MFE","DFW",-7,1,468,NA
"447",2009,2,3,"LFT","DFW",27,97,351,NA
"448",2009,2,6,"DFW","VPS",-7,-6,641,NA
"449",2009,2,25,"RSW","BWI",-4,9,919,NA
"450",2009,2,11,"LIT","DFW",-8,-6,304,NA
"451",2009,2,19,"ORD","STL",-7,-16,258,NA
"452",2009,2,2,"LIT","DFW",-6,0,304,NA
"453",2009,2,17,"ORD","GRB",-6,3,174,NA
"454",2009,2,25,"PBI","LGA",-1,NA,1035,NA
"455",2009,2,28,"ORD","MIA",-2,0,1197,NA
"456",2009,2,19,"ANC","PHX",-8,-3,2551,NA
"457",2009,2,2,"GEG","SEA",2,-1,224,NA
"458",2009,2,13,"LGA","BOS",-3,-12,185,NA
"459",2009,2,23,"DFW","CAE",-2,-6,922,NA
"460",2009,2,5,"PHX","BUR",0,2,369,NA
"461",2009,2,1,"LGB","SLC",-17,-21,589,NA
"462",2009,2,16,"PHX","BFL",6,14,425,NA
"463",2009,2,8,"SFO","LAS",-8,-11,414,NA
"464",2009,2,15,"DFW","FLL",-5,-33,1119,NA
"465",2009,2,26,"PHL","JAX",-4,-19,742,NA
"466",2009,2,16,"LAX","DTW",0,-26,1979,NA
"467",2009,2,23,"PHL","BOS",-7,-1,280,NA
"468",2009,2,4,"LAS","ELP",-2,-20,584,NA
"469",2009,2,2,"HOU","BWI",-5,-17,1246,NA
"470",2009,2,14,"XNA","DFW",-5,-2,281,NA
"471",2009,2,19,"JAN","DFW",-2,0,408,NA
