"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"99",2009,8,17,"SNA","DEN",-1,-12,846,NA
"100",2009,8,4,"RDU","PHX",-1,-8,1891,NA
"101",2009,8,30,"IAH","OMA",7,17,781,NA
"102",2009,8,19,"BOS","OAK",0,-4,2694,NA
"103",2009,8,25,"RDU","IND",-5,-21,489,NA
"104",2009,8,16,"LAS","LAX",-5,-15,236,NA
"105",2009,8,23,"DFW","IAH",-7,-10,224,NA
"106",2009,8,6,"TPA","BWI",-3,-6,842,NA
"107",2009,8,22,"LAS","DEN",1,5,629,NA
"108",2009,8,23,"SLC","SFO",-4,-1,599,NA
"109",2009,8,7,"ROC","JFK",4,-5,264,NA
"110",2009,8,8,"LAS","SNA",-2,-12,226,NA
"111",2009,8,21,"CMH","EWR",-4,-13,462,NA
"112",2009,8,7,"HOU","LIT",-3,-8,393,NA
"113",2009,8,13,"FAI","ANC",42,47,261,NA
"114",2009,8,17,"ATL","CHS",73,70,259,NA
"115",2009,8,23,"BWI","ORD",1,-19,622,NA
"116",2009,8,26,"PHX","SLC",2,5,507,NA
"117",2009,8,29,"LAX","OAK",-1,-13,337,NA
"118",2009,8,5,"MKE","CLE",-2,-6,328,NA
"119",2009,8,30,"PHL","RSW",4,-4,992,NA
"120",2009,8,16,"DTW","BOS",-2,-1,632,NA
"121",2009,8,20,"LAX","IPL",2,4,181,NA
"122",2009,8,10,"LAS","TPA",-1,-8,1984,NA
"123",2009,8,9,"PDX","DFW",1,2,1616,NA
"124",2009,8,10,"MSP","LAX",38,41,1536,NA
"125",2009,8,8,"IAH","MSY",-3,-7,305,NA
"126",2009,8,15,"PHX","SLC",-7,-12,507,NA
"127",2009,8,3,"DCA","SEA",-6,1,2329,NA
"128",2009,8,28,"EKO","SLC",-4,-6,200,NA
"129",2009,8,6,"ICT","ATL",170,147,781,NA
"130",2009,8,7,"ATL","BWI",-7,-12,576,NA
"131",2009,8,7,"DEN","GUC",0,-8,152,NA
"132",2009,8,13,"PHL","DFW",-6,-11,1302,NA
"133",2009,8,1,"PHX","SLC",-4,-16,507,NA
"134",2009,8,28,"RIC","DTW",-5,8,456,NA
"135",2009,8,24,"GPT","TPA",-10,-12,429,NA
"136",2009,8,11,"BWI","ORD",17,19,622,NA
"137",2009,8,13,"SNA","OAK",6,8,371,NA
"138",2009,8,7,"ORD","BWI",96,101,622,NA
"139",2009,8,3,"DEN","DTW",103,100,1123,NA
"140",2009,8,23,"FLL","CLT",-4,-20,631,NA
"141",2009,8,25,"BHM","ATL",-2,8,134,NA
"142",2009,8,5,"IAD","CLE",-7,-28,288,NA
"143",2009,8,5,"PHX","DEN",0,4,602,NA
"144",2009,8,9,"DFW","GPT",-5,-4,500,NA
"145",2009,8,6,"MCO","ORD",18,NA,1005,NA
"146",2009,8,14,"KOA","HNL",3,10,163,NA
"147",2009,8,18,"LGA","MKE",-3,-4,738,NA
"148",2009,8,17,"RDM","PDX",13,18,116,NA
"149",2009,8,3,"SLC","MCO",4,-8,1929,NA
"150",2009,8,25,"ABQ","LAX",7,12,677,NA
"151",2009,8,26,"DEN","MSP",5,-3,680,NA
"152",2009,8,11,"DCA","MIA",0,-5,920,NA
"153",2009,8,8,"CLT","ORD",8,-12,599,NA
"154",2009,8,9,"JFK","SFO",-2,3,2586,NA
"155",2009,8,5,"DTW","EVV",0,2,364,NA
"156",2009,8,18,"CAE","IAD",-5,-9,401,NA
"157",2009,8,26,"MSP","ORD",-3,3,334,NA
"158",2009,8,4,"ORD","SFO",-1,-10,1846,NA
"159",2009,8,3,"ATL","FLL",32,39,581,NA
"160",2009,8,24,"DEN","TUL",53,46,541,NA
"161",2009,8,31,"CVG","GSP",-6,-12,317,NA
"162",2009,8,28,"ATL","GNV",29,33,300,NA
"163",2009,8,5,"EWR","ORD",-1,7,719,NA
"164",2009,8,6,"CLT","MIA",-5,1,650,NA
"165",2009,8,6,"BWI","PHX",24,9,1999,NA
"166",2009,8,19,"DSM","MKE",-5,-6,311,NA
"167",2009,8,4,"SFO","ACV",-5,-6,250,NA
"168",2009,8,17,"FAR","DEN",7,12,627,NA
"169",2009,8,25,"ORD","LAX",-2,-17,1745,NA
"170",2009,8,25,"MDW","LAX",0,-31,1751,NA
"171",2009,8,22,"ABQ","IAH",-7,-7,744,NA
"172",2009,8,16,"DEN","CMH",1,9,1155,NA
"173",2009,8,4,"ORD","PIA",-4,-7,130,NA
"174",2009,8,29,"JFK","BNA",0,11,766,NA
"175",2009,8,5,"DEN","ORD",-1,-3,888,NA
"176",2009,8,25,"LAS","ORD",-2,-15,1515,NA
"177",2009,8,6,"SEA","BUR",-2,1,937,NA
"178",2009,8,4,"DTW","ATL",28,30,594,NA
"179",2009,8,20,"IAH","JAX",9,4,817,NA
"180",2009,8,20,"RAP","SLC",-5,-5,508,NA
"181",2009,8,24,"DCA","JFK",-2,-13,213,NA
"182",2009,8,9,"LAX","IND",-2,3,1814,NA
"183",2009,8,10,"SFO","CIC",-2,-5,153,NA
"184",2009,8,30,"ORD","PVD",17,5,849,NA
"185",2009,8,5,"DTW","BUF",NA,NA,240,NA
"186",2009,8,21,"SNA","SLC",-11,-10,588,NA
"187",2009,8,7,"GEG","SLC",-5,-9,546,NA
"188",2009,8,17,"PHX","OAK",-5,-8,646,NA
"189",2009,8,1,"MDW","ALB",20,12,717,NA
"190",2009,8,27,"ATL","LEX",48,56,303,NA
"191",2009,8,10,"MCO","DFW",6,-4,984,NA
"192",2009,8,26,"MSP","MSN",-6,-6,228,NA
"193",2009,8,9,"ORD","LAX",24,15,1745,NA
"194",2009,8,5,"ORD","CID",-6,-2,196,NA
"195",2009,8,9,"TVC","ORD",59,67,224,NA
"196",2009,8,26,"MSP","EWR",39,38,1008,NA
"197",2009,8,28,"FNT","MSP",-4,1,491,NA
"198",2009,8,25,"TPA","RDU",-4,-16,587,NA
"199",2009,8,5,"BMI","ATL",10,15,533,NA
"200",2009,8,8,"CIC","SFO",-7,-15,153,NA
"201",2009,8,19,"JFK","DCA",0,-11,213,NA
"202",2009,8,21,"PHL","BOS",63,54,280,NA
"203",2009,8,19,"DTW","MIA",0,-7,1145,NA
"204",2009,8,20,"MIA","DCA",1,7,920,NA
"205",2009,8,16,"CAK","LGA",-4,-6,396,NA
"206",2009,8,30,"LAX","DEN",-5,-13,862,NA
"207",2009,8,14,"ELP","IAH",-9,-1,667,NA
"208",2009,8,24,"LAX","HNL",-2,-1,2556,NA
"209",2009,8,18,"DEN","CVG",35,66,1069,NA
"210",2009,8,28,"DFW","CAE",1,-2,922,NA
"211",2009,8,13,"PHX","YUM",-5,14,160,NA
"212",2009,8,22,"DEN","SMF",36,29,909,NA
"213",2009,8,29,"DFW","IAH",5,-4,224,NA
"214",2009,8,9,"LAS","TUL",-2,-29,1076,NA
"215",2009,8,6,"SFO","MKE",-5,2,1845,NA
"216",2009,8,28,"LAX","STL",-6,3,1593,NA
"217",2009,8,15,"SMF","ACV",-4,-2,207,NA
"218",2009,8,23,"BUR","JFK",21,21,2465,NA
"219",2009,8,10,"PHX","SJC",15,10,622,NA
"220",2009,8,26,"PHX","TUS",-6,-15,110,NA
"221",2009,8,12,"IAH","RIC",207,190,1157,NA
"222",2009,8,22,"LAX","SAN",-6,-20,109,NA
"223",2009,8,5,"EWR","JAX",16,-2,821,NA
"224",2009,8,10,"ATL","SRQ",9,4,445,NA
"225",2009,8,19,"LAX","JFK",38,46,2475,NA
"226",2009,8,31,"DAY","CLE",-4,-3,162,NA
"227",2009,8,15,"IAD","LAX",1,5,2288,NA
"228",2009,8,7,"DEN","ABQ",6,11,349,NA
"229",2009,8,22,"LAX","MEM",1,-1,1619,NA
"230",2009,8,25,"PHX","SLC",-16,-16,507,NA
"231",2009,8,20,"DEN","ELP",0,-3,563,NA
"232",2009,8,10,"EWR","CVG",-2,-15,569,NA
"233",2009,8,17,"CMH","ORD",71,129,296,NA
"234",2009,8,12,"CLT","LGA",3,-16,544,NA
"235",2009,8,2,"DEN","PDX",2,-2,991,NA
"236",2009,8,5,"ATL","MSY",-4,-1,425,NA
"237",2009,8,2,"MSP","ORD",-6,-9,334,NA
"238",2009,8,2,"SJU","MIA",-1,-25,1045,NA
"239",2009,8,30,"MIA","IAH",14,4,964,NA
"240",2009,8,13,"ONT","OAK",-2,0,362,NA
"241",2009,8,25,"LAN","DTW",-11,-17,74,NA
"242",2009,8,23,"RNO","PHX",-10,-10,601,NA
"243",2009,8,20,"SLC","PDX",2,7,630,NA
"244",2009,8,3,"PSC","SFO",-2,3,620,NA
"245",2009,8,29,"DFW","GRR",-2,1,931,NA
"246",2009,8,30,"CLT","MCO",-5,-19,468,NA
"247",2009,8,11,"LAX","SAN",-5,0,109,NA
"248",2009,8,10,"MDW","MSP",0,5,349,NA
"249",2009,8,20,"IND","PHX",-4,-19,1489,NA
"250",2009,8,21,"MSP","ATL",161,200,906,NA
"251",2009,8,28,"DEN","OKC",-8,-16,495,NA
"252",2009,8,6,"ATL","PVD",22,10,903,NA
"253",2009,8,2,"MEM","ATL",-7,-23,332,NA
"254",2009,8,18,"DFW","AUS",12,5,190,NA
"255",2009,8,30,"BOS","BWI",-15,-5,370,NA
"256",2009,8,10,"HNL","KOA",-3,-3,163,NA
"257",2009,8,11,"ORD","JAC",-9,-41,1162,NA
"258",2009,8,29,"SAN","OAK",10,4,446,NA
"259",2009,8,3,"FNT","MKE",-10,-6,211,NA
"260",2009,8,1,"TRI","CVG",4,-4,216,NA
"261",2009,8,23,"ORD","CLT",-4,-11,599,NA
"262",2009,8,8,"RNO","LAS",-4,-10,345,NA
"263",2009,8,25,"MKE","DSM",0,-5,311,NA
"264",2009,8,1,"LGA","DCA",68,51,214,NA
"265",2009,8,19,"SFO","ORD",-2,11,1846,NA
"266",2009,8,14,"CLE","ATL",-5,-10,554,NA
"267",2009,8,16,"IAH","TUL",-3,-12,429,NA
"268",2009,8,12,"ORD","CID",-6,0,196,NA
"269",2009,8,11,"DFW","BTR",5,2,383,NA
"270",2009,8,31,"RDU","DCA",-7,-19,227,NA
"271",2009,8,3,"FAR","MSP",-4,6,223,NA
"272",2009,8,8,"TPA","FNT",19,21,1036,NA
"273",2009,8,31,"DFW","CRP",-4,-13,354,NA
"274",2009,8,20,"MYR","ATL",117,113,317,NA
"275",2009,8,13,"ORF","ATL",-6,-10,516,NA
"276",2009,8,20,"DCA","CLT",1,31,331,NA
"277",2009,8,17,"TUS","LAS",-4,-4,365,NA
"278",2009,8,1,"DTW","IAH",-1,-9,1076,NA
"279",2009,8,2,"ORD","ICT",74,57,588,NA
"280",2009,8,27,"DFW","OMA",-4,-10,583,NA
"281",2009,8,25,"SDF","DTW",-7,-1,306,NA
"282",2009,8,25,"DEN","DTW",-7,-9,1123,NA
"283",2009,8,2,"HNL","KOA",-7,2,163,NA
"284",2009,8,7,"MCO","CVG",0,-3,756,NA
"285",2009,8,16,"LFT","ATL",2,12,503,NA
"286",2009,8,15,"SAT","LAS",3,-11,1069,NA
"287",2009,8,20,"BUR","SMF",0,-9,358,NA
"288",2009,8,25,"SFO","SBP",40,32,191,NA
"289",2009,8,11,"DEN","EWR",2,-4,1605,NA
"290",2009,8,5,"DFW","TUL",8,7,237,NA
"291",2009,8,5,"ATL","BWI",-2,-7,576,NA
"292",2009,8,10,"BWI","SEA",-3,-17,2335,NA
"293",2009,8,18,"DCA","ORD",-3,-10,612,NA
"294",2009,8,7,"OKC","IAH",-10,-16,395,NA
"295",2009,8,23,"MFR","SFO",-5,-11,329,NA
"296",2009,8,15,"ATL","TYS",-12,-28,152,NA
"297",2009,8,9,"CVG","MIA",-3,-12,948,NA
"298",2009,8,30,"ATL","DEN",-4,-8,1199,NA
"299",2009,8,24,"EWR","SEA",80,31,2401,NA
"300",2009,8,22,"JAX","BNA",-3,-12,484,NA
"301",2009,8,24,"SAV","IAD",-4,-18,515,NA
"302",2009,8,19,"JFK","ORF",20,1,289,NA
"303",2009,8,30,"BDL","CLT",-2,2,644,NA
"304",2009,8,21,"SFO","SMF",26,27,86,NA
"305",2009,8,12,"PDX","HNL",-6,4,2603,NA
"306",2009,8,19,"DTW","SNA",1,-6,1960,NA
"307",2009,8,19,"SBP","LAX",-5,3,155,NA
"308",2009,8,3,"SEA","LGB",-1,7,965,NA
"309",2009,8,3,"SFO","DTW",-5,-12,2079,NA
"310",2009,8,16,"DTW","ORD",29,19,235,NA
"311",2009,8,27,"SJC","SLC",-7,-4,585,NA
"312",2009,8,5,"PHX","ONT",0,0,325,NA
"313",2009,8,14,"DEN","DRO",2,5,251,NA
"314",2009,8,27,"ELP","ATL",-6,-17,1282,NA
"315",2009,8,24,"ATL","LAX",9,-5,1946,NA
"316",2009,8,3,"TPA","ORD",-3,-11,1012,NA
"317",2009,8,5,"DEN","CLT",-5,-10,1338,NA
"318",2009,8,19,"DFW","SAV",-3,-14,925,NA
"319",2009,8,26,"MIA","JFK",13,1,1090,NA
"320",2009,8,15,"LAS","FAT",-5,-29,258,NA
"321",2009,8,27,"JFK","MCO",-5,-13,944,NA
"322",2009,8,25,"DTW","MDW",-5,19,229,NA
"323",2009,8,30,"LGA","TVC",-5,-23,655,NA
"324",2009,8,24,"SNA","SLC",-1,9,588,NA
"325",2009,8,14,"BWI","DTW",-2,-21,408,NA
"326",2009,8,18,"CID","MSP",-5,-7,221,NA
"327",2009,8,2,"SFO","LAX",-3,-13,337,NA
"328",2009,8,12,"ORD","TOL",3,1,214,NA
"329",2009,8,16,"JFK","BOS",34,13,187,NA
"330",2009,8,5,"ORD","DFW",-2,3,802,NA
"331",2009,8,1,"SAV","ORD",1,-10,773,NA
"332",2009,8,31,"LAX","SFO",-11,-4,337,NA
"333",2009,8,1,"DCA","ATL",19,23,547,NA
"334",2009,8,11,"DTW","PHX",-1,5,1671,NA
"335",2009,8,21,"SFO","HNL",-6,-12,2399,NA
"336",2009,8,6,"DEN","TPA",-3,-15,1506,NA
"337",2009,8,5,"MSY","HOU",1,-5,303,NA
"338",2009,8,27,"LAS","HOU",0,-7,1235,NA
"339",2009,8,19,"PHL","PVD",-1,12,238,NA
"340",2009,8,20,"SJC","MDW",1,26,1838,NA
"341",2009,8,3,"MIA","BWI",-4,-10,946,NA
"342",2009,8,5,"MEM","DFW",-2,8,432,NA
"343",2009,8,9,"SDF","MSP",-1,-17,603,NA
"344",2009,8,10,"GSO","MIA",453,NA,710,NA
"345",2009,8,22,"ATL","FNT",26,25,644,NA
"346",2009,8,18,"CLE","LGA",-8,-25,418,NA
"347",2009,8,27,"FLG","PHX",18,2,119,NA
"348",2009,8,23,"CLE","GRR",-4,-14,214,NA
"349",2009,8,25,"SJU","FLL",-4,-3,1046,NA
"350",2009,8,16,"LAX","AUS",-5,-14,1242,NA
"351",2009,8,10,"LGA","DTW",-6,-16,501,NA
"352",2009,8,2,"BNA","BWI",23,11,588,NA
"353",2009,8,22,"ONT","DEN",65,54,819,NA
"354",2009,8,18,"IAH","LEX",-4,-9,828,NA
"355",2009,8,3,"LAX","LAS",-2,-16,236,NA
"356",2009,8,1,"BOS","JFK",7,4,187,NA
"357",2009,8,7,"GRR","ORD",-3,4,137,NA
"358",2009,8,11,"HOU","JFK",-7,-26,1428,NA
"359",2009,8,2,"TPA","PBI",0,20,174,NA
"360",2009,8,21,"TPA","JAX",-1,-5,180,NA
"361",2009,8,4,"TYS","ATL",-1,-7,152,NA
"362",2009,8,25,"OKC","MEM",-5,-10,432,NA
"363",2009,8,17,"MSY","IAH",-8,-14,305,NA
"364",2009,8,12,"IAH","ONT",-2,-2,1334,NA
"365",2009,8,12,"LAS","SLC",3,6,368,NA
"366",2009,8,24,"ORD","MQT",-8,-1,303,NA
"367",2009,8,23,"IAH","DCA",14,-18,1208,NA
"368",2009,8,28,"SMF","SAN",2,-9,480,NA
"369",2009,8,25,"PHF","ATL",-5,-8,508,NA
"370",2009,8,9,"DFW","BOS",49,40,1562,NA
"371",2009,8,31,"MCO","PVD",4,-9,1073,NA
"372",2009,8,8,"MEM","ATL",-10,-5,332,NA
"373",2009,8,9,"DFW","TYS",9,7,772,NA
"374",2009,8,17,"STL","MDW",NA,NA,251,NA
"375",2009,8,1,"DTW","PVD",0,2,614,NA
"376",2009,8,21,"JFK","CLT",-5,-3,541,NA
"377",2009,8,26,"MDW","LAX",11,-19,1751,NA
"378",2009,8,31,"SFO","SAN",-3,-7,447,NA
"379",2009,8,1,"LAX","SEA",2,-9,954,NA
"380",2009,8,21,"SFO","PDX",-4,-1,550,NA
"381",2009,8,16,"SAN","LAX",23,20,109,NA
"382",2009,8,1,"IND","MDW",3,-8,162,NA
"383",2009,8,28,"DCA","ORD",-8,10,612,NA
"384",2009,8,12,"SLC","PHX",21,21,507,NA
"385",2009,8,16,"DCA","ORD",2,-7,612,NA
"386",2009,8,13,"SLC","MKE",75,52,1246,NA
"387",2009,8,15,"MEM","IAH",-6,-13,469,NA
"388",2009,8,20,"BWI","SDF",0,-2,495,NA
"389",2009,8,5,"BOS","DCA",-4,-8,399,NA
"390",2009,8,30,"DFW","AUS",3,11,190,NA
"391",2009,8,14,"DCA","DFW",-2,-11,1192,NA
"392",2009,8,24,"DFW","EWR",-1,-5,1372,NA
"393",2009,8,22,"DTW","ORD",1,6,235,NA
"394",2009,8,31,"ORD","CAE",-5,2,666,NA
"395",2009,8,14,"ISP","MCO",1,4,972,NA
"396",2009,8,25,"BWI","LAS",3,-36,2106,NA
"397",2009,8,19,"FLL","JFK",-5,3,1069,NA
"398",2009,8,7,"MEM","SEA",3,6,1870,NA
"399",2009,8,1,"BWI","PHX",10,13,1999,NA
"400",2009,8,5,"MCO","IND",-4,-17,828,NA
"401",2009,8,12,"BWI","MCO",-4,-11,787,NA
"402",2009,8,11,"MSP","PHX",43,27,1276,NA
"403",2009,8,16,"PHX","DCA",-2,-14,1979,NA
"404",2009,8,23,"CLT","ORD",-1,-8,599,NA
"405",2009,8,23,"SFO","SBP",-1,7,191,NA
"406",2009,8,12,"ATL","FLO",-5,7,273,NA
"407",2009,8,25,"SFO","LMT",57,53,315,NA
"408",2009,8,16,"LIH","HNL",-5,-4,102,NA
"409",2009,8,7,"ATL","BHM",-5,-7,134,NA
"410",2009,8,9,"IAH","SAV",-1,-10,851,NA
"411",2009,8,9,"ATL","SAT",-2,-11,874,NA
"412",2009,8,11,"STL","ORD",-6,-2,258,NA
"413",2009,8,7,"ATL","EWN",1,-11,433,NA
"414",2009,8,19,"ORD","FSD",-8,-6,462,NA
"415",2009,8,29,"SFO","MIA",-4,-12,2585,NA
"416",2009,8,13,"MCO","MDW",23,3,989,NA
"417",2009,8,14,"IAD","LAS",0,-23,2066,NA
"418",2009,8,23,"DEN","OMA",3,-1,472,NA
"419",2009,8,6,"MDW","OAK",27,31,1844,NA
"420",2009,8,17,"MSY","MDW",43,31,825,NA
"421",2009,8,19,"COS","DEN",-3,0,73,NA
"422",2009,8,1,"HPN","ATL",13,-5,780,NA
"423",2009,8,19,"DFW","TUL",0,-11,237,NA
"424",2009,8,15,"EWR","ALB",-9,4,143,NA
"425",2009,8,4,"MSP","FAR",-11,-14,223,NA
"426",2009,8,28,"LIH","LAX",-7,-13,2615,NA
"427",2009,8,10,"CLE","SFO",6,-8,2161,NA
"428",2009,8,17,"MEM","SEA",-2,-1,1870,NA
"429",2009,8,16,"IAH","SFO",0,-1,1635,NA
"430",2009,8,1,"BWI","BNA",0,-3,588,NA
"431",2009,8,27,"EWR","MKE",-6,2,725,NA
"432",2009,8,9,"DTW","EWR",12,19,487,NA
"433",2009,8,18,"MDW","STL",29,20,251,NA
"434",2009,8,31,"BOS","JFK",0,-2,187,NA
"435",2009,8,6,"DFW","GPT",6,4,500,NA
"436",2009,8,14,"ATL","MIA",-5,-15,595,NA
"437",2009,8,13,"HOU","MDW",94,83,937,NA
"438",2009,8,24,"DEN","SAT",9,7,794,NA
"439",2009,8,29,"BOS","CHS",-5,32,818,NA
"440",2009,8,17,"DTW","JFK",5,13,508,NA
"441",2009,8,12,"DAY","ATL",26,36,432,NA
"442",2009,8,11,"BOS","ORD",16,11,867,NA
"443",2009,8,12,"JFK","BNA",0,1,766,NA
"444",2009,8,10,"PHX","MCO",-1,-10,1848,NA
"445",2009,8,10,"CLE","LGA",-8,-7,418,NA
"446",2009,8,14,"MFR","SFO",4,5,329,NA
"447",2009,8,19,"GUC","DEN",-9,-5,152,NA
"448",2009,8,24,"LAS","SDF",-1,-5,1624,NA
"449",2009,8,11,"IAH","MEM",-4,-14,469,NA
"450",2009,8,29,"LGA","ATL",-4,-24,761,NA
"451",2009,8,6,"BUR","OAK",-3,-10,325,NA
"452",2009,8,23,"SDF","CLE",-10,-14,304,NA
"453",2009,8,8,"CLE","ORD",18,46,316,NA
"454",2009,8,6,"CLT","RDU",-4,-21,130,NA
"455",2009,8,7,"DEN","PDX",41,31,991,NA
"456",2009,8,26,"DEN","LAX",7,-6,862,NA
"457",2009,8,4,"MEM","ATL",12,29,332,NA
"458",2009,8,20,"CAK","MCO",-4,-7,860,NA
"459",2009,8,19,"PNS","ATL",-4,11,272,NA
"460",2009,8,20,"DTW","ROC",56,119,296,NA
"461",2009,8,19,"LGA","BOS",1,-3,185,NA
"462",2009,8,23,"GJT","PHX",-5,-5,438,NA
"463",2009,8,8,"ATL","OMA",3,-11,821,NA
"464",2009,8,1,"LBB","DAL",2,3,293,NA
"465",2009,8,6,"CLD","LAX",-10,-11,86,NA
"466",2009,8,20,"BUF","BWI",-2,-7,281,NA
"467",2009,8,2,"DFW","PBI",-7,-21,1103,NA
"468",2009,8,26,"LAS","SNA",-2,-16,226,NA
"469",2009,8,10,"PHX","TUS",47,45,110,NA
"470",2009,8,28,"IAH","SFO",-10,-30,1635,NA
"471",2009,8,5,"DTW","CVG",8,-10,229,NA
"472",2009,8,20,"ANC","FAI",5,2,261,NA
"473",2009,8,10,"DTW","GRR",88,80,120,NA
