"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"125",2009,12,11,"LAX","OAK",6,11,337,NA
"126",2009,12,15,"EWR","DCA",1,0,199,NA
"127",2009,12,26,"LAX","MCI",30,39,1363,NA
"128",2009,12,6,"ORD","GRB",48,36,174,NA
"129",2009,12,27,"DEN","JAC",-7,-20,406,NA
"130",2009,12,5,"PHX","FLL",-4,-12,1972,NA
"131",2009,12,17,"OMA","DEN",-1,-17,472,NA
"132",2009,12,14,"SEA","ORD",12,-21,1721,NA
"133",2009,12,27,"EWR","ORD",0,-23,719,NA
"134",2009,12,10,"ORD","LGA",18,6,733,NA
"135",2009,12,7,"SEA","DCA",4,6,2329,NA
"136",2009,12,14,"FWA","DTW",-5,-6,128,NA
"137",2009,12,16,"SJU","CLT",-7,-22,1474,NA
"138",2009,12,26,"DEN","BIS",5,6,517,NA
"139",2009,12,8,"DFW","DCA",3,-9,1192,NA
"140",2009,12,29,"LGA","ORD",-1,-9,733,NA
"141",2009,12,17,"MTJ","DFW",-5,-24,722,NA
"142",2009,12,16,"MCO","RSW",-1,-7,133,NA
"143",2009,12,30,"PNS","IAH",0,4,489,NA
"144",2009,12,28,"MSN","DTW",37,27,312,NA
"145",2009,12,17,"BNA","AUS",2,-4,756,NA
"146",2009,12,16,"ATL","CRW",-5,-15,363,NA
"147",2009,12,3,"RKS","SLC",0,-1,161,NA
"148",2009,12,13,"MCO","BOS",152,182,1121,NA
"149",2009,12,7,"CMH","DFW",0,18,927,NA
"150",2009,12,28,"PHX","ELP",38,38,347,NA
"151",2009,12,30,"SAN","SMF",55,49,480,NA
"152",2009,12,29,"PHL","BOS",-5,-4,280,NA
"153",2009,12,26,"BOS","MIA",16,-5,1258,NA
"154",2009,12,5,"MSP","DSM",-5,-1,232,NA
"155",2009,12,4,"JFK","PIT",0,0,340,NA
"156",2009,12,4,"SYR","IAD",48,50,296,NA
"157",2009,12,14,"ATL","DCA",90,95,547,NA
"158",2009,12,11,"BNA","BWI",0,-15,588,NA
"159",2009,12,3,"EWR","AUS",-3,-6,1504,NA
"160",2009,12,3,"PHX","ATL",-4,-9,1587,NA
"161",2009,12,21,"EWR","TPA",15,-4,998,NA
"162",2009,12,17,"KOA","HNL",1,5,163,NA
"163",2009,12,2,"GRR","MEM",-1,-6,591,NA
"164",2009,12,16,"LGA","MEM",-1,12,963,NA
"165",2009,12,2,"LAS","DEN",44,35,629,NA
"166",2009,12,15,"TUL","IAH",-4,6,429,NA
"167",2009,12,9,"PBI","IAH",21,19,956,NA
"168",2009,12,13,"BWI","MCO",11,5,787,NA
"169",2009,12,18,"SJC","SAN",12,3,418,NA
"170",2009,12,20,"DEN","LNK",9,17,423,NA
"171",2009,12,18,"ONT","SMF",54,54,390,NA
"172",2009,12,20,"DEN","FAT",-1,-2,844,NA
"173",2009,12,4,"LAS","MEM",-2,-16,1416,NA
"174",2009,12,31,"CLE","DAY",-2,NA,162,NA
"175",2009,12,26,"ATL","OAJ",-7,-5,399,NA
"176",2009,12,9,"IAH","CLT",-3,-10,913,NA
"177",2009,12,3,"ATL","MLI",15,11,633,NA
"178",2009,12,7,"ORD","MDT",57,40,594,NA
"179",2009,12,14,"SAN","IAH",1,-4,1303,NA
"180",2009,12,16,"SJC","SNA",0,-10,342,NA
"181",2009,12,12,"HOU","DFW",-5,-1,247,NA
"182",2009,12,14,"MDW","IND",197,188,162,NA
"183",2009,12,8,"ORD","FNT",NA,NA,223,NA
"184",2009,12,23,"BNA","ORF",48,37,585,NA
"185",2009,12,3,"DFW","AUS",-2,-12,190,NA
"186",2009,12,28,"FNT","DTW",14,52,56,NA
"187",2009,12,16,"BOS","RSW",6,11,1249,NA
"188",2009,12,22,"IAH","ORD",17,16,925,NA
"189",2009,12,13,"DAY","DEN",-8,6,1085,NA
"190",2009,12,29,"LAX","JFK",-6,-22,2475,NA
"191",2009,12,4,"SFO","SNA",-7,-21,372,NA
"192",2009,12,9,"EWR","FLL",-2,62,1065,NA
"193",2009,12,23,"CMH","PHX",-5,-19,1671,NA
"194",2009,12,8,"IAH","ABQ",17,39,744,NA
"195",2009,12,9,"LGB","SFO",3,10,354,NA
"196",2009,12,13,"DAL","HOU",0,-11,239,NA
"197",2009,12,25,"TUS","LAX",3,-6,451,NA
"198",2009,12,24,"ROC","ORD",4,-15,528,NA
"199",2009,12,23,"STL","IAH",2,-1,668,NA
"200",2009,12,25,"PHL","MIA",120,110,1013,NA
"201",2009,12,18,"HOU","MSY",13,15,303,NA
"202",2009,12,10,"ELP","DFW",-3,-4,551,NA
"203",2009,12,27,"SNA","LAS",6,-4,226,NA
"204",2009,12,30,"DFW","SPS",11,5,113,NA
"205",2009,12,21,"JFK","RDU",63,90,426,NA
"206",2009,12,11,"IAD","MCO",-1,-5,758,NA
"207",2009,12,16,"LAS","CMH",2,-4,1772,NA
"208",2009,12,25,"RSW","JFK",-7,-24,1074,NA
"209",2009,12,25,"PDX","SAN",6,-2,933,NA
"210",2009,12,15,"STL","MDW",-4,-12,251,NA
"211",2009,12,17,"ATL","BMI",4,-1,533,NA
"212",2009,12,6,"GEG","PHX",-5,-19,1020,NA
"213",2009,12,20,"LGA","MCI",NA,NA,1107,NA
"214",2009,12,28,"SMF","LAX",1,-7,373,NA
"215",2009,12,24,"MOT","MSP",NA,NA,449,NA
"216",2009,12,14,"ATL","PBI",0,14,545,NA
"217",2009,12,26,"MHT","MDW",2,-2,838,NA
"218",2009,12,1,"SAN","LAX",-3,-10,109,NA
"219",2009,12,24,"DSM","PHX",-4,16,1149,NA
"220",2009,12,1,"SAN","PHX",-5,-13,304,NA
"221",2009,12,28,"IND","DEN",10,-20,977,NA
"222",2009,12,20,"DAL","HOU",1,-3,239,NA
"223",2009,12,9,"ORD","XNA",65,115,522,NA
"224",2009,12,13,"OAK","BUR",3,-3,325,NA
"225",2009,12,8,"LAS","ATL",15,12,1747,NA
"226",2009,12,28,"SYR","JFK",1,40,209,NA
"227",2009,12,22,"BMI","DFW",27,15,690,NA
"228",2009,12,20,"HOU","AUS",-4,0,148,NA
"229",2009,12,2,"MCO","CLT",-11,-4,468,NA
"230",2009,12,23,"BWI","ATL",-1,-12,576,NA
"231",2009,12,18,"BUR","LAS",1,0,223,NA
"232",2009,12,11,"CMH","MDW",10,8,284,NA
"233",2009,12,19,"MIA","CVG",-3,-24,948,NA
"234",2009,12,1,"DFW","IND",-5,-4,762,NA
"235",2009,12,3,"PBI","EWR",31,13,1024,NA
"236",2009,12,4,"SEA","ABQ",46,24,1180,NA
"237",2009,12,21,"LAX","SAN",72,86,109,NA
"238",2009,12,17,"BWI","MDW",4,5,611,NA
"239",2009,12,5,"CHS","CLT",15,8,168,NA
"240",2009,12,2,"MSP","BWI",0,6,936,NA
"241",2009,12,17,"MSP","PHX",3,-12,1276,NA
"242",2009,12,24,"MOB","DFW",NA,NA,540,NA
"243",2009,12,16,"MRY","LAX",-5,-19,267,NA
"244",2009,12,23,"ORD","GRR",NA,NA,137,NA
"245",2009,12,8,"CLT","DEN",23,14,1338,NA
"246",2009,12,7,"SEA","HNL",36,32,2677,NA
"247",2009,12,28,"MIA","CHS",2,5,490,NA
"248",2009,12,15,"OAK","LAX",13,2,337,NA
"249",2009,12,29,"JAN","DFW",24,26,408,NA
"250",2009,12,29,"PHL","SFO",-4,-5,2521,NA
"251",2009,12,6,"LGA","DFW",-5,15,1389,NA
"252",2009,12,4,"RIC","ATL",6,2,481,NA
"253",2009,12,23,"SAN","ATL",18,-4,1891,NA
"254",2009,12,22,"SLC","ABQ",27,40,493,NA
"255",2009,12,14,"OAK","MDW",8,2,1844,NA
"256",2009,12,26,"LAX","ASE",28,21,737,NA
"257",2009,12,5,"MSP","MDW",8,7,349,NA
"258",2009,12,2,"DFW","JAX",-5,13,919,NA
"259",2009,12,21,"TUL","DEN",14,13,541,NA
"260",2009,12,2,"DFW","SMF",25,20,1431,NA
"261",2009,12,7,"EWR","SNA",-2,40,2433,NA
"262",2009,12,22,"SFO","DEN",0,-6,967,NA
"263",2009,12,15,"ORF","ATL",-6,-8,516,NA
"264",2009,12,28,"DAL","IAH",1,-3,217,NA
"265",2009,12,19,"ORD","BWI",NA,NA,622,NA
"266",2009,12,9,"MSP","LGA",41,29,1020,NA
"267",2009,12,28,"PIT","ORD",0,6,412,NA
"268",2009,12,23,"MFR","SFO",5,0,329,NA
"269",2009,12,25,"SFO","BWI",-5,-13,2457,NA
"270",2009,12,21,"PBI","CLT",-8,-14,590,NA
"271",2009,12,15,"DFW","LBB",8,3,282,NA
"272",2009,12,30,"LAX","STL",-5,-15,1593,NA
"273",2009,12,8,"MIA","LGA",-12,-26,1097,NA
"274",2009,12,6,"PWM","CLE",-10,-8,609,NA
"275",2009,12,29,"SMF","IAH",-5,32,1609,NA
"276",2009,12,6,"EWR","ROC",-7,-12,246,NA
"277",2009,12,21,"BNA","CLT",-6,-7,329,NA
"278",2009,12,1,"MKE","LAS",4,0,1524,NA
"279",2009,12,20,"ORD","XNA",-4,-19,522,NA
"280",2009,12,5,"SJC","PHX",-3,-16,622,NA
"281",2009,12,8,"PHX","ABQ",-4,-12,328,NA
"282",2009,12,13,"SEA","ATL",-4,-19,2182,NA
"283",2009,12,24,"LGB","PHX",-2,2,355,NA
"284",2009,12,13,"DFW","LGA",-5,-15,1389,NA
"285",2009,12,15,"HDN","DEN",-6,1,141,NA
"286",2009,12,25,"KOA","LAX",NA,NA,2504,NA
"287",2009,12,13,"CLT","MSY",-3,2,651,NA
"288",2009,12,11,"DFW","PNS",-10,-5,604,NA
"289",2009,12,23,"LIT","DAL",-3,-12,296,NA
"290",2009,12,18,"ATL","CHA",9,-4,106,NA
"291",2009,12,5,"PDX","RNO",0,-10,444,NA
"292",2009,12,10,"IAH","OMA",-7,-4,781,NA
"293",2009,12,6,"CMH","BNA",-1,-3,338,NA
"294",2009,12,30,"IAH","PHL",25,4,1324,NA
"295",2009,12,12,"HNL","OGG",-5,-9,100,NA
"296",2009,12,27,"MCO","DCA",13,2,759,NA
"297",2009,12,22,"PVD","DTW",NA,NA,614,NA
"298",2009,12,19,"DSM","DFW",30,25,624,NA
"299",2009,12,4,"PIT","MDW",8,-6,402,NA
"300",2009,12,3,"LGA","DCA",-9,-20,214,NA
"301",2009,12,25,"ORF","DFW",2,12,1213,NA
"302",2009,12,29,"ABY","ATL",-3,-8,146,NA
"303",2009,12,18,"CMH","MSP",1,-5,627,NA
"304",2009,12,29,"MIA","LGA",15,23,1097,NA
"305",2009,12,16,"DFW","ATL",-7,-13,732,NA
"306",2009,12,3,"LAS","SFO",0,-19,414,NA
"307",2009,12,25,"HNL","LIH",-4,-1,102,NA
"308",2009,12,31,"TPA","PIT",24,17,873,NA
"309",2009,12,21,"DHN","ATL",11,11,171,NA
"310",2009,12,2,"ORD","SDF",-1,17,286,NA
"311",2009,12,3,"MCO","JFK",-5,-25,944,NA
"312",2009,12,9,"DCA","BOS",1,80,399,NA
"313",2009,12,24,"LGA","RDU",-3,-4,431,NA
"314",2009,12,13,"PSP","SEA",24,23,987,NA
"315",2009,12,16,"DFW","LIT",8,4,304,NA
"316",2009,12,25,"LAS","OMA",NA,NA,1099,NA
"317",2009,12,10,"BDL","LAS",8,11,2298,NA
"318",2009,12,17,"ATL","CLE",-4,-17,554,NA
"319",2009,12,20,"LAX","OXR",-1,-3,49,NA
"320",2009,12,18,"SJC","LAX",9,9,308,NA
"321",2009,12,22,"ROC","CLE",1,4,245,NA
"322",2009,12,21,"MCO","LAX",-5,-4,2217,NA
"323",2009,12,28,"CLT","AUS",0,-5,1033,NA
"324",2009,12,16,"LAX","FAT",-5,-12,209,NA
"325",2009,12,10,"ATL","GPT",37,34,352,NA
"326",2009,12,8,"DTW","DFW",68,NA,987,NA
"327",2009,12,28,"BUR","SMF",3,-4,358,NA
"328",2009,12,7,"OAK","PHX",8,11,646,NA
"329",2009,12,28,"IAH","VPS",0,-5,528,NA
"330",2009,12,3,"IAH","BNA",-1,-8,657,NA
"331",2009,12,22,"SLC","SAN",4,34,626,NA
"332",2009,12,8,"DTW","BGR",1,-11,750,NA
"333",2009,12,18,"TPA","PHX",-6,13,1788,NA
"334",2009,12,26,"PIT","BOS",-2,-6,496,NA
"335",2009,12,27,"HNL","LAX",5,-11,2556,NA
"336",2009,12,12,"MEM","CHS",-4,-4,589,NA
"337",2009,12,8,"SMF","BUR",80,74,358,NA
"338",2009,12,28,"IAH","LBB",66,64,458,NA
"339",2009,12,18,"ISP","BWI",78,70,220,NA
"340",2009,12,10,"ELP","PHX",-11,-6,347,NA
"341",2009,12,15,"DEN","SFO",-11,-20,967,NA
"342",2009,12,3,"BWI","CLT",-6,4,361,NA
"343",2009,12,18,"LGA","ATL",33,28,761,NA
"344",2009,12,23,"IAD","MDW",19,18,577,NA
"345",2009,12,6,"BNA","BDL",20,7,852,NA
"346",2009,12,18,"CLT","EWR",-2,2,529,NA
"347",2009,12,18,"PHL","PHX",-5,-17,2075,NA
"348",2009,12,7,"JFK","SFO",-6,-12,2586,NA
"349",2009,12,31,"ONT","LAS",-1,-4,197,NA
"350",2009,12,9,"EGE","DEN",-1,-10,120,NA
"351",2009,12,17,"SAN","PHX",-2,0,304,NA
"352",2009,12,20,"ATL","FNT",3,-3,644,NA
"353",2009,12,6,"STL","ORD",-9,-20,258,NA
"354",2009,12,1,"ORD","OKC",-5,-3,693,NA
"355",2009,12,16,"HNL","LIH",0,1,102,NA
"356",2009,12,8,"LAX","TUS",22,5,451,NA
"357",2009,12,22,"DSM","ORD",250,276,299,NA
"358",2009,12,18,"DAL","MAF",-4,-7,319,NA
"359",2009,12,31,"LAX","SFO",37,29,337,NA
"360",2009,12,20,"ORD","LEX",155,141,323,NA
"361",2009,12,9,"OGG","KOA",-8,-5,84,NA
"362",2009,12,28,"CID","DTW",-9,-4,431,NA
"363",2009,12,20,"BWI","FLL",34,47,925,NA
"364",2009,12,3,"BWI","JAX",4,16,663,NA
"365",2009,12,15,"IAH","HRL",-8,11,295,NA
"366",2009,12,13,"SAT","BWI",2,-17,1407,NA
"367",2009,12,24,"PHX","MCO",-4,8,1848,NA
"368",2009,12,19,"DTW","MSP",20,35,528,NA
"369",2009,12,17,"SLC","IAH",1,3,1195,NA
"370",2009,12,26,"JFK","SYR",213,213,209,NA
"371",2009,12,14,"SEA","LAS",-3,-14,866,NA
"372",2009,12,15,"DAL","AMA",-1,-9,324,NA
"373",2009,12,22,"BUR","PHX",9,13,369,NA
"374",2009,12,4,"DEN","STL",-9,-5,770,NA
"375",2009,12,3,"ATL","LGA",28,12,761,NA
"376",2009,12,17,"BOS","PBI",-1,8,1197,NA
"377",2009,12,27,"TUL","ORD",25,38,585,NA
"378",2009,12,21,"SMF","PHX",33,28,647,NA
"379",2009,12,10,"MEM","MFE",-2,-1,784,NA
"380",2009,12,25,"PHX","DEN",-11,-5,602,NA
"381",2009,12,1,"DCA","DTW",-8,-7,405,NA
"382",2009,12,19,"BWI","DEN",NA,NA,1491,NA
"383",2009,12,30,"AUS","EWR",-5,-15,1504,NA
"384",2009,12,25,"EUG","SFO",1,-5,451,NA
"385",2009,12,7,"AUS","ATL",138,144,813,NA
"386",2009,12,3,"OMA","STL",-2,-3,342,NA
"387",2009,12,24,"MYR","ATL",-3,-23,317,NA
"388",2009,12,19,"BNA","DFW",-1,-22,631,NA
"389",2009,12,12,"DTW","ORD",NA,NA,235,NA
"390",2009,12,19,"IND","DTW",8,18,231,NA
"391",2009,12,2,"SFO","DTW",-2,-3,2079,NA
"392",2009,12,15,"PHL","ATL",-4,0,665,NA
"393",2009,12,28,"SLC","PHX",39,35,507,NA
"394",2009,12,3,"MEM","STL",-5,-17,256,NA
"395",2009,12,17,"MCI","IND",-4,-13,451,NA
"396",2009,12,24,"JFK","RSW",-1,-27,1074,NA
"397",2009,12,11,"IND","TPA",18,23,838,NA
"398",2009,12,24,"LAS","EWR",-6,-23,2227,NA
"399",2009,12,19,"DEN","FAT",-2,-16,844,NA
"400",2009,12,4,"MEM","BHM",57,58,211,NA
"401",2009,12,21,"ATL","SAV",-3,-12,215,NA
"402",2009,12,2,"ABQ","HOU",1,-5,759,NA
"403",2009,12,19,"MSP","LSE",-3,-19,120,NA
"404",2009,12,6,"EWR","BNA",4,-9,748,NA
"405",2009,12,15,"DTW","ORF",-10,-10,529,NA
"406",2009,12,19,"PHX","ORD",-1,26,1440,NA
"407",2009,12,24,"PSP","DEN",-7,-4,776,NA
"408",2009,12,10,"LGA","MSN",0,-6,812,NA
"409",2009,12,25,"LAS","SNA",1,-12,226,NA
"410",2009,12,6,"LAS","DTW",4,-16,1750,NA
"411",2009,12,14,"IAH","CRP",NA,NA,201,NA
"412",2009,12,29,"JFK","DCA",-4,-11,213,NA
"413",2009,12,11,"DTW","MCI",-4,-15,629,NA
"414",2009,12,6,"FLL","AUS",10,9,1105,NA
"415",2009,12,7,"MSP","PHX",-6,37,1276,NA
"416",2009,12,20,"PHX","FLL",-2,7,1972,NA
"417",2009,12,23,"DEN","SAT",NA,NA,794,NA
"418",2009,12,11,"IAD","MIA",7,-11,921,NA
"419",2009,12,13,"BUF","MCO",4,-1,1011,NA
"420",2009,12,11,"OAJ","ATL",0,6,399,NA
"421",2009,12,21,"BWI","BDL",19,17,283,NA
"422",2009,12,1,"CVG","ATL",-4,-15,373,NA
"423",2009,12,4,"ELP","PHX",5,1,347,NA
"424",2009,12,15,"MIA","ATL",7,1,595,NA
"425",2009,12,28,"DFW","CLE",0,10,1021,NA
"426",2009,12,22,"ICT","ORD",163,231,588,NA
"427",2009,12,9,"SMF","PHX",219,210,647,NA
"428",2009,12,19,"MHT","BWI",NA,NA,377,NA
"429",2009,12,21,"SJU","EWR",18,7,1608,NA
"430",2009,12,5,"MSP","MKE",-4,-8,297,NA
"431",2009,12,21,"SLC","JFK",0,-9,1989,NA
"432",2009,12,22,"FLL","PHL",-3,-17,992,NA
"433",2009,12,27,"JFK","MCO",-2,-38,944,NA
"434",2009,12,29,"DCA","JFK",34,149,213,NA
"435",2009,12,13,"TPA","ATL",-3,-6,406,NA
"436",2009,12,14,"CLE","BWI",2,-11,314,NA
"437",2009,12,11,"IAH","SFO",-2,-3,1635,NA
"438",2009,12,14,"CLE","ALB",1,-2,424,NA
"439",2009,12,28,"HOU","AUS",1,-9,148,NA
"440",2009,12,18,"DAL","ELP",9,4,562,NA
"441",2009,12,9,"DTW","JFK",25,18,508,NA
"442",2009,12,5,"ATL","MLI",-9,-24,633,NA
"443",2009,12,19,"SNA","ATL",-7,1,1919,NA
"444",2009,12,8,"BOS","BUF",-8,26,396,NA
"445",2009,12,7,"DCA","ORD",18,36,612,NA
"446",2009,12,26,"MCO","MLI",1,3,1036,NA
"447",2009,12,9,"MEI","ATL",-7,-5,267,NA
"448",2009,12,18,"PHL","ORD",-6,-20,678,NA
"449",2009,12,24,"PHX","DRO",-10,3,351,NA
"450",2009,12,12,"ATL","LAS",-6,4,1747,NA
"451",2009,12,27,"LAS","OAK",4,-5,407,NA
"452",2009,12,15,"DEN","CPR",-4,-5,230,NA
"453",2009,12,15,"CLE","LAS",-3,-12,1825,NA
"454",2009,12,16,"BDL","PHL",-13,-25,196,NA
"455",2009,12,8,"MDW","OMA",11,33,423,NA
"456",2009,12,26,"JFK","MCO",63,70,944,NA
"457",2009,12,5,"PNS","IAH",-4,5,489,NA
"458",2009,12,30,"SAT","LAS",40,45,1069,NA
"459",2009,12,3,"IAD","DEN",25,5,1452,NA
"460",2009,12,16,"ORD","SYR",16,5,607,NA
"461",2009,12,28,"LSE","ORD",24,6,215,NA
"462",2009,12,16,"BOS","IAD",66,43,413,NA
"463",2009,12,30,"LAX","MIA",-5,-21,2342,NA
"464",2009,12,23,"ORD","DSM",55,62,299,NA
"465",2009,12,11,"MDW","LAX",3,9,1751,NA
"466",2009,12,26,"ANC","JNU",-2,-3,571,NA
"467",2009,12,27,"ORD","PBI",7,-1,1144,NA
"468",2009,12,12,"DFW","XNA",-3,-2,281,NA
"469",2009,12,3,"PHX","MDW",8,-4,1444,NA
"470",2009,12,18,"IAD","LGA",NA,NA,229,NA
"471",2009,12,28,"CLE","LAS",-4,-2,1825,NA
"472",2009,12,1,"LAX","MIA",7,4,2342,NA
"473",2009,12,24,"LBB","LAS",NA,NA,775,NA
"474",2009,12,11,"SJC","LAX",20,10,308,NA
