"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"56",2009,4,8,"MSN","DTW",-5,-11,312,NA
"57",2009,4,6,"CLT","BDL",7,6,644,NA
"58",2009,4,24,"OAK","SEA",-12,-15,671,NA
"59",2009,4,28,"IAH","CAE",-3,-6,878,NA
"60",2009,4,1,"LAS","PHX",29,18,256,NA
"61",2009,4,16,"TPA","STL",0,-8,869,NA
"62",2009,4,16,"OKC","LAX",-2,-14,1187,NA
"63",2009,4,28,"HNL","LAX",-3,-28,2556,NA
"64",2009,4,30,"JAC","SLC",-9,-11,205,NA
"65",2009,4,30,"IAD","LAX",3,-3,2288,NA
"66",2009,4,5,"SBP","LAX",-13,-14,155,NA
"67",2009,4,6,"BWI","SDF",7,2,495,NA
"68",2009,4,10,"ATL","SRQ",76,183,445,NA
"69",2009,4,14,"MHT","BWI",6,15,377,NA
"70",2009,4,27,"OKC","DEN",-4,15,495,NA
"71",2009,4,15,"IAH","BOS",2,-16,1597,NA
"72",2009,4,17,"RDU","ATL",0,-4,356,NA
"73",2009,4,5,"BZN","DEN",17,18,525,NA
"74",2009,4,1,"FLL","DFW",-4,-14,1119,NA
"75",2009,4,14,"IAH","JAX",31,9,817,NA
"76",2009,4,12,"BOS","ATL",-4,-13,946,NA
"77",2009,4,5,"LAX","SFO",2,-6,337,NA
"78",2009,4,22,"SFO","CVG",-7,-13,2036,NA
"79",2009,4,13,"DEN","SMF",-2,17,909,NA
"80",2009,4,15,"ATL","PFN",-4,1,247,NA
"81",2009,4,10,"MKE","PIT",17,15,431,NA
"82",2009,4,13,"ORD","PHX",-3,-20,1440,NA
"83",2009,4,13,"DEN","ASE",-2,-9,125,NA
"84",2009,4,17,"PHX","SEA",4,9,1107,NA
"85",2009,4,22,"MLB","ATL",2,-6,443,NA
"86",2009,4,3,"LAX","PHX",14,30,370,NA
"87",2009,4,19,"DAL","AUS",18,17,189,NA
"88",2009,4,29,"COS","DFW",-6,12,592,NA
"89",2009,4,2,"ABQ","HOU",0,-16,759,NA
"90",2009,4,18,"DFW","LBB",NA,NA,282,NA
"91",2009,4,9,"CAE","ATL",0,-4,191,NA
"92",2009,4,13,"MKE","CLE",-2,8,328,NA
"93",2009,4,20,"EWR","DAY",NA,NA,533,NA
"94",2009,4,30,"DAL","LIT",3,-5,296,NA
"95",2009,4,22,"DCA","IAH",-3,-21,1208,NA
"96",2009,4,6,"GSP","ATL",-7,-1,153,NA
"97",2009,4,25,"LAX","MCI",5,0,1363,NA
"98",2009,4,5,"DCA","PHX",0,-4,1979,NA
"99",2009,4,1,"ATL","OKC",14,13,761,NA
"100",2009,4,17,"SJC","DFW",-5,14,1439,NA
"101",2009,4,3,"CID","ORD",-4,-19,196,NA
"102",2009,4,10,"EWR","FLL",3,12,1065,NA
"103",2009,4,26,"MLI","ATL",-8,-15,633,NA
"104",2009,4,3,"PDX","BOI",-5,-5,344,NA
"105",2009,4,7,"MCI","MDW",22,24,405,NA
"106",2009,4,10,"MSY","ORD",142,117,837,NA
"107",2009,4,28,"HNL","OGG",-14,-4,100,NA
"108",2009,4,2,"JAC","DEN",-1,7,406,NA
"109",2009,4,12,"ABQ","PHX",-1,-8,328,NA
"110",2009,4,11,"ORD","DCA",-3,-8,612,NA
"111",2009,4,30,"BWI","ALB",1,-4,288,NA
"112",2009,4,14,"AUS","TPA",-4,-5,928,NA
"113",2009,4,12,"ATL","EWR",57,52,745,NA
"114",2009,4,16,"OGG","HNL",-8,-8,100,NA
"115",2009,4,8,"ATL","BOS",-3,-4,946,NA
"116",2009,4,30,"LAX","LAS",-4,-15,236,NA
"117",2009,4,19,"ICT","IAH",-5,-3,542,NA
"118",2009,4,12,"SLC","IDA",-3,-9,188,NA
"119",2009,4,10,"MSP","ICT",-5,4,545,NA
"120",2009,4,2,"LIT","ATL",-6,-5,453,NA
"121",2009,4,29,"CRW","ORD",-10,-10,416,NA
"122",2009,4,23,"ORD","DAY",-4,-10,240,NA
"123",2009,4,12,"SFO","IAD",-6,6,2419,NA
"124",2009,4,8,"JFK","MCI",-10,-27,1113,NA
"125",2009,4,8,"ATL","BHM",8,11,134,NA
"126",2009,4,6,"ATL","DCA",0,0,547,NA
"127",2009,4,10,"DAY","ATL",349,333,432,NA
"128",2009,4,14,"OAK","SLC",-3,-2,589,NA
"129",2009,4,18,"PSP","DFW",-6,-6,1126,NA
"130",2009,4,20,"HNL","LIH",-1,6,102,NA
"131",2009,4,16,"HNL","ITO",-2,-7,216,NA
"132",2009,4,1,"MDW","MSP",-4,5,349,NA
"133",2009,4,1,"TPA","DEN",-1,1,1506,NA
"134",2009,4,7,"IAH","LAX",-1,-4,1379,NA
"135",2009,4,25,"HNL","KOA",13,17,163,NA
"136",2009,4,23,"DFW","MIA",-2,-2,1121,NA
"137",2009,4,12,"PDX","PHX",-8,-16,1009,NA
"138",2009,4,15,"DCA","IND",-4,-18,499,NA
"139",2009,4,6,"ATL","TPA",-3,7,406,NA
"140",2009,4,29,"AUS","DAL",-1,-5,189,NA
"141",2009,4,26,"MDW","LAX",1,7,1751,NA
"142",2009,4,14,"IAH","ONT",17,14,1334,NA
"143",2009,4,17,"ATL","SAT",5,-11,874,NA
"144",2009,4,6,"MCO","BOS",18,1,1121,NA
"145",2009,4,21,"PHX","FAT",5,5,493,NA
"146",2009,4,21,"DFW","HSV",61,55,603,NA
"147",2009,4,15,"TPA","JAX",1,-11,180,NA
"148",2009,4,10,"ELP","HOU",4,-13,677,NA
"149",2009,4,12,"BOS","DCA",-5,-7,399,NA
"150",2009,4,22,"PHX","SNA",1,-8,338,NA
"151",2009,4,26,"IAH","DEN",98,80,862,NA
"152",2009,4,29,"TPA","RDU",0,-8,587,NA
"153",2009,4,11,"SFO","LAX",-4,-5,337,NA
"154",2009,4,12,"RKS","SLC",-2,-1,161,NA
"155",2009,4,4,"ORD","CLE",-12,-20,316,NA
"156",2009,4,27,"OAK","ONT",3,-6,362,NA
"157",2009,4,21,"DFW","BWI",-5,-11,1217,NA
"158",2009,4,26,"MSP","DSM",6,2,232,NA
"159",2009,4,17,"DFW","SNA",47,41,1205,NA
"160",2009,4,16,"MCO","RSW",-4,-5,133,NA
"161",2009,4,25,"MDW","STL",3,-5,251,NA
"162",2009,4,4,"SAT","DEN",-3,-18,794,NA
"163",2009,4,21,"MSP","DEN",-6,-26,680,NA
"164",2009,4,29,"RDU","DTW",-8,-2,501,NA
"165",2009,4,11,"ORD","OMA",-7,-15,416,NA
"166",2009,4,27,"BDL","PHL",2,7,196,NA
"167",2009,4,19,"DEN","PHL",108,88,1557,NA
"168",2009,4,6,"LIT","ATL",3,4,453,NA
"169",2009,4,22,"ATL","BTR",-11,-20,449,NA
"170",2009,4,29,"PHX","ATL",-2,-4,1587,NA
"171",2009,4,20,"ATL","TPA",-5,6,406,NA
"172",2009,4,25,"LAX","PDX",-7,-8,834,NA
"173",2009,4,26,"LAX","IAD",-3,-14,2288,NA
"174",2009,4,9,"FLL","BWI",-1,-9,925,NA
"175",2009,4,29,"LAX","SAN",-7,-13,109,NA
"176",2009,4,20,"BWI","DFW",-1,-14,1217,NA
"177",2009,4,23,"RDU","BOS",0,21,612,NA
"178",2009,4,26,"SFO","EUG",-5,8,451,NA
"179",2009,4,3,"DEN","EWR",292,263,1605,NA
"180",2009,4,21,"SJU","MIA",69,55,1045,NA
"181",2009,4,24,"BOS","PDX",4,12,2537,NA
"182",2009,4,27,"FLL","TPA",-4,-11,197,NA
"183",2009,4,11,"MIA","LAX",0,2,2342,NA
"184",2009,4,26,"DFW","BDL",1,-3,1471,NA
"185",2009,4,30,"TUL","DFW",10,0,237,NA
"186",2009,4,15,"MDW","DTW",-4,-17,229,NA
"187",2009,4,21,"ANC","FAI",-3,-3,261,NA
"188",2009,4,5,"HOU","JFK",3,-12,1428,NA
"189",2009,4,5,"ATL","CHS",0,-9,259,NA
"190",2009,4,29,"BNA","BHM",-1,-8,177,NA
"191",2009,4,24,"PIT","MDW",13,7,402,NA
"192",2009,4,29,"MSP","GRB",0,4,252,NA
"193",2009,4,24,"PHX","SFO",9,11,651,NA
"194",2009,4,7,"SAN","LAS",9,1,258,NA
"195",2009,4,28,"TUS","IAH",3,1,936,NA
"196",2009,4,2,"TPA","ORD",5,-13,1012,NA
"197",2009,4,21,"DTW","GRB",-1,3,288,NA
"198",2009,4,30,"DFW","CLL",45,48,164,NA
"199",2009,4,22,"SFO","ORD",28,13,1846,NA
"200",2009,4,17,"STL","PHX",8,5,1262,NA
"201",2009,4,2,"PHX","JFK",5,4,2153,NA
"202",2009,4,20,"DEN","CLT",1,-3,1338,NA
"203",2009,4,24,"SEA","SJC",0,-11,696,NA
"204",2009,4,11,"LGA","BOS",-1,-15,185,NA
"205",2009,4,2,"PIT","PHX",-5,-7,1813,NA
"206",2009,4,23,"ICT","ORD",-13,-27,588,NA
"207",2009,4,7,"BUF","ATL",51,54,712,NA
"208",2009,4,24,"PHL","DFW",17,40,1302,NA
"209",2009,4,7,"ATL","DFW",-1,11,732,NA
"210",2009,4,17,"SAV","ORD",1,-8,773,NA
"211",2009,4,14,"SFO","DEN",-3,-11,967,NA
"212",2009,4,10,"ORD","ATL",50,48,606,NA
"213",2009,4,30,"LAX","PIT",11,0,2136,NA
"214",2009,4,15,"CLT","MEM",0,0,512,NA
"215",2009,4,21,"ATL","PHX",7,-16,1587,NA
"216",2009,4,1,"OKC","IAH",-9,-10,395,NA
"217",2009,4,25,"HOU","DEN",-4,-9,883,NA
"218",2009,4,16,"SFO","LGB",-10,-19,354,NA
"219",2009,4,12,"ATL","IAH",-14,NA,689,NA
"220",2009,4,29,"MSP","MCO",-9,-20,1310,NA
"221",2009,4,8,"SMF","ONT",1,-6,390,NA
"222",2009,4,17,"MEM","AUS",-5,19,559,NA
"223",2009,4,16,"OAK","JFK",-1,24,2576,NA
"224",2009,4,22,"IAH","ABQ",-4,-15,744,NA
"225",2009,4,8,"SLC","STL",-3,-14,1156,NA
"226",2009,4,9,"ATL","FNT",1,2,644,NA
"227",2009,4,10,"EWR","MCO",5,-12,938,NA
"228",2009,4,13,"ATL","IAD",109,100,533,NA
"229",2009,4,20,"PHX","BUR",-3,-10,369,NA
"230",2009,4,19,"BWI","DAY",6,17,406,NA
"231",2009,4,13,"ORD","FLL",-3,19,1182,NA
"232",2009,4,23,"DEN","MCO",0,-8,1546,NA
"233",2009,4,8,"DFW","DEN",-10,-10,641,NA
"234",2009,4,7,"SFO","DEN",106,93,967,NA
"235",2009,4,18,"MEM","RDU",-4,-15,634,NA
"236",2009,4,21,"DCA","IAH",-3,-2,1208,NA
"237",2009,4,6,"HRL","IAH",-12,-19,295,NA
"238",2009,4,25,"BOS","FLL",-5,-32,1237,NA
"239",2009,4,27,"SEA","MSP",-6,-11,1399,NA
"240",2009,4,6,"DEN","GJT",-2,-14,212,NA
"241",2009,4,22,"MDW","IND",1,-13,162,NA
"242",2009,4,6,"IAD","LAX",0,-29,2288,NA
"243",2009,4,9,"DEN","SNA",-1,-3,846,NA
"244",2009,4,20,"DCA","JFK",15,47,213,NA
"245",2009,4,2,"ORD","MSP",34,22,334,NA
"246",2009,4,12,"ATL","BOS",-2,5,946,NA
"247",2009,4,8,"RDU","LAS",1,-2,2027,NA
"248",2009,4,3,"ATL","SMF",29,42,2092,NA
"249",2009,4,9,"LAX","JFK",11,-3,2475,NA
"250",2009,4,1,"MEM","RDU",-1,-9,634,NA
"251",2009,4,20,"PBI","CVG",78,75,892,NA
"252",2009,4,24,"LGA","DFW",-5,-37,1389,NA
"253",2009,4,17,"LMT","SFO",-5,-12,315,NA
"254",2009,4,5,"DTW","BWI",0,-12,408,NA
"255",2009,4,28,"SNA","DEN",-5,-2,846,NA
"256",2009,4,21,"SYR","ORD",1,4,607,NA
"257",2009,4,20,"PIT","JFK",NA,NA,340,NA
"258",2009,4,21,"ATL","STL",14,20,483,NA
"259",2009,4,9,"CLT","EWR",-6,-6,529,NA
"260",2009,4,2,"MDW","RDU",-1,-3,632,NA
"261",2009,4,26,"ATL","BTR",-2,-9,449,NA
"262",2009,4,26,"CLT","BOS",-1,-8,728,NA
"263",2009,4,7,"SFO","IAH",0,-6,1635,NA
"264",2009,4,30,"SLC","ACV",-5,-6,635,NA
"265",2009,4,20,"LEX","LGA",175,216,604,NA
"266",2009,4,27,"DFW","LAS",69,56,1055,NA
"267",2009,4,11,"AVP","CLT",50,45,509,NA
"268",2009,4,13,"MDW","SMF",-1,-15,1790,NA
"269",2009,4,4,"LAX","SMF",-1,-8,373,NA
"270",2009,4,15,"RSW","CLT",6,5,600,NA
"271",2009,4,12,"LGA","ORD",-7,-13,733,NA
"272",2009,4,2,"BNA","CLT",2,6,329,NA
"273",2009,4,20,"DTW","EWR",-3,5,487,NA
"274",2009,4,13,"IAH","ORD",193,204,925,NA
"275",2009,4,10,"FLL","MDW",4,-9,1166,NA
"276",2009,4,30,"CLE","SDF",-6,7,304,NA
"277",2009,4,17,"ORD","CLT",-7,28,599,NA
"278",2009,4,13,"XNA","IAH",-9,-16,438,NA
"279",2009,4,30,"BWI","EWR",8,-1,169,NA
"280",2009,4,15,"SAN","SJC",8,9,418,NA
"281",2009,4,19,"LAX","SJC",9,-1,308,NA
"282",2009,4,14,"LAS","SDF",3,-8,1624,NA
"283",2009,4,3,"SNA","LAS",200,190,226,NA
"284",2009,4,21,"DFW","PHX",13,5,868,NA
"285",2009,4,1,"DEN","SNA",8,16,846,NA
"286",2009,4,14,"ATL","SDF",6,-4,321,NA
"287",2009,4,10,"LAX","IAD",3,-7,2288,NA
"288",2009,4,24,"ORD","IAH",-6,-7,925,NA
"289",2009,4,27,"ATL","VPS",-4,-18,250,NA
"290",2009,4,29,"PHX","MSP",-1,-6,1276,NA
"291",2009,4,20,"ORD","CLT",12,2,599,NA
"292",2009,4,29,"JFK","MCO",-4,-8,944,NA
"293",2009,4,28,"DFW","GRR",2,2,931,NA
"294",2009,4,18,"LGB","BOS",3,15,2602,NA
"295",2009,4,4,"IAD","RDU",-6,-10,224,NA
"296",2009,4,22,"DAY","DTW",-12,-13,166,NA
"297",2009,4,8,"DFW","SAT",-4,-7,247,NA
"298",2009,4,28,"CVG","TYS",-4,-17,226,NA
"299",2009,4,4,"MSP","ORD",-8,-18,334,NA
"300",2009,4,4,"ICT","DEN",-6,-14,420,NA
"301",2009,4,15,"RDU","BDL",-7,-10,532,NA
"302",2009,4,16,"BWI","JAX",-6,-24,663,NA
"303",2009,4,15,"SLC","SAT",-7,-4,1086,NA
"304",2009,4,21,"MDW","MSP",4,-16,349,NA
"305",2009,4,21,"ORD","CLT",35,32,599,NA
"306",2009,4,10,"IAH","LAX",1,12,1379,NA
"307",2009,4,25,"ATL","MCI",-7,-28,692,NA
"308",2009,4,3,"CLT","JAX",-3,4,329,NA
"309",2009,4,17,"SYR","ORD",-15,-28,607,NA
"310",2009,4,18,"MFR","SFO",60,55,329,NA
"311",2009,4,14,"BUF","EWR",7,3,282,NA
"312",2009,4,14,"PHX","PSP",0,2,261,NA
"313",2009,4,15,"DEN","ABQ",17,21,349,NA
"314",2009,4,2,"PVD","MDW",0,-6,842,NA
"315",2009,4,15,"RNO","LAS",-2,-14,345,NA
"316",2009,4,19,"LAX","JFK",74,73,2475,NA
"317",2009,4,1,"ATL","DFW",-1,7,732,NA
"318",2009,4,7,"MEM","MSP",-10,3,700,NA
"319",2009,4,24,"PHX","ABQ",4,7,328,NA
"320",2009,4,21,"BWI","PVD",27,48,328,NA
"321",2009,4,13,"CVG","GSO",35,41,330,NA
"322",2009,4,8,"MCO","CMH",-3,-3,802,NA
"323",2009,4,9,"BOS","MIA",0,-11,1258,NA
"324",2009,4,13,"IAH","SFO",-1,5,1635,NA
"325",2009,4,28,"SDF","BWI",-7,-14,495,NA
"326",2009,4,30,"SNA","SEA",-10,-15,978,NA
"327",2009,4,6,"CLE","EWR",83,73,404,NA
"328",2009,4,8,"PIT","PHX",0,7,1813,NA
"329",2009,4,11,"DAL","HOU",-5,-13,239,NA
"330",2009,4,15,"MDW","RDU",31,21,632,NA
"331",2009,4,6,"IAH","SAN",1,14,1303,NA
"332",2009,4,6,"IND","LGA",NA,NA,659,NA
"333",2009,4,4,"IAH","BWI",-8,-4,1235,NA
"334",2009,4,11,"DEN","PHX",-3,3,602,NA
"335",2009,4,7,"ORD","MKE",-5,-14,67,NA
"336",2009,4,23,"RIC","EWR",-7,-11,278,NA
"337",2009,4,21,"LAS","FLL",-1,-4,2174,NA
"338",2009,4,15,"SGU","SLC",-11,-6,269,NA
"339",2009,4,9,"MIA","LGA",-4,-18,1097,NA
"340",2009,4,5,"PHL","MCO",-8,-23,861,NA
"341",2009,4,23,"DFW","ATL",-1,5,732,NA
"342",2009,4,28,"DFW","IAD",-5,-11,1172,NA
"343",2009,4,6,"SJC","DEN",-2,-6,949,NA
"344",2009,4,27,"ORD","RIC",-3,0,642,NA
"345",2009,4,16,"BNA","RDU",-1,-1,443,NA
"346",2009,4,24,"HNL","LIH",-3,-6,102,NA
"347",2009,4,9,"MRY","SFO",92,120,77,NA
"348",2009,4,2,"PHL","RDU",38,37,336,NA
"349",2009,4,3,"ATL","TLH",1,11,223,NA
"350",2009,4,3,"PSP","LAS",67,95,173,NA
"351",2009,4,24,"DEN","BOS",0,-4,1754,NA
"352",2009,4,6,"MCI","DFW",-6,4,460,NA
"353",2009,4,14,"MKE","DTW",-5,13,238,NA
"354",2009,4,14,"BWI","MHT",1,-2,377,NA
"355",2009,4,6,"MCO","ATL",56,72,403,NA
"356",2009,4,29,"ATL","ABQ",-1,-22,1269,NA
"357",2009,4,20,"DFW","IAH",-4,-12,224,NA
"358",2009,4,6,"SEA","ANC",-2,1,1449,NA
"359",2009,4,10,"IND","TPA",23,7,838,NA
"360",2009,4,21,"ATL","LGA",100,75,761,NA
"361",2009,4,9,"LGA","CLT",-11,0,544,NA
"362",2009,4,24,"CLT","BDL",8,-2,644,NA
"363",2009,4,17,"LAX","DFW",129,125,1235,NA
"364",2009,4,12,"DEN","DFW",22,34,641,NA
"365",2009,4,5,"DTW","AVL",-2,-9,470,NA
"366",2009,4,25,"DEN","BOS",-6,-23,1754,NA
"367",2009,4,2,"SJU","JFK",-3,-2,1597,NA
"368",2009,4,2,"BWI","PHL",-2,44,90,NA
"369",2009,4,9,"MIA","LAX",13,15,2342,NA
"370",2009,4,14,"MIA","CLT",23,14,650,NA
"371",2009,4,27,"IAD","MIA",0,-7,921,NA
"372",2009,4,21,"LAS","PSP",-6,-8,173,NA
"373",2009,4,22,"DTW","CMH",15,13,155,NA
"374",2009,4,11,"ATL","MOB",56,48,302,NA
"375",2009,4,27,"LAX","HNL",-8,16,2556,NA
"376",2009,4,24,"CVG","ATL",-6,-1,373,NA
"377",2009,4,27,"LIT","IAH",134,150,374,NA
"378",2009,4,3,"ORD","TUL",-4,-11,585,NA
"379",2009,4,2,"MCI","PHX",-2,-7,1044,NA
"380",2009,4,1,"PHX","LAS",25,10,256,NA
"381",2009,4,25,"PWM","JFK",-4,9,274,NA
"382",2009,4,22,"CWA","ORD",-9,-11,213,NA
"383",2009,4,9,"EWR","ORD",-2,8,719,NA
"384",2009,4,20,"SJU","FLL",-6,0,1046,NA
"385",2009,4,24,"DFW","MEM",-8,-6,432,NA
"386",2009,4,24,"ICT","IAH",-10,-15,542,NA
"387",2009,4,14,"SFO","BUR",-3,-8,326,NA
"388",2009,4,22,"MDW","MSY",0,-13,825,NA
"389",2009,4,26,"PHX","DFW",-4,-11,868,NA
"390",2009,4,14,"ORD","LAX",-2,-12,1745,NA
"391",2009,4,13,"ATL","EWR",141,113,745,NA
"392",2009,4,22,"HNL","SEA",14,-5,2677,NA
"393",2009,4,15,"LAS","PHL",150,149,2176,NA
"394",2009,4,1,"GRR","MKE",-19,-19,120,NA
"395",2009,4,11,"LGA","MSY",30,9,1183,NA
"396",2009,4,8,"LAX","LAS",11,13,236,NA
"397",2009,4,15,"DTW","OMA",0,-14,651,NA
"398",2009,4,22,"MCO","MEM",-7,-1,683,NA
"399",2009,4,14,"CLE","DCA",-4,-5,310,NA
"400",2009,4,29,"EWR","ROC",-5,-2,246,NA
"401",2009,4,10,"JFK","RSW",-3,-13,1074,NA
"402",2009,4,18,"PSP","PHX",-3,-5,261,NA
"403",2009,4,13,"CLT","ATL",NA,NA,227,NA
"404",2009,4,11,"PHX","MCO",-3,-6,1848,NA
"405",2009,4,12,"LAX","MCO",-6,-15,2217,NA
"406",2009,4,17,"BWI","EWR",-5,-2,169,NA
"407",2009,4,10,"ATL","DEN",168,151,1199,NA
"408",2009,4,5,"SAN","SFO",23,13,447,NA
"409",2009,4,23,"BNA","ORD",-5,-8,409,NA
"410",2009,4,18,"SEA","EWR",1,-22,2401,NA
"411",2009,4,19,"SBA","DEN",-10,-10,916,NA
"412",2009,4,23,"TVC","ORD",-5,-13,224,NA
"413",2009,4,21,"BOS","ATL",10,9,946,NA
"414",2009,4,13,"DEN","GJT",-9,-20,212,NA
"415",2009,4,21,"IAD","DEN",-2,-3,1452,NA
"416",2009,4,13,"DCA","BOS",5,1,399,NA
"417",2009,4,30,"SLC","MCI",-4,-13,919,NA
"418",2009,4,23,"ORD","SDF",-5,-12,286,NA
"419",2009,4,24,"IND","ATL",-8,-27,432,NA
"420",2009,4,14,"JFK","ROC",8,16,264,NA
"421",2009,4,6,"JFK","BOS",6,64,187,NA
"422",2009,4,5,"BNA","MCO",40,30,616,NA
"423",2009,4,10,"ABQ","LBB",18,11,289,NA
"424",2009,4,9,"FAT","LAX",-6,14,209,NA
"425",2009,4,15,"FLL","BNA",-5,-11,793,NA
"426",2009,4,27,"ATL","JAX",20,16,270,NA
"427",2009,4,3,"TUS","MSP",-9,-18,1298,NA
"428",2009,4,14,"MSP","SEA",3,13,1399,NA
"429",2009,4,7,"ATL","ROA",32,35,357,NA
"430",2009,4,29,"XNA","DTW",-5,-15,716,NA
"431",2009,4,22,"FLL","EWR",11,1,1065,NA
"432",2009,4,30,"SAT","ELP",-4,-17,496,NA
"433",2009,4,22,"DFW","BDL",7,-1,1471,NA
"434",2009,4,28,"SAN","PHX",-1,2,304,NA
"435",2009,4,24,"BNA","LAX",-9,-18,1797,NA
"436",2009,4,17,"CVG","MDT",-6,-1,429,NA
"437",2009,4,19,"SJU","LAX",5,4,3386,NA
"438",2009,4,17,"LAS","DFW",NA,NA,1055,NA
"439",2009,4,9,"DCA","JFK",-6,-2,213,NA
"440",2009,4,15,"TUL","DAL",13,5,237,NA
"441",2009,4,15,"CLT","SAN",198,177,2077,NA
"442",2009,4,15,"RNO","SJC",-1,-2,189,NA
"443",2009,4,22,"LGA","BOS",-6,-23,185,NA
"444",2009,4,8,"SBN","ORD",-1,-13,84,NA
"445",2009,4,28,"LAS","SJC",-4,-13,387,NA
"446",2009,4,26,"SEA","ORD",-6,4,1721,NA
"447",2009,4,20,"PHL","MDW",89,131,668,NA
"448",2009,4,29,"DEN","BWI",-7,-19,1491,NA
"449",2009,4,3,"CLT","ORD",0,6,599,NA
"450",2009,4,23,"FWA","DTW",-5,-6,128,NA
"451",2009,4,13,"SLC","PHX",-7,-18,507,NA
"452",2009,4,27,"BHM","BNA",24,18,177,NA
"453",2009,4,30,"CLE","ORD",26,50,316,NA
"454",2009,4,24,"BOS","JFK",0,3,187,NA
"455",2009,4,23,"MBS","ORD",-5,-22,222,NA
"456",2009,4,29,"ATL","AVL",-4,-12,164,NA
"457",2009,4,1,"MBS","ORD",-3,-12,222,NA
"458",2009,4,2,"DTW","ROA",-4,-4,382,NA
"459",2009,4,27,"ATL","MEM",-4,-16,332,NA
"460",2009,4,9,"MEM","FSM",-5,-10,249,NA
"461",2009,4,4,"GRR","CVG",-5,-9,268,NA
"462",2009,4,24,"GSO","DFW",14,10,999,NA
"463",2009,4,24,"DEN","TUS",2,0,639,NA
"464",2009,4,1,"ATL","MCO",12,9,403,NA
"465",2009,4,9,"MSP","DAY",-4,-16,574,NA
"466",2009,4,30,"KTN","SIT",-9,-17,183,NA
"467",2009,4,19,"SMF","ATL",-2,-9,2092,NA
"468",2009,4,15,"CLT","BWI",5,10,361,NA
"469",2009,4,10,"CAE","CVG",-7,-18,404,NA
"470",2009,4,10,"SLC","DEN",2,-4,390,NA
"471",2009,4,25,"MCO","RDU",20,9,534,NA
"472",2009,4,8,"BNA","IAD",-13,-20,542,NA
