"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"265",2009,5,29,"STL","CVG",50,46,307,NA
"266",2009,5,4,"JFK","LAX",-3,-14,2475,NA
"267",2009,5,6,"ATL","FLL",127,138,581,NA
"268",2009,5,22,"ORD","PHL",-3,24,678,NA
"269",2009,5,29,"MEM","BHM",-4,-4,211,NA
"270",2009,5,25,"IAH","BHM",-7,-12,562,NA
"271",2009,5,11,"JFK","ORD",27,6,740,NA
"272",2009,5,21,"ATL","PIT",0,-3,526,NA
"273",2009,5,4,"IAH","AEX",-4,-8,190,NA
"274",2009,5,1,"SNA","SFO",69,86,372,NA
"275",2009,5,18,"LRD","IAH",22,15,301,NA
"276",2009,5,7,"PIT","MCO",13,7,834,NA
"277",2009,5,3,"SRQ","ATL",-3,16,445,NA
"278",2009,5,31,"BOS","CAK",123,118,549,NA
"279",2009,5,14,"DEN","PDX",-3,13,991,NA
"280",2009,5,27,"MSN","MKE",-5,0,74,NA
"281",2009,5,1,"BNA","PHL",5,37,675,NA
"282",2009,5,12,"SAN","SJC",1,1,418,NA
"283",2009,5,1,"MLI","ATL",34,29,633,NA
"284",2009,5,10,"JFK","SFO",8,31,2586,NA
"285",2009,5,11,"CIC","SFO",-7,-20,153,NA
"286",2009,5,8,"ATL","TPA",36,38,406,NA
"287",2009,5,16,"BDL","JFK",-10,-19,106,NA
"288",2009,5,3,"EWR","CLT",-3,-11,529,NA
"289",2009,5,24,"ATL","SAV",-4,-2,215,NA
"290",2009,5,22,"OKC","DAL",31,34,181,NA
"291",2009,5,1,"SNA","SMF",4,3,404,NA
"292",2009,5,7,"SJU","BWI",-1,7,1565,NA
"293",2009,5,11,"ORD","DCA",-6,-19,612,NA
"294",2009,5,24,"ORD","PHX",-8,-27,1440,NA
"295",2009,5,30,"DFW","CHS",-3,7,987,NA
"296",2009,5,13,"BOS","CLE",-3,-2,563,NA
"297",2009,5,13,"LGA","ORD",-5,-2,733,NA
"298",2009,5,5,"BUR","OAK",-4,-9,325,NA
"299",2009,5,20,"MSP","DCA",4,25,931,NA
"300",2009,5,12,"LGA","MCO",-5,11,950,NA
"301",2009,5,4,"ATL","BWI",-5,-14,576,NA
"302",2009,5,31,"TPA","ATL",-4,-21,406,NA
"303",2009,5,14,"ORD","JFK",0,-20,740,NA
"304",2009,5,18,"CVG","MSP",4,4,596,NA
"305",2009,5,14,"BOS","CVG",0,0,752,NA
"306",2009,5,10,"DEN","SNA",18,8,846,NA
"307",2009,5,8,"ORD","MKE",-2,1,67,NA
"308",2009,5,23,"CMH","LGA",-3,-34,478,NA
"309",2009,5,21,"DFW","CRP",3,13,354,NA
"310",2009,5,15,"PHX","EWR",11,-4,2133,NA
"311",2009,5,5,"CLT","FLL",12,74,631,NA
"312",2009,5,20,"SAN","SJC",-1,-8,418,NA
"313",2009,5,27,"JFK","SFO",-2,-49,2586,NA
"314",2009,5,20,"ORD","SAN",28,22,1723,NA
"315",2009,5,18,"GSP","DTW",-1,-4,508,NA
"316",2009,5,13,"CMH","IAH",1,-8,986,NA
"317",2009,5,25,"JNU","SIT",-7,-15,95,NA
"318",2009,5,31,"MOD","SFO",117,110,78,NA
"319",2009,5,2,"BWI","ATL",-5,-11,576,NA
"320",2009,5,19,"ORD","CVG",-2,-4,264,NA
"321",2009,5,23,"ATL","SFO",9,13,2139,NA
"322",2009,5,24,"JFK","LAX",-2,-13,2475,NA
"323",2009,5,16,"MSY","MCO",6,-5,550,NA
"324",2009,5,29,"SNA","SFO",-4,-15,372,NA
"325",2009,5,14,"ORD","RIC",0,-7,642,NA
"326",2009,5,15,"HNL","LAS",-5,1,2762,NA
"327",2009,5,14,"ATL","CAE",-4,-3,191,NA
"328",2009,5,6,"MSP","SLC",32,67,991,NA
"329",2009,5,26,"SEA","JNU",-9,-22,909,NA
"330",2009,5,20,"ONT","SMF",36,30,390,NA
"331",2009,5,19,"ORD","BMI",4,0,116,NA
"332",2009,5,24,"LAX","DEN",2,-13,862,NA
"333",2009,5,6,"ATL","IND",15,-2,432,NA
"334",2009,5,14,"SFO","CIC",-7,5,153,NA
"335",2009,5,23,"ATL","OMA",-2,-19,821,NA
"336",2009,5,22,"JFK","BOS",18,18,187,NA
"337",2009,5,1,"CMH","STL",-3,-9,410,NA
"338",2009,5,9,"TPA","PVD",5,-6,1137,NA
"339",2009,5,15,"SFO","LAX",41,35,337,NA
"340",2009,5,8,"CLT","RIC",0,0,256,NA
"341",2009,5,11,"SFO","MRY",0,3,77,NA
"342",2009,5,18,"MSP","SNA",-5,-11,1522,NA
"343",2009,5,25,"ATL","VPS",33,39,250,NA
"344",2009,5,8,"PIT","ORD",-5,-16,412,NA
"345",2009,5,29,"PDX","PHL",-6,-17,2406,NA
"346",2009,5,18,"ATL","DEN",-5,-28,1199,NA
"347",2009,5,20,"PSP","DEN",-5,-4,776,NA
"348",2009,5,30,"IAH","AUS",0,-11,140,NA
"349",2009,5,18,"IND","ATL",36,18,432,NA
"350",2009,5,12,"DEN","DFW",0,-4,641,NA
"351",2009,5,11,"PWM","BWI",-6,-8,452,NA
"352",2009,5,25,"SDF","DFW",10,2,733,NA
"353",2009,5,20,"BWI","SDF",4,-7,495,NA
"354",2009,5,2,"LGB","SFO",48,61,354,NA
"355",2009,5,29,"SEA","LAS",0,-6,866,NA
"356",2009,5,7,"ICT","ORD",-5,-8,588,NA
"357",2009,5,24,"MEM","CHA",-5,-2,271,NA
"358",2009,5,11,"ORD","BOS",-5,-4,867,NA
"359",2009,5,17,"MSP","DTW",3,3,528,NA
"360",2009,5,15,"JFK","DEN",-3,1,1626,NA
"361",2009,5,19,"LAX","MIA",-1,18,2342,NA
"362",2009,5,20,"LGA","BOS",-10,-21,185,NA
"363",2009,5,9,"SEA","MDW",-4,-34,1733,NA
"364",2009,5,27,"MCO","HPN",8,9,972,NA
"365",2009,5,2,"DFW","ELP",313,315,551,NA
"366",2009,5,18,"ELP","DAL",2,-3,562,NA
"367",2009,5,14,"DFW","SJC",103,92,1439,NA
"368",2009,5,4,"ABQ","SAN",0,-13,628,NA
"369",2009,5,29,"ORD","MSP",-3,-14,334,NA
"370",2009,5,17,"DEN","MSP",-4,-8,680,NA
"371",2009,5,25,"IAD","LAX",-7,-39,2288,NA
"372",2009,5,15,"HSV","MEM",15,16,184,NA
"373",2009,5,21,"ORD","GRR",28,19,137,NA
"374",2009,5,16,"EWR","JAX",0,39,821,NA
"375",2009,5,10,"DTW","SFO",0,40,2079,NA
"376",2009,5,17,"BTV","BWI",-1,2,408,NA
"377",2009,5,17,"JAX","IAD",-1,-4,631,NA
"378",2009,5,5,"SEA","ORD",-2,-15,1721,NA
"379",2009,5,15,"SAN","SFO",3,-1,447,NA
"380",2009,5,20,"MHT","MDW",-5,-26,838,NA
"381",2009,5,29,"DTW","TYS",-5,-5,443,NA
"382",2009,5,2,"BWI","IAH",-1,-1,1235,NA
"383",2009,5,2,"PHX","DEN",-4,-4,602,NA
"384",2009,5,4,"MCI","IND",-5,-11,451,NA
"385",2009,5,16,"DEN","FSD",-4,0,483,NA
"386",2009,5,9,"SNA","OAK",NA,NA,371,NA
"387",2009,5,28,"SLC","OKC",-4,21,866,NA
"388",2009,5,24,"ALB","FLL",-3,41,1204,NA
"389",2009,5,16,"LAS","JFK",-2,9,2248,NA
"390",2009,5,3,"MIA","MSY",-1,-5,674,NA
"391",2009,5,4,"MCO","MSP",0,-23,1310,NA
"392",2009,5,15,"DFW","GRR",-4,-3,931,NA
"393",2009,5,7,"PHX","SFO",-8,-11,651,NA
"394",2009,5,26,"KTN","WRG",16,13,82,NA
"395",2009,5,14,"ATL","BTR",-6,-9,449,NA
"396",2009,5,27,"MDW","PIT",29,24,402,NA
"397",2009,5,18,"HOU","LAX",0,-5,1390,NA
"398",2009,5,25,"TWF","SLC",-11,-16,175,NA
"399",2009,5,13,"PHX","OAK",-6,-9,646,NA
"400",2009,5,12,"ATL","CLT",-3,-11,227,NA
"401",2009,5,3,"OMA","ORD",-9,-16,416,NA
"402",2009,5,11,"SEA","SNA",-3,1,978,NA
"403",2009,5,13,"EWR","MKE",45,52,725,NA
"404",2009,5,22,"BDL","RDU",-9,2,532,NA
"405",2009,5,22,"BIL","SLC",-10,-17,387,NA
"406",2009,5,11,"MEM","MOB",-5,-3,317,NA
"407",2009,5,29,"MEM","AUS",-4,-14,559,NA
"408",2009,5,4,"ATL","BWI",19,19,576,NA
"409",2009,5,13,"PHX","SMF",7,6,647,NA
"410",2009,5,19,"ORD","DAY",-1,-1,240,NA
"411",2009,5,20,"ORD","LAS",0,-10,1515,NA
"412",2009,5,13,"SJU","MIA",7,-6,1045,NA
"413",2009,5,5,"OMA","SLC",8,31,839,NA
"414",2009,5,2,"BOS","PHX",-7,5,2300,NA
"415",2009,5,14,"ORD","LGA",80,74,733,NA
"416",2009,5,24,"PDX","LGB",-7,-3,846,NA
"417",2009,5,25,"LAX","ORD",-7,19,1745,NA
"418",2009,5,14,"ATL","BWI",-4,11,576,NA
"419",2009,5,11,"PDX","PHX",-1,-8,1009,NA
"420",2009,5,20,"SFO","EWR",7,-1,2565,NA
"421",2009,5,6,"LAX","LAS",3,-11,236,NA
"422",2009,5,11,"BNA","SAT",0,-4,822,NA
"423",2009,5,2,"DCA","CLT",-7,-13,331,NA
"424",2009,5,1,"LGA","BOS",NA,NA,185,NA
"425",2009,5,24,"EWR","MCO",-2,-5,938,NA
"426",2009,5,21,"MSN","ORD",-3,-1,109,NA
"427",2009,5,24,"SAN","PHX",0,-10,304,NA
"428",2009,5,13,"SMF","SFO",-10,-5,86,NA
"429",2009,5,30,"SJU","JFK",5,-10,1597,NA
"430",2009,5,21,"MCO","IAD",-4,-16,758,NA
"431",2009,5,11,"MCO","PHF",-4,-3,662,NA
"432",2009,5,27,"CHS","ATL",-4,-11,259,NA
"433",2009,5,11,"MCI","CLE",3,0,694,NA
"434",2009,5,23,"IAD","ORD",-6,-28,589,NA
"435",2009,5,11,"DFW","LAS",-4,-24,1055,NA
"436",2009,5,6,"LAX","DFW",-5,-16,1235,NA
"437",2009,5,1,"MCO","PHL",-5,-3,861,NA
"438",2009,5,2,"ATL","MDW",-1,-8,590,NA
"439",2009,5,3,"EWR","IAH",48,73,1400,NA
"440",2009,5,21,"LAS","PHL",0,19,2176,NA
"441",2009,5,4,"IAH","LFT",-8,-11,201,NA
"442",2009,5,12,"MSP","DLH",-3,-11,144,NA
"443",2009,5,19,"OAK","SNA",-1,2,371,NA
"444",2009,5,30,"GSP","DTW",-2,-4,508,NA
"445",2009,5,19,"MDW","CMH",6,0,284,NA
"446",2009,5,6,"DEN","SNA",-4,-4,846,NA
"447",2009,5,2,"MSP","LAS",3,-8,1300,NA
"448",2009,5,12,"RDU","LAS",1,5,2027,NA
"449",2009,5,30,"HSV","IAD",-5,-21,595,NA
"450",2009,5,13,"MSP","LAS",14,15,1300,NA
"451",2009,5,26,"DEN","STL",13,19,770,NA
"452",2009,5,1,"DEN","ORD",16,4,888,NA
"453",2009,5,28,"SMF","MSP",-4,-7,1518,NA
"454",2009,5,6,"CLE","SDF",-4,-7,304,NA
"455",2009,5,1,"SFO","LAS",-2,-4,414,NA
"456",2009,5,29,"MEM","SHV",-1,-6,285,NA
"457",2009,5,10,"BWI","JAN",29,28,888,NA
"458",2009,5,8,"LGA","MSP",-3,6,1020,NA
"459",2009,5,3,"DFW","IAH",2,-9,224,NA
"460",2009,5,17,"LAS","MDW",0,2,1521,NA
"461",2009,5,13,"ELP","PHX",20,19,347,NA
"462",2009,5,19,"JFK","PIT",0,16,340,NA
"463",2009,5,6,"LAX","DEN",-2,-15,862,NA
"464",2009,5,26,"JAX","DTW",3,-15,814,NA
"465",2009,5,7,"MDW","PHL",-1,1,668,NA
"466",2009,5,21,"ORD","CRW",-6,-9,416,NA
"467",2009,5,15,"MEM","BTR",-1,-4,319,NA
"468",2009,5,28,"CMH","DTW",-1,-5,155,NA
"469",2009,5,11,"BHM","LAS",-2,-3,1618,NA
"470",2009,5,2,"OAK","LAS",0,9,407,NA
"471",2009,5,28,"PHX","MSY",5,-9,1301,NA
