"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"158",2009,9,24,"LAX","FAT",-3,-1,209,NA
"159",2009,9,5,"ORD","AVP",238,233,631,NA
"160",2009,9,5,"JFK","ROC",-4,-20,264,NA
"161",2009,9,8,"IND","LAS",35,11,1591,NA
"162",2009,9,18,"LAX","FAT",0,-6,209,NA
"163",2009,9,1,"BUR","DFW",0,-5,1231,NA
"164",2009,9,11,"DFW","CID",65,94,685,NA
"165",2009,9,21,"ATL","ROA",-3,-8,357,NA
"166",2009,9,17,"MEM","LAX",-1,-17,1619,NA
"167",2009,9,29,"DEN","CLE",-7,-3,1201,NA
"168",2009,9,11,"EWR","STL",16,-16,872,NA
"169",2009,9,8,"ATL","SAT",-4,-8,874,NA
"170",2009,9,28,"ATL","MIA",-1,-4,595,NA
"171",2009,9,9,"LAX","OAK",21,11,337,NA
"172",2009,9,24,"LGA","IAD",8,-24,229,NA
"173",2009,9,2,"JFK","DCA",-3,-22,213,NA
"174",2009,9,24,"HNL","LAS",129,144,2762,NA
"175",2009,9,2,"BOS","MDW",3,-19,861,NA
"176",2009,9,19,"JAX","ATL",7,26,270,NA
"177",2009,9,26,"MOB","DFW",-10,5,540,NA
"178",2009,9,26,"SFO","MRY",-5,-8,77,NA
"179",2009,9,14,"DCA","SEA",18,9,2329,NA
"180",2009,9,3,"OKC","ORD",-3,-14,693,NA
"181",2009,9,6,"SAN","OAK",-2,-23,446,NA
"182",2009,9,18,"SFO","LAX",-2,-21,337,NA
"183",2009,9,7,"ORD","CLT",0,-1,599,NA
"184",2009,9,8,"ALB","CLE",-9,-17,424,NA
"185",2009,9,12,"DEN","TPA",1,3,1506,NA
"186",2009,9,22,"DCA","DFW",0,-4,1192,NA
"187",2009,9,3,"CLT","SFO",11,12,2296,NA
"188",2009,9,8,"MDW","HOU",11,-9,937,NA
"189",2009,9,7,"ATL","ORD",45,37,606,NA
"190",2009,9,20,"MEM","CLT",0,-2,512,NA
"191",2009,9,16,"DTW","GRR",-3,-1,120,NA
"192",2009,9,12,"ABQ","LBB",19,17,289,NA
"193",2009,9,14,"ISP","MCO",2,-16,972,NA
"194",2009,9,10,"ORD","CVG",-2,4,264,NA
"195",2009,9,7,"DFW","ABI",0,-2,158,NA
"196",2009,9,8,"PHL","AUS",1,-24,1430,NA
"197",2009,9,12,"SCC","BRW",-10,-11,204,NA
"198",2009,9,24,"HOU","DAL",46,36,239,NA
"199",2009,9,4,"DEN","BOS",-5,-11,1754,NA
"200",2009,9,28,"SDF","ORD",-10,2,286,NA
"201",2009,9,17,"DEN","HSV",6,14,1048,NA
"202",2009,9,9,"ATL","MOB",-6,-8,302,NA
"203",2009,9,24,"DFW","GRK",-3,-2,134,NA
"204",2009,9,24,"DCA","ORD",-6,-7,612,NA
"205",2009,9,24,"SFO","CLT",-1,-7,2296,NA
"206",2009,9,15,"BFL","LAX",-5,-14,109,NA
"207",2009,9,28,"JFK","MIA",-1,-25,1090,NA
"208",2009,9,21,"CHA","ATL",294,301,106,NA
"209",2009,9,15,"TVC","DTW",-7,-8,207,NA
"210",2009,9,12,"BOS","JFK",0,-20,187,NA
"211",2009,9,1,"DFW","SAN",-4,-10,1171,NA
"212",2009,9,27,"PHX","IAH",-5,-3,1009,NA
"213",2009,9,21,"JFK","TPA",-4,-20,1005,NA
"214",2009,9,10,"RNO","SFO",0,-1,192,NA
"215",2009,9,20,"PDX","DFW",-6,-15,1616,NA
"216",2009,9,5,"SIT","SEA",-7,-5,862,NA
"217",2009,9,7,"DTW","MSN",5,2,312,NA
"218",2009,9,5,"OGG","PHX",-1,-5,2845,NA
"219",2009,9,27,"LAX","IAD",5,0,2288,NA
"220",2009,9,30,"DCA","ORD",-4,-13,612,NA
"221",2009,9,17,"DEN","LAX",1,-12,862,NA
"222",2009,9,22,"SAN","HNL",19,0,2614,NA
"223",2009,9,15,"DFW","LIT",-5,0,304,NA
"224",2009,9,2,"DEN","CMH",-5,-6,1155,NA
"225",2009,9,11,"MIA","ATL",-7,-15,595,NA
"226",2009,9,15,"SJC","RNO",-4,-8,189,NA
"227",2009,9,1,"MCO","BWI",-2,2,787,NA
"228",2009,9,29,"PDX","MDW",4,0,1751,NA
"229",2009,9,5,"DFW","EVV",45,28,642,NA
"230",2009,9,24,"SAT","DFW",12,0,247,NA
"231",2009,9,5,"DTW","ORD",-2,-17,235,NA
"232",2009,9,25,"DFW","XNA",-4,0,281,NA
"233",2009,9,28,"SLC","DEN",-4,-7,390,NA
"234",2009,9,17,"PHX","OMA",-1,6,1037,NA
"235",2009,9,13,"PDX","SMF",1,4,479,NA
"236",2009,9,30,"DEN","SLC",-2,44,390,NA
"237",2009,9,4,"OMA","EWR",-3,13,1133,NA
"238",2009,9,5,"GTF","SLC",-8,2,463,NA
"239",2009,9,6,"BWI","ALB",-2,-12,288,NA
"240",2009,9,10,"BOS","BWI",-5,-13,370,NA
"241",2009,9,1,"EWR","MSP",9,-8,1008,NA
"242",2009,9,16,"DFW","LFT",23,20,351,NA
"243",2009,9,13,"MSN","DTW",-6,1,312,NA
"244",2009,9,23,"IND","DCA",-5,-18,499,NA
"245",2009,9,11,"MEM","PNS",-5,-2,355,NA
"246",2009,9,4,"STL","ORD",-7,-4,258,NA
"247",2009,9,18,"LAS","PHX",-2,-11,256,NA
"248",2009,9,22,"DFW","SDF",-4,-8,733,NA
"249",2009,9,11,"MSY","CLT",-7,-11,651,NA
"250",2009,9,19,"MGM","DFW",-5,-24,622,NA
"251",2009,9,13,"SGF","ORD",89,109,438,NA
"252",2009,9,12,"SMF","SFO",70,63,86,NA
"253",2009,9,15,"RNO","SLC",-3,-8,422,NA
"254",2009,9,21,"RDU","DCA",-7,-14,227,NA
"255",2009,9,8,"FLL","MCO",-1,-13,178,NA
"256",2009,9,5,"SBP","PHX",-5,-1,509,NA
"257",2009,9,28,"SEA","LAX",4,5,954,NA
"258",2009,9,2,"SLC","CDC",-1,0,221,NA
"259",2009,9,10,"IAH","RIC",0,12,1157,NA
"260",2009,9,22,"SLC","EKO",-3,-14,200,NA
"261",2009,9,28,"DTW","MCO",-1,-1,957,NA
"262",2009,9,13,"GSO","EWR",-1,-6,446,NA
"263",2009,9,15,"PIT","ORD",-13,-19,412,NA
"264",2009,9,19,"CMH","MEM",-3,0,518,NA
"265",2009,9,16,"SAT","DFW",0,-6,247,NA
"266",2009,9,24,"IAH","PIT",2,0,1117,NA
"267",2009,9,12,"FLL","CVG",-5,-6,932,NA
"268",2009,9,5,"ATL","CHS",-5,-13,259,NA
"269",2009,9,10,"ATL","STL",-6,-14,483,NA
"270",2009,9,11,"EWR","DFW",206,182,1372,NA
"271",2009,9,10,"ATL","AVL",-3,-3,164,NA
"272",2009,9,14,"DEN","SNA",39,29,846,NA
"273",2009,9,27,"SFO","LAX",1,9,337,NA
"274",2009,9,22,"ISP","MCO",-6,-25,972,NA
"275",2009,9,21,"SLC","FCA",4,7,532,NA
"276",2009,9,16,"MCO","DEN",2,-23,1546,NA
"277",2009,9,6,"STL","ORD",-5,-17,258,NA
"278",2009,9,8,"ATL","PHX",-2,-7,1587,NA
"279",2009,9,22,"ATL","MYR",-6,-11,317,NA
"280",2009,9,1,"MCO","JFK",-4,-28,944,NA
"281",2009,9,30,"PIT","DFW",-8,-17,1068,NA
"282",2009,9,14,"CLT","RDU",NA,NA,130,NA
"283",2009,9,20,"ATL","MOB",NA,NA,302,NA
"284",2009,9,12,"DFW","TUL",19,14,237,NA
"285",2009,9,29,"LAX","BOS",-8,-38,2611,NA
"286",2009,9,30,"FAR","DEN",-9,-6,627,NA
"287",2009,9,9,"ORD","AUS",-4,-2,978,NA
"288",2009,9,5,"CLT","BOS",-7,-22,728,NA
"289",2009,9,24,"SJC","DFW",-3,-2,1439,NA
"290",2009,9,24,"PHX","SLC",-4,4,507,NA
"291",2009,9,18,"MEM","DCA",14,4,762,NA
"292",2009,9,17,"SLC","JFK",-7,18,1989,NA
"293",2009,9,4,"SGF","ATL",-3,-8,563,NA
"294",2009,9,3,"EWR","AVL",-7,6,583,NA
"295",2009,9,14,"RAP","ORD",-4,-9,780,NA
"296",2009,9,8,"ORD","DCA",0,-3,612,NA
"297",2009,9,5,"PHX","SAN",-4,-5,304,NA
"298",2009,9,28,"BOS","STL",-13,19,1046,NA
"299",2009,9,19,"JFK","PSE",-4,-12,1617,NA
"300",2009,9,29,"FLL","PHL",-5,-29,992,NA
"301",2009,9,2,"ABQ","IAH",-8,-20,744,NA
"302",2009,9,27,"ICT","MSP",-4,-11,545,NA
"303",2009,9,30,"CIC","SFO",-5,0,153,NA
"304",2009,9,16,"IAH","DCA",-4,-17,1208,NA
"305",2009,9,2,"SNA","DEN",-1,-8,846,NA
"306",2009,9,3,"CLE","EWR",-4,7,404,NA
"307",2009,9,27,"ABQ","LAS",8,-3,487,NA
"308",2009,9,22,"LAS","SLC",0,-4,368,NA
"309",2009,9,18,"SFO","PSP",13,6,421,NA
"310",2009,9,3,"MEM","DFW",-7,-10,432,NA
"311",2009,9,8,"CAK","ORD",-7,-16,344,NA
"312",2009,9,26,"MCI","IAH",-4,-14,643,NA
"313",2009,9,9,"SLC","PHX",-1,-9,507,NA
"314",2009,9,6,"DEN","IAH",-6,-15,862,NA
"315",2009,9,27,"HNL","OGG",-4,-9,100,NA
"316",2009,9,7,"PDX","ABQ",3,-6,1111,NA
"317",2009,9,1,"CLT","BDL",-3,7,644,NA
"318",2009,9,10,"ALB","DTW",-8,0,488,NA
"319",2009,9,21,"SLC","ORD",-1,19,1249,NA
"320",2009,9,15,"BNA","LGA",-10,-3,764,NA
"321",2009,9,11,"TPA","EWR",-2,-10,998,NA
"322",2009,9,6,"LAX","SEA",-12,-4,954,NA
"323",2009,9,17,"BTM","SLC",-2,20,357,NA
"324",2009,9,14,"LEX","DFW",-8,-15,785,NA
"325",2009,9,29,"CRW","ORD",-8,-12,416,NA
"326",2009,9,19,"LAS","SMF",-3,-22,397,NA
"327",2009,9,28,"OAK","PHX",-1,-10,646,NA
"328",2009,9,11,"SEA","PHX",-2,-14,1107,NA
"329",2009,9,27,"PHL","TPA",4,19,920,NA
"330",2009,9,27,"HOU","BWI",-4,-23,1246,NA
"331",2009,9,13,"ATL","SFO",16,-1,2139,NA
"332",2009,9,15,"BWI","CLT",-7,-16,361,NA
"333",2009,9,17,"CLT","SEA",-2,5,2279,NA
"334",2009,9,15,"VPS","DFW",0,0,641,NA
"335",2009,9,8,"MEM","SHV",-5,-20,285,NA
"336",2009,9,19,"IAD","IAH",-1,-17,1190,NA
"337",2009,9,18,"ATL","CLE",-2,-7,554,NA
"338",2009,9,26,"ATL","FLL",-1,-14,581,NA
"339",2009,9,6,"LAS","DEN",-9,-16,629,NA
"340",2009,9,28,"SFO","SAN",-8,-15,447,NA
"341",2009,9,22,"LGB","BOS",-1,5,2602,NA
"342",2009,9,7,"DEN","OKC",-5,-14,495,NA
"343",2009,9,15,"ATL","RDU",0,-12,356,NA
"344",2009,9,10,"DTW","LSE",-4,-11,416,NA
"345",2009,9,20,"ATL","AGS",106,106,143,NA
"346",2009,9,2,"PHL","BOS",23,24,280,NA
"347",2009,9,20,"CLE","MKE",-5,4,328,NA
"348",2009,9,29,"ORD","MCO",-6,-22,1005,NA
"349",2009,9,16,"SLC","CVG",-5,-3,1449,NA
"350",2009,9,7,"DFW","MCI",-1,0,460,NA
"351",2009,9,27,"IAD","DFW",4,12,1172,NA
"352",2009,9,21,"ATL","BWI",0,7,576,NA
"353",2009,9,19,"BUR","OAK",1,-6,325,NA
"354",2009,9,8,"PHX","MCI",3,1,1044,NA
"355",2009,9,22,"PDX","SEA",3,1,129,NA
"356",2009,9,12,"DTW","GSO",-5,-2,460,NA
"357",2009,9,21,"AUS","IAH",-9,-9,140,NA
"358",2009,9,25,"PHL","PHX",4,-5,2075,NA
"359",2009,9,24,"JAN","DFW",-5,-12,408,NA
"360",2009,9,11,"MCO","DCA",-3,-10,759,NA
"361",2009,9,28,"BOS","PHX",-6,25,2300,NA
"362",2009,9,15,"RSW","MCO",-3,-8,133,NA
"363",2009,9,16,"DTW","SFO",5,-13,2079,NA
"364",2009,9,8,"MEM","RDU",-6,-13,634,NA
"365",2009,9,11,"MIA","BDL",7,1,1194,NA
"366",2009,9,27,"ABQ","DEN",17,10,349,NA
"367",2009,9,18,"CLT","IAD",0,-3,321,NA
"368",2009,9,16,"PHX","PSP",10,10,261,NA
"369",2009,9,20,"OAK","SEA",-11,-3,671,NA
"370",2009,9,7,"PVD","CLE",-3,-8,540,NA
"371",2009,9,25,"MCO","SJU",-2,-5,1189,NA
"372",2009,9,14,"OAK","BUR",2,-10,325,NA
"373",2009,9,25,"LAS","DEN",-1,-5,629,NA
"374",2009,9,16,"SLC","EKO",-4,-6,200,NA
"375",2009,9,21,"SEA","ONT",-4,-13,956,NA
"376",2009,9,16,"IAD","DEN",-4,-21,1452,NA
"377",2009,9,4,"HSV","MEM",-4,-20,184,NA
"378",2009,9,2,"JFK","MIA",8,-2,1090,NA
"379",2009,9,1,"MEM","PHX",39,24,1263,NA
"380",2009,9,21,"MEM","HSV",-2,-10,184,NA
"381",2009,9,18,"DFW","SEA",7,-28,1660,NA
"382",2009,9,12,"MCO","ABE",-5,-11,906,NA
"383",2009,9,23,"CLE","JFK",-10,-9,425,NA
"384",2009,9,20,"IAH","LFT",-3,-10,201,NA
"385",2009,9,3,"PIT","PHL",-4,0,267,NA
"386",2009,9,14,"BNA","MCI",-7,-15,491,NA
"387",2009,9,2,"DEN","LAX",46,32,862,NA
"388",2009,9,10,"MHT","BWI",2,-2,377,NA
"389",2009,9,24,"CLE","PVD",-5,-3,540,NA
"390",2009,9,11,"OTH","SFO",11,13,412,NA
"391",2009,9,24,"DFW","MIA",-5,-14,1121,NA
"392",2009,9,21,"ATL","MLB",-4,-3,443,NA
"393",2009,9,20,"PHX","AUS",13,15,872,NA
"394",2009,9,11,"BNA","BWI",7,2,588,NA
"395",2009,9,2,"ATL","LGA",1,-12,761,NA
"396",2009,9,30,"LGB","SLC",6,13,589,NA
"397",2009,9,15,"MSN","ORD",29,25,109,NA
"398",2009,9,20,"CHS","ATL",-5,-11,259,NA
"399",2009,9,9,"DLH","MSP",-4,-11,144,NA
"400",2009,9,29,"IAD","LGB",-2,4,2277,NA
"401",2009,9,14,"ORD","PHL",-7,-31,678,NA
"402",2009,9,17,"JFK","ATL",-4,2,760,NA
"403",2009,9,19,"SPI","ORD",-4,0,174,NA
"404",2009,9,5,"SMF","LAS",-4,-9,397,NA
"405",2009,9,19,"BNA","DEN",-4,-13,1013,NA
"406",2009,9,20,"DCA","ORD",-5,-12,612,NA
"407",2009,9,20,"MCO","IAD",12,20,758,NA
"408",2009,9,3,"ORD","MSN",-5,-14,109,NA
"409",2009,9,21,"DTW","STL",-2,1,440,NA
"410",2009,9,10,"ICT","IAH",8,23,542,NA
"411",2009,9,4,"BNA","SLC",-2,-4,1403,NA
"412",2009,9,21,"ATL","HSV",81,123,151,NA
"413",2009,9,7,"SAN","LAX",-5,-6,109,NA
"414",2009,9,24,"ORD","ICT",-7,1,588,NA
"415",2009,9,4,"DAY","DFW",-1,-3,861,NA
"416",2009,9,19,"ATL","MSY",-6,-11,425,NA
"417",2009,9,2,"SFO","ORD",0,-20,1846,NA
"418",2009,9,15,"IAH","JAN",-2,9,351,NA
"419",2009,9,9,"CHS","ATL",-9,-10,259,NA
"420",2009,9,18,"ONT","SJC",0,-9,334,NA
"421",2009,9,9,"DFW","JAN",15,13,408,NA
"422",2009,9,18,"LAX","SEA",-2,-18,954,NA
"423",2009,9,1,"BOS","DCA",-9,-21,399,NA
"424",2009,9,6,"SAN","SFO",-4,-15,447,NA
"425",2009,9,30,"HOU","SAT",-2,-5,192,NA
"426",2009,9,1,"DFW","AUS",-5,-14,190,NA
"427",2009,9,21,"TVC","ORD",-1,-5,224,NA
"428",2009,9,5,"SJU","BDL",51,41,1666,NA
"429",2009,9,4,"LAX","MRY",-7,-9,267,NA
"430",2009,9,14,"STL","BWI",3,3,737,NA
"431",2009,9,28,"DEN","IAH",-3,-5,862,NA
"432",2009,9,14,"MIA","DFW",-8,-9,1121,NA
"433",2009,9,23,"SLC","GEG",0,-6,546,NA
"434",2009,9,20,"LAX","PSP",-5,-6,110,NA
"435",2009,9,23,"CLT","ORF",19,19,290,NA
"436",2009,9,23,"DFW","MSN",3,-15,821,NA
"437",2009,9,3,"CLE","MCO",-5,5,895,NA
"438",2009,9,26,"LAX","MEM",-2,-11,1619,NA
"439",2009,9,7,"JFK","BOS",-6,-33,187,NA
"440",2009,9,5,"MDW","SAN",-1,-27,1728,NA
"441",2009,9,4,"MCI","IAH",8,19,643,NA
"442",2009,9,4,"LAX","PHL",-5,-25,2401,NA
"443",2009,9,10,"MSN","ORD",-6,-6,109,NA
"444",2009,9,28,"SAN","DFW",-8,-14,1171,NA
"445",2009,9,16,"SEA","IAH",-8,14,1874,NA
"446",2009,9,25,"MEM","BTR",-7,-3,319,NA
"447",2009,9,19,"ATL","TUL",-5,0,674,NA
"448",2009,9,21,"OMA","ATL",29,76,821,NA
"449",2009,9,1,"LFT","IAH",-4,-6,201,NA
"450",2009,9,24,"MEM","CLT",-6,3,512,NA
"451",2009,9,1,"AUS","IAD",-9,-37,1297,NA
"452",2009,9,20,"SAN","MCI",40,34,1333,NA
"453",2009,9,14,"MSY","HOU",4,15,303,NA
"454",2009,9,1,"MAF","HOU",-5,-10,441,NA
"455",2009,9,18,"JAX","DFW",-10,-19,919,NA
"456",2009,9,18,"SLC","FCA",-5,3,532,NA
"457",2009,9,9,"BOS","BWI",37,20,370,NA
"458",2009,9,2,"PHL","JAX",-5,-10,742,NA
"459",2009,9,11,"SEA","SJC",-8,4,696,NA
"460",2009,9,3,"AUS","LAS",12,-4,1090,NA
"461",2009,9,6,"DFW","EWR",-3,-17,1372,NA
"462",2009,9,15,"IAH","CVG",-4,8,871,NA
"463",2009,9,23,"IAH","BWI",-2,-14,1235,NA
"464",2009,9,22,"LAX","SAN",-2,0,109,NA
"465",2009,9,14,"BUF","BOS",-16,16,396,NA
"466",2009,9,10,"TPA","JAX",-2,-3,180,NA
"467",2009,9,18,"DCA","IND",12,8,499,NA
"468",2009,9,29,"ORD","CLT",-8,-34,599,NA
"469",2009,9,18,"MLI","ATL",50,42,633,NA
