"","YEAR","MONTH","DAY_OF_MONTH","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"1",2009,11,23,"CLT","EWR",-10,-44,529,NA
"2",2009,11,20,"DFW","PIA",-2,-2,673,NA
"3",2009,11,14,"DEN","FAR",-5,4,627,NA
"4",2009,11,22,"PHX","MKE",10,22,1460,NA
"5",2009,11,22,"CLE","DFW",-7,-33,1021,NA
"6",2009,11,6,"IAH","MSY",-2,-8,305,NA
"7",2009,11,4,"BWI","IND",14,2,515,NA
"8",2009,11,19,"MSP","MCI",-4,-22,393,NA
"9",2009,11,24,"DCA","DFW",-5,-25,1192,NA
"10",2009,11,12,"EUG","SFO",-5,-22,451,NA
"11",2009,11,29,"BOI","ORD",13,27,1437,NA
"12",2009,11,24,"TYS","CVG",-8,-11,226,NA
"13",2009,11,29,"SFO","DEN",-1,2,967,NA
"14",2009,11,15,"SFO","HNL",-6,-17,2399,NA
"15",2009,11,5,"DFW","IND",8,10,762,NA
"16",2009,11,3,"LAX","JFK",1,-5,2475,NA
"17",2009,11,20,"DEN","SBA",-4,-11,916,NA
"18",2009,11,10,"BTR","DFW",-4,-8,383,NA
"19",2009,11,4,"MKE","ORD",-9,-24,67,NA
"20",2009,11,13,"TUL","ATL",-4,-7,674,NA
"21",2009,11,8,"HOU","OKC",-1,-10,419,NA
"22",2009,11,16,"IAH","BTR",5,12,253,NA
"23",2009,11,5,"DFW","PNS",2,5,604,NA
"24",2009,11,28,"LAX","EWR",-1,-11,2454,NA
"25",2009,11,5,"MEM","MSP",8,-9,700,NA
"26",2009,11,11,"ATL","SHV",-2,-23,551,NA
"27",2009,11,25,"JAX","IAH",-10,-13,817,NA
"28",2009,11,21,"LEX","ORD",-10,-8,323,NA
"29",2009,11,16,"LBB","DAL",-1,1,293,NA
"30",2009,11,24,"DSM","LGA",0,20,1031,NA
"31",2009,11,19,"RSW","BOS",34,11,1249,NA
"32",2009,11,29,"ORD","ATL",-4,-7,606,NA
"33",2009,11,2,"DFW","DCA",-5,5,1192,NA
"34",2009,11,23,"DFW","ATL",-1,-9,732,NA
"35",2009,11,16,"DAL","AUS",4,5,189,NA
"36",2009,11,6,"BHM","MCO",8,3,478,NA
"37",2009,11,16,"SEA","SLC",-3,-16,689,NA
"38",2009,11,19,"MEM","ATL",-5,-10,332,NA
"39",2009,11,7,"RAP","DEN",-8,-4,300,NA
"40",2009,11,2,"ITO","HNL",3,14,216,NA
"41",2009,11,5,"ATL","JAX",0,-2,270,NA
"42",2009,11,18,"HOU","DAL",-1,-7,239,NA
"43",2009,11,2,"SLC","MCI",18,6,919,NA
"44",2009,11,11,"DCA","ATL",18,15,547,NA
"45",2009,11,28,"BDL","IAD",-13,-30,326,NA
"46",2009,11,19,"MCO","EWR",72,52,938,NA
"47",2009,11,30,"CLD","LAX",0,4,86,NA
"48",2009,11,18,"DEN","ATL",-8,12,1199,NA
"49",2009,11,29,"ATL","HSV",-9,-25,151,NA
"50",2009,11,6,"CVG","ORF",0,-8,485,NA
"51",2009,11,13,"PFN","MEM",-5,-3,417,NA
"52",2009,11,5,"IAD","CAE",-12,-26,401,NA
"53",2009,11,26,"BOS","PHX",-4,-39,2300,NA
"54",2009,11,12,"CLE","DFW",-5,-7,1021,NA
"55",2009,11,2,"SMF","SAN",6,7,480,NA
"56",2009,11,20,"PIT","TPA",5,-13,873,NA
"57",2009,11,5,"OMA","DTW",-5,-18,651,NA
"58",2009,11,4,"STL","LIT",-4,3,296,NA
"59",2009,11,18,"TUL","IAH",-5,-27,429,NA
"60",2009,11,4,"DFW","SPS",-4,-2,113,NA
"61",2009,11,15,"DCA","MCO",28,15,759,NA
"62",2009,11,1,"ROC","JFK",-7,-17,264,NA
"63",2009,11,23,"LBB","AUS",3,4,341,NA
"64",2009,11,13,"MBS","ORD",72,44,222,NA
"65",2009,11,21,"PDX","SLC",-6,-6,630,NA
"66",2009,11,27,"JFK","FLL",-1,-12,1069,NA
"67",2009,11,20,"ORD","LGA",-4,-28,733,NA
"68",2009,11,27,"EWR","BTV",2,-32,266,NA
"69",2009,11,8,"BOI","DEN",-7,-21,649,NA
"70",2009,11,23,"MDW","TUS",-3,-20,1440,NA
"71",2009,11,19,"RIC","JFK",19,10,288,NA
"72",2009,11,2,"PHX","IND",-4,-11,1489,NA
"73",2009,11,13,"STL","HOU",1,-12,687,NA
"74",2009,11,11,"ATL","MIA",12,22,595,NA
"75",2009,11,21,"HNL","SEA",-2,-19,2677,NA
"76",2009,11,9,"PHX","DTW",-2,3,1671,NA
"77",2009,11,11,"ATL","DEN",-3,11,1199,NA
"78",2009,11,6,"MDW","BWI",0,-16,611,NA
"79",2009,11,16,"MCO","ATL",-1,-12,403,NA
"80",2009,11,1,"MCI","CLE",-10,-17,694,NA
"81",2009,11,11,"ATL","PNS",1,-5,272,NA
"82",2009,11,2,"RST","ORD",4,16,268,NA
"83",2009,11,23,"HNL","SEA",3,-5,2677,NA
"84",2009,11,2,"DFW","BWI",2,-14,1217,NA
"85",2009,11,19,"CLE","ROC",4,7,245,NA
"86",2009,11,28,"ATL","MSY",-1,0,425,NA
"87",2009,11,3,"GFK","MSP",108,93,284,NA
"88",2009,11,26,"ATL","TLH",-7,-18,223,NA
"89",2009,11,11,"SNA","SEA",-7,-22,978,NA
"90",2009,11,16,"DFW","ORD",-3,-26,802,NA
"91",2009,11,20,"SNA","IAH",6,-3,1347,NA
"92",2009,11,29,"MDW","IAD",9,-3,577,NA
"93",2009,11,20,"PDX","RDM",-3,-7,116,NA
"94",2009,11,24,"DEN","BWI",-7,-11,1491,NA
"95",2009,11,28,"ONT","PHX",-9,-7,325,NA
"96",2009,11,27,"RNO","SAN",-5,-8,488,NA
"97",2009,11,1,"RIC","ATL",2,-12,481,NA
"98",2009,11,13,"MKE","IAH",-2,-17,984,NA
"99",2009,11,10,"MSP","JFK",-4,-36,1028,NA
"100",2009,11,21,"MCO","STL",6,5,880,NA
"101",2009,11,11,"CID","DEN",6,-2,693,NA
"102",2009,11,22,"EWR","SYR",104,73,194,NA
"103",2009,11,11,"EWR","FLL",-2,-16,1065,NA
"104",2009,11,29,"SJC","RNO",0,-5,189,NA
"105",2009,11,23,"MEM","DAL",-3,-7,423,NA
"106",2009,11,20,"MDW","MSP",-6,-9,349,NA
"107",2009,11,10,"CMH","PHX",-8,-11,1671,NA
"108",2009,11,6,"CLT","RIC",0,-4,256,NA
"109",2009,11,6,"BTV","EWR",-8,28,266,NA
"110",2009,11,23,"OKC","DEN",-15,-13,495,NA
"111",2009,11,13,"EWR","JAX",112,72,821,NA
"112",2009,11,29,"PHL","MKE",-9,-36,690,NA
"113",2009,11,13,"AUS","IAH",-6,-10,140,NA
"114",2009,11,25,"ONT","ATL",-7,-5,1900,NA
"115",2009,11,18,"ORD","ABQ",0,-27,1118,NA
"116",2009,11,23,"DFW","AUS",19,10,190,NA
"117",2009,11,3,"LGA","CMH",14,20,478,NA
"118",2009,11,8,"PHL","DFW",-5,-21,1302,NA
"119",2009,11,5,"CLT","PVD",-1,3,683,NA
"120",2009,11,28,"ATL","IND",-3,-1,432,NA
"121",2009,11,10,"AVL","EWR",-4,0,583,NA
"122",2009,11,18,"DFW","CLT",-7,-17,936,NA
"123",2009,11,27,"SEA","SFO",-3,-6,679,NA
"124",2009,11,9,"RDU","LGA",-7,-12,431,NA
"125",2009,11,30,"ORD","MCO",-6,-3,1005,NA
"126",2009,11,30,"SMF","LAX",0,-11,373,NA
"127",2009,11,3,"ATL","MEM",-5,-3,332,NA
"128",2009,11,14,"BOS","DCA",-2,-14,399,NA
"129",2009,11,19,"DFW","LIT",NA,NA,304,NA
"130",2009,11,15,"CLT","ROC",-6,-16,573,NA
"131",2009,11,16,"DFW","SLC",2,-5,988,NA
"132",2009,11,24,"IND","DEN",-1,-32,977,NA
"133",2009,11,2,"FLL","ATL",-3,-7,581,NA
"134",2009,11,5,"HOU","AUS",-5,-10,148,NA
"135",2009,11,25,"EWR","DFW",-6,15,1372,NA
"136",2009,11,24,"GFK","MSP",10,13,284,NA
"137",2009,11,20,"DCA","BDL",-7,-14,313,NA
"138",2009,11,10,"PHL","BOS",-2,-10,280,NA
"139",2009,11,21,"DFW","CLE",50,57,1021,NA
"140",2009,11,9,"ATL","DAY",8,-5,432,NA
"141",2009,11,24,"ORD","ATL",29,38,606,NA
"142",2009,11,17,"IAH","JAX",-2,-14,817,NA
"143",2009,11,27,"PHL","DFW",-11,-55,1302,NA
"144",2009,11,8,"MCO","BUF",-9,-18,1011,NA
"145",2009,11,16,"SAN","BWI",-1,-16,2295,NA
"146",2009,11,23,"MSP","ATL",-5,-22,906,NA
"147",2009,11,7,"LEX","IAH",1,-24,828,NA
"148",2009,11,20,"ATL","PNS",0,-3,272,NA
"149",2009,11,19,"SFO","LAX",-3,-16,337,NA
"150",2009,11,4,"DCA","LGA",-5,-27,214,NA
"151",2009,11,9,"DEN","RNO",-1,-9,804,NA
"152",2009,11,2,"ABQ","MSP",-1,6,981,NA
"153",2009,11,21,"DTW","MIA",-6,-14,1145,NA
"154",2009,11,25,"LAX","PIT",-2,-10,2136,NA
"155",2009,11,1,"DFW","PHL",4,-14,1302,NA
"156",2009,11,24,"BTR","IAH",0,2,253,NA
"157",2009,11,3,"CMI","ORD",-9,-6,135,NA
"158",2009,11,19,"LIT","DAL",-2,-10,296,NA
"159",2009,11,17,"ATL","SHV",-11,-19,551,NA
"160",2009,11,11,"BNA","AUS",-7,-35,756,NA
"161",2009,11,1,"LAX","SFO",90,89,337,NA
"162",2009,11,9,"CLT","ATL",-4,-13,227,NA
"163",2009,11,24,"JFK","MSP",-4,-57,1028,NA
"164",2009,11,12,"SRQ","ATL",-10,-12,445,NA
"165",2009,11,1,"BOI","GEG",-6,-16,287,NA
"166",2009,11,10,"ATL","BNA",4,-4,214,NA
"167",2009,11,16,"DFW","BMI",8,-6,690,NA
"168",2009,11,1,"MEM","SLC",2,-14,1261,NA
"169",2009,11,13,"LAS","SNA",-5,-3,226,NA
"170",2009,11,28,"BUR","SMF",-6,-18,358,NA
"171",2009,11,20,"RDU","IAD",-7,-3,224,NA
"172",2009,11,20,"JFK","RDU",27,27,426,NA
"173",2009,11,27,"DAL","OKC",-2,-5,181,NA
"174",2009,11,22,"BOS","PBI",-10,-15,1197,NA
"175",2009,11,15,"BOS","LAX",30,31,2611,NA
"176",2009,11,22,"DFW","ORD",-3,-18,802,NA
"177",2009,11,9,"LAS","BUR",-4,-10,223,NA
"178",2009,11,4,"BUF","MDW",-5,-22,468,NA
"179",2009,11,28,"PDX","DEN",-8,-21,991,NA
"180",2009,11,20,"LGA","CAK",-12,10,396,NA
"181",2009,11,9,"EWR","BOS",-6,-2,200,NA
"182",2009,11,2,"ORD","SAT",-2,-23,1041,NA
"183",2009,11,18,"PBI","ATL",-5,-16,545,NA
"184",2009,11,1,"SLC","BNA",0,-15,1403,NA
"185",2009,11,20,"LAX","SEA",1,-7,954,NA
"186",2009,11,16,"DEN","IAD",-5,2,1452,NA
"187",2009,11,16,"SEA","PSP",-12,-1,987,NA
"188",2009,11,12,"IAH","SAT",0,0,191,NA
"189",2009,11,10,"CLT","CLE",-5,-27,430,NA
"190",2009,11,12,"DTW","MSP",10,9,528,NA
"191",2009,11,14,"MEM","LFT",-5,-11,354,NA
"192",2009,11,25,"CLE","MDW",-1,-21,307,NA
"193",2009,11,20,"MOB","ATL",-6,-8,302,NA
"194",2009,11,4,"LGA","BOS",-2,-11,185,NA
"195",2009,11,3,"BNA","DEN",-7,-2,1013,NA
"196",2009,11,19,"ATL","SFO",10,-15,2139,NA
"197",2009,11,12,"KOA","HNL",26,27,163,NA
"198",2009,11,3,"SAN","OAK",NA,NA,446,NA
"199",2009,11,15,"DTW","MLI",-4,-8,373,NA
"200",2009,11,16,"DFW","TUS",8,14,813,NA
"201",2009,11,30,"FSD","MSP",-5,-10,197,NA
"202",2009,11,9,"FWA","DFW",-8,-4,859,NA
"203",2009,11,25,"PBI","DFW",-4,-25,1103,NA
"204",2009,11,5,"CLT","BNA",16,29,329,NA
"205",2009,11,11,"MKE","ORD",-2,-11,67,NA
"206",2009,11,20,"CVG","DFW",15,27,812,NA
"207",2009,11,29,"PDX","OAK",-4,-9,543,NA
"208",2009,11,1,"PHX","STL",4,-7,1262,NA
"209",2009,11,29,"DEN","BUR",-10,-35,850,NA
"210",2009,11,30,"BOS","MIA",116,97,1258,NA
"211",2009,11,15,"DTW","CLT",-5,-4,500,NA
"212",2009,11,14,"BOS","EWR",1,-5,200,NA
"213",2009,11,6,"LAX","PHX",13,5,370,NA
"214",2009,11,2,"ATL","IAH",-6,-18,689,NA
"215",2009,11,29,"CLT","FLL",-4,-22,631,NA
"216",2009,11,26,"LAX","SEA",-7,-25,954,NA
"217",2009,11,30,"BOS","PHF",-8,0,464,NA
"218",2009,11,24,"DCA","DEN",-7,-29,1476,NA
"219",2009,11,20,"OAK","PHX",-5,3,646,NA
"220",2009,11,15,"MEM","MGM",-3,-6,280,NA
"221",2009,11,24,"RDU","CLT",0,2,130,NA
"222",2009,11,10,"IAH","CVG",-1,4,871,NA
"223",2009,11,26,"PHL","PBI",7,-20,951,NA
"224",2009,11,11,"IAH","SLC",-3,-12,1195,NA
"225",2009,11,1,"DEN","CPR",-5,-17,230,NA
"226",2009,11,15,"SMF","SFO",-3,-17,86,NA
"227",2009,11,29,"GPT","DFW",-4,-2,500,NA
"228",2009,11,3,"EWR","LAX",0,-9,2454,NA
"229",2009,11,24,"DEN","MKE",-1,-2,896,NA
"230",2009,11,3,"SNA","DFW",-8,-9,1205,NA
"231",2009,11,16,"RSW","MCO",-3,-10,133,NA
"232",2009,11,24,"EUG","DEN",-8,-6,997,NA
"233",2009,11,16,"ORD","OMA",-4,-7,416,NA
"234",2009,11,13,"MSP","LAX",-6,-12,1536,NA
"235",2009,11,14,"ORD","LAS",-9,-17,1515,NA
"236",2009,11,10,"ATL","MCO",-5,-23,403,NA
"237",2009,11,6,"DTW","SDF",-10,-4,306,NA
"238",2009,11,5,"LAX","SEA",0,-9,954,NA
"239",2009,11,6,"DEN","SNA",-4,-21,846,NA
"240",2009,11,5,"ELP","ATL",-6,-14,1282,NA
"241",2009,11,28,"MDW","LAX",-2,-27,1751,NA
"242",2009,11,13,"DSM","CVG",0,-4,505,NA
"243",2009,11,25,"FNT","DTW",-2,4,56,NA
"244",2009,11,27,"DAL","AMA",4,-8,324,NA
"245",2009,11,2,"LAX","IAH",-4,-10,1379,NA
"246",2009,11,5,"PHX","SAT",0,0,843,NA
"247",2009,11,18,"BOS","IAH",-4,-17,1597,NA
"248",2009,11,16,"IAD","CLE",-3,-16,288,NA
"249",2009,11,24,"CVG","IAH",-5,-18,871,NA
"250",2009,11,23,"PHX","SLC",-2,4,507,NA
"251",2009,11,16,"EWR","LAX",10,-6,2454,NA
"252",2009,11,28,"BDL","BWI",10,-2,283,NA
"253",2009,11,20,"MSP","IAH",-10,-9,1034,NA
"254",2009,11,12,"ATL","CLT",-5,12,227,NA
"255",2009,11,29,"PHX","FLL",-9,-26,1972,NA
"256",2009,11,8,"LAS","SLC",-6,-12,368,NA
"257",2009,11,20,"SEA","PDX",-6,-9,129,NA
"258",2009,11,19,"DFW","LIT",-1,-3,304,NA
"259",2009,11,21,"TVC","MSP",-3,-21,375,NA
"260",2009,11,3,"HNL","LIH",-7,2,102,NA
"261",2009,11,3,"IAD","MCO",3,-2,758,NA
"262",2009,11,5,"JFK","DTW",-2,-11,508,NA
"263",2009,11,18,"SFO","SAN",2,-5,447,NA
"264",2009,11,22,"IAH","SHV",9,6,192,NA
"265",2009,11,9,"SLC","DEN",-7,-23,390,NA
"266",2009,11,10,"IND","BWI",-3,-11,515,NA
"267",2009,11,7,"RSW","ATL",-13,-2,515,NA
"268",2009,11,6,"MIA","JFK",1,-23,1090,NA
"269",2009,11,6,"MDW","FLL",0,-14,1166,NA
"270",2009,11,27,"MRY","LAX",-5,-8,267,NA
"271",2009,11,14,"DFW","SAT",-4,-6,247,NA
"272",2009,11,18,"ATL","HOU",-4,17,696,NA
"273",2009,11,21,"LAX","JFK",-3,35,2475,NA
"274",2009,11,19,"DTW","STL",-7,30,440,NA
"275",2009,11,5,"DFW","ROW",-2,-8,435,NA
"276",2009,11,5,"ORD","LAS",50,20,1515,NA
"277",2009,11,25,"MSP","MKE",3,22,297,NA
"278",2009,11,2,"BHM","ATL",-3,18,134,NA
"279",2009,11,30,"MKE","LAX",11,-20,1756,NA
"280",2009,11,29,"ICT","MSP",-5,3,545,NA
"281",2009,11,4,"SAN","LAX",0,-1,109,NA
"282",2009,11,8,"MLU","IAH",-2,16,262,NA
"283",2009,11,28,"XNA","MEM",4,-6,258,NA
"284",2009,11,24,"DFW","CRP",-4,-4,354,NA
"285",2009,11,13,"TUS","DEN",-8,-15,639,NA
"286",2009,11,22,"DAY","ATL",-5,-22,432,NA
"287",2009,11,25,"IAH","MFE",-1,-11,316,NA
"288",2009,11,5,"MDW","SAN",2,-21,1728,NA
"289",2009,11,30,"DFW","ICT",-5,-5,328,NA
"290",2009,11,25,"EWR","IND",-1,3,644,NA
"291",2009,11,13,"OGG","HNL",27,33,100,NA
"292",2009,11,4,"LGB","PHX",0,0,355,NA
"293",2009,11,1,"SFO","ATL",-3,-10,2139,NA
"294",2009,11,7,"OAJ","ATL",-11,-20,399,NA
"295",2009,11,26,"MCO","BNA",2,-10,616,NA
"296",2009,11,5,"GRK","DFW",-6,-16,134,NA
"297",2009,11,16,"MEM","PNS",-1,2,355,NA
"298",2009,11,2,"JFK","RDU",-4,-25,426,NA
"299",2009,11,23,"LAX","PHL",-3,-5,2401,NA
"300",2009,11,16,"DFW","SHV",-1,-10,190,NA
"301",2009,11,27,"SEA","GEG",-3,-9,224,NA
"302",2009,11,22,"ORD","EWR",-3,-19,719,NA
"303",2009,11,5,"SNA","LAS",3,-5,226,NA
"304",2009,11,23,"HNL","KOA",-2,-3,163,NA
"305",2009,11,1,"JAX","CLT",-3,11,329,NA
"306",2009,11,1,"BDL","ORD",-7,-35,783,NA
"307",2009,11,23,"ORD","MKE",-3,15,67,NA
"308",2009,11,11,"STL","ORD",-2,-2,258,NA
"309",2009,11,6,"SYR","EWR",-10,-15,194,NA
"310",2009,11,29,"IAD","FLL",-2,-19,901,NA
"311",2009,11,15,"MHT","CLE",-4,2,544,NA
"312",2009,11,9,"ELP","DFW",-4,-2,551,NA
"313",2009,11,29,"IAD","SFO",74,41,2419,NA
"314",2009,11,13,"ORD","TYS",-5,-14,475,NA
"315",2009,11,26,"STL","SEA",0,-24,1710,NA
"316",2009,11,24,"JFK","DEN",10,-27,1626,NA
"317",2009,11,10,"SJC","ATL",-8,5,2116,NA
"318",2009,11,19,"IAD","JFK",25,9,228,NA
"319",2009,11,22,"CMH","DTW",175,171,155,NA
"320",2009,11,21,"ORD","PHX",4,-1,1440,NA
"321",2009,11,14,"MDW","CLE",2,-1,307,NA
"322",2009,11,30,"SNA","OAK",0,-8,371,NA
"323",2009,11,14,"ATL","DHN",-7,-18,171,NA
"324",2009,11,21,"SAT","DAL",15,24,248,NA
"325",2009,11,11,"IAH","RSW",0,-3,861,NA
"326",2009,11,27,"LAS","RNO",-6,-17,345,NA
"327",2009,11,30,"ATL","BWI",48,35,576,NA
"328",2009,11,2,"PBI","EWR",-11,-16,1024,NA
"329",2009,11,16,"PHX","DTW",-3,-7,1671,NA
"330",2009,11,10,"DEN","OAK",-5,-12,957,NA
"331",2009,11,6,"DFW","PIT",-3,9,1068,NA
"332",2009,11,12,"CVG","EWR",-10,-7,569,NA
"333",2009,11,23,"DTW","TVC",-13,-36,207,NA
"334",2009,11,10,"TPA","LGA",-4,-18,1011,NA
"335",2009,11,30,"BWI","CLE",39,33,314,NA
"336",2009,11,10,"DFW","SHV",-4,-3,190,NA
"337",2009,11,4,"LAX","SBP",-5,-10,155,NA
"338",2009,11,27,"LAS","ALB",1,0,2237,NA
"339",2009,11,15,"DEN","MSP",-2,-20,680,NA
"340",2009,11,3,"SFO","MSP",-5,-27,1589,NA
"341",2009,11,4,"JFK","LAX",-2,-16,2475,NA
"342",2009,11,19,"BUR","OAK",0,-16,325,NA
"343",2009,11,17,"ATL","MDW",-1,-2,590,NA
"344",2009,11,6,"RNO","LAS",-1,-14,345,NA
